sales_date,date_has_records,category_code,category_name,category_has_records,sales_qty_kg,return_qty_kg,net_sales_kg,transaction_rows,sales_rows,return_rows,active_product_count
2023-02-04,1,1011010101,花叶类,1,252.725,0.0,252.725,353,353,0,18
2023-02-04,1,1011010201,花菜类,1,39.93,0.0,39.93,87,87,0,2
2023-02-04,1,1011010402,水生根茎类,1,85.605,0.0,85.605,108,108,0,4
2023-02-04,1,1011010501,茄类,1,20.698,0.0,20.698,49,49,0,2
2023-02-04,1,1011010504,辣椒类,1,232.871,0.0,232.871,355,355,0,13
2023-02-04,1,1011010801,食用菌,1,126.55,0.0,126.55,131,131,0,11
2023-02-05,1,1011010101,花叶类,1,281.351,0.0,281.351,372,372,0,17
2023-02-05,1,1011010201,花菜类,1,39.59,0.0,39.59,83,83,0,3
2023-02-05,1,1011010402,水生根茎类,1,83.513,0.0,83.513,97,97,0,5
2023-02-05,1,1011010501,茄类,1,15.281,0.0,15.281,36,36,0,2
2023-02-05,1,1011010504,辣椒类,1,140.199,0.0,140.199,253,253,0,13
2023-02-05,1,1011010801,食用菌,1,112.777,0.0,112.777,195,195,0,12
2023-02-06,1,1011010101,花叶类,1,179.662,0.0,179.662,227,227,0,19
2023-02-06,1,1011010201,花菜类,1,34.646,0.0,34.646,71,71,0,2
2023-02-06,1,1011010402,水生根茎类,1,11.684,0.0,11.684,23,23,0,3
2023-02-06,1,1011010501,茄类,1,12.377,0.0,12.377,28,28,0,2
2023-02-06,1,1011010504,辣椒类,1,91.363,0.0,91.363,131,131,0,11
2023-02-06,1,1011010801,食用菌,1,79.476,0.0,79.476,129,129,0,14
2023-02-07,1,1011010101,花叶类,1,154.543,0.0,154.543,188,188,0,17
2023-02-07,1,1011010201,花菜类,1,33.83,0.0,33.83,74,74,0,2
2023-02-07,1,1011010402,水生根茎类,1,25.653,0.0,25.653,47,47,0,4
2023-02-07,1,1011010501,茄类,1,12.441,0.0,12.441,27,27,0,2
2023-02-07,1,1011010504,辣椒类,1,99.937,0.0,99.937,161,161,0,10
2023-02-07,1,1011010801,食用菌,1,63.807,0.0,63.807,103,103,0,10
2023-02-08,1,1011010101,花叶类,1,161.297,0.0,161.297,208,208,0,17
2023-02-08,1,1011010201,花菜类,1,35.924,0.0,35.924,79,79,0,2
2023-02-08,1,1011010402,水生根茎类,1,40.347,-1.0,39.347,59,58,1,5
2023-02-08,1,1011010501,茄类,1,8.429,0.0,8.429,19,19,0,2
2023-02-08,1,1011010504,辣椒类,1,93.975,0.0,93.975,135,135,0,12
2023-02-08,1,1011010801,食用菌,1,75.372,0.0,75.372,106,106,0,9
2023-02-09,1,1011010101,花叶类,1,203.645,0.0,203.645,254,254,0,17
2023-02-09,1,1011010201,花菜类,1,30.833,0.0,30.833,73,73,0,2
2023-02-09,1,1011010402,水生根茎类,1,42.757,0.0,42.757,62,62,0,5
2023-02-09,1,1011010501,茄类,1,13.362,0.0,13.362,30,30,0,2
2023-02-09,1,1011010504,辣椒类,1,138.13,0.0,138.13,212,212,0,12
2023-02-09,1,1011010801,食用菌,1,88.67,0.0,88.67,130,130,0,11
2023-02-10,1,1011010101,花叶类,1,175.847,0.0,175.847,206,206,0,18
2023-02-10,1,1011010201,花菜类,1,31.996,0.0,31.996,72,72,0,2
2023-02-10,1,1011010402,水生根茎类,1,49.257,0.0,49.257,72,72,0,4
2023-02-10,1,1011010501,茄类,1,12.794,0.0,12.794,27,27,0,2
2023-02-10,1,1011010504,辣椒类,1,125.468,0.0,125.468,192,192,0,12
2023-02-10,1,1011010801,食用菌,1,103.7,0.0,103.7,153,153,0,10
2023-02-11,1,1011010101,花叶类,1,243.908,0.0,243.908,327,327,0,19
2023-02-11,1,1011010201,花菜类,1,53.417,0.0,53.417,109,109,0,2
2023-02-11,1,1011010402,水生根茎类,1,77.149,0.0,77.149,101,101,0,4
2023-02-11,1,1011010501,茄类,1,16.919,0.0,16.919,39,39,0,2
2023-02-11,1,1011010504,辣椒类,1,164.9,0.0,164.9,260,260,0,12
2023-02-11,1,1011010801,食用菌,1,143.531,0.0,143.531,211,211,0,12
2023-02-12,1,1011010101,花叶类,1,309.307,0.0,309.307,377,377,0,18
2023-02-12,1,1011010201,花菜类,1,48.809,0.0,48.809,107,107,0,2
2023-02-12,1,1011010402,水生根茎类,1,74.087,0.0,74.087,92,92,0,4
2023-02-12,1,1011010501,茄类,1,28.032,0.0,28.032,55,55,0,2
2023-02-12,1,1011010504,辣椒类,1,158.806,0.0,158.806,294,294,0,13
2023-02-12,1,1011010801,食用菌,1,109.179,0.0,109.179,165,165,0,10
2023-02-13,1,1011010101,花叶类,1,226.189,0.0,226.189,276,276,0,19
2023-02-13,1,1011010201,花菜类,1,33.601,0.0,33.601,73,73,0,2
2023-02-13,1,1011010402,水生根茎类,1,30.456,0.0,30.456,33,33,0,3
2023-02-13,1,1011010501,茄类,1,14.143,0.0,14.143,32,32,0,2
2023-02-13,1,1011010504,辣椒类,1,107.056,0.0,107.056,170,170,0,13
2023-02-13,1,1011010801,食用菌,1,103.147,0.0,103.147,152,152,0,12
2023-02-14,1,1011010101,花叶类,1,160.285,0.0,160.285,199,199,0,15
2023-02-14,1,1011010201,花菜类,1,37.56,0.0,37.56,86,86,0,2
2023-02-14,1,1011010402,水生根茎类,1,39.561,0.0,39.561,60,60,0,3
2023-02-14,1,1011010501,茄类,1,14.301,0.0,14.301,34,34,0,3
2023-02-14,1,1011010504,辣椒类,1,108.672,0.0,108.672,150,150,0,10
2023-02-14,1,1011010801,食用菌,1,75.069,0.0,75.069,122,122,0,9
2023-02-15,1,1011010101,花叶类,1,184.475,0.0,184.475,217,217,0,19
2023-02-15,1,1011010201,花菜类,1,31.355,0.0,31.355,70,70,0,2
2023-02-15,1,1011010402,水生根茎类,1,41.209,0.0,41.209,55,55,0,3
2023-02-15,1,1011010501,茄类,1,6.735,0.0,6.735,16,16,0,2
2023-02-15,1,1011010504,辣椒类,1,105.647,0.0,105.647,157,157,0,9
2023-02-15,1,1011010801,食用菌,1,72.525,-0.2,72.325,120,119,1,10
2023-02-16,1,1011010101,花叶类,1,155.351,0.0,155.351,197,197,0,19
2023-02-16,1,1011010201,花菜类,1,34.159,0.0,34.159,74,74,0,2
2023-02-16,1,1011010402,水生根茎类,1,32.783,0.0,32.783,43,43,0,3
2023-02-16,1,1011010501,茄类,1,7.394,0.0,7.394,18,18,0,3
2023-02-16,1,1011010504,辣椒类,1,105.95,0.0,105.95,150,150,0,12
2023-02-16,1,1011010801,食用菌,1,74.701,0.0,74.701,115,115,0,10
2023-02-17,1,1011010101,花叶类,1,160.609,0.0,160.609,205,205,0,21
2023-02-17,1,1011010201,花菜类,1,38.594,0.0,38.594,86,86,0,3
2023-02-17,1,1011010402,水生根茎类,1,28.471,0.0,28.471,33,33,0,3
2023-02-17,1,1011010501,茄类,1,8.283,0.0,8.283,19,19,0,3
2023-02-17,1,1011010504,辣椒类,1,136.319,0.0,136.319,190,190,0,12
2023-02-17,1,1011010801,食用菌,1,104.876,0.0,104.876,110,110,0,11
2023-02-18,1,1011010101,花叶类,1,285.815,0.0,285.815,379,379,0,21
2023-02-18,1,1011010201,花菜类,1,48.488,0.0,48.488,115,115,0,2
2023-02-18,1,1011010402,水生根茎类,1,65.745,0.0,65.745,88,88,0,3
2023-02-18,1,1011010501,茄类,1,21.074,0.0,21.074,46,46,0,2
2023-02-18,1,1011010504,辣椒类,1,181.095,0.0,181.095,250,250,0,10
2023-02-18,1,1011010801,食用菌,1,134.317,0.0,134.317,222,222,0,12
2023-02-19,1,1011010101,花叶类,1,230.404,0.0,230.404,274,274,0,21
2023-02-19,1,1011010201,花菜类,1,45.805,0.0,45.805,109,109,0,2
2023-02-19,1,1011010402,水生根茎类,1,48.268,0.0,48.268,60,60,0,3
2023-02-19,1,1011010501,茄类,1,17.567,0.0,17.567,38,38,0,3
2023-02-19,1,1011010504,辣椒类,1,162.066,0.0,162.066,216,216,0,10
2023-02-19,1,1011010801,食用菌,1,105.097,0.0,105.097,167,167,0,10
2023-02-20,1,1011010101,花叶类,1,139.164,-1.0,138.164,165,164,1,20
2023-02-20,1,1011010201,花菜类,1,29.447,0.0,29.447,63,63,0,2
2023-02-20,1,1011010402,水生根茎类,1,24.15,0.0,24.15,31,31,0,3
2023-02-20,1,1011010501,茄类,1,7.391,0.0,7.391,15,15,0,2
2023-02-20,1,1011010504,辣椒类,1,61.627,0.0,61.627,107,107,0,8
2023-02-20,1,1011010801,食用菌,1,65.776,-1.0,64.776,104,103,1,9
2023-02-21,1,1011010101,花叶类,1,150.154,0.0,150.154,174,174,0,17
2023-02-21,1,1011010201,花菜类,1,29.466,0.0,29.466,72,72,0,3
2023-02-21,1,1011010402,水生根茎类,1,24.144,0.0,24.144,38,38,0,3
2023-02-21,1,1011010501,茄类,1,12.593,0.0,12.593,26,26,0,2
2023-02-21,1,1011010504,辣椒类,1,101.221,0.0,101.221,159,159,0,11
2023-02-21,1,1011010801,食用菌,1,55.615,0.0,55.615,97,97,0,8
2023-02-22,1,1011010101,花叶类,1,138.874,0.0,138.874,169,169,0,18
2023-02-22,1,1011010201,花菜类,1,29.54,0.0,29.54,66,66,0,2
2023-02-22,1,1011010402,水生根茎类,1,31.124,0.0,31.124,37,37,0,3
2023-02-22,1,1011010501,茄类,1,9.991,0.0,9.991,26,26,0,2
2023-02-22,1,1011010504,辣椒类,1,82.293,0.0,82.293,146,146,0,11
2023-02-22,1,1011010801,食用菌,1,74.474,0.0,74.474,107,107,0,9
2023-02-23,1,1011010101,花叶类,1,154.467,0.0,154.467,194,194,0,19
2023-02-23,1,1011010201,花菜类,1,33.284,0.0,33.284,64,64,0,3
2023-02-23,1,1011010402,水生根茎类,1,22.517,0.0,22.517,29,29,0,3
2023-02-23,1,1011010501,茄类,1,11.31,0.0,11.31,27,27,0,3
2023-02-23,1,1011010504,辣椒类,1,104.048,0.0,104.048,155,155,0,11
2023-02-23,1,1011010801,食用菌,1,77.906,0.0,77.906,114,114,0,9
2023-02-24,1,1011010101,花叶类,1,134.956,0.0,134.956,163,163,0,16
2023-02-24,1,1011010201,花菜类,1,31.17,0.0,31.17,63,63,0,2
2023-02-24,1,1011010402,水生根茎类,1,35.391,0.0,35.391,47,47,0,3
2023-02-24,1,1011010501,茄类,1,11.328,0.0,11.328,28,28,0,3
2023-02-24,1,1011010504,辣椒类,1,134.183,0.0,134.183,197,197,0,11
2023-02-24,1,1011010801,食用菌,1,83.785,0.0,83.785,144,144,0,9
2023-02-25,1,1011010101,花叶类,1,219.47,0.0,219.47,266,266,0,17
2023-02-25,1,1011010201,花菜类,1,44.994,0.0,44.994,98,98,0,2
2023-02-25,1,1011010402,水生根茎类,1,41.824,0.0,41.824,53,53,0,3
2023-02-25,1,1011010501,茄类,1,10.979,0.0,10.979,29,29,0,2
2023-02-25,1,1011010504,辣椒类,1,170.605,0.0,170.605,258,258,0,13
2023-02-25,1,1011010801,食用菌,1,115.867,0.0,115.867,189,189,0,9
2023-02-26,1,1011010101,花叶类,1,243.01,0.0,243.01,296,296,0,20
2023-02-26,1,1011010201,花菜类,1,47.396,0.0,47.396,97,97,0,2
2023-02-26,1,1011010402,水生根茎类,1,34.64,0.0,34.64,48,48,0,2
2023-02-26,1,1011010501,茄类,1,14.041,0.0,14.041,32,32,0,3
2023-02-26,1,1011010504,辣椒类,1,149.738,0.0,149.738,226,226,0,12
2023-02-26,1,1011010801,食用菌,1,92.628,0.0,92.628,130,130,0,9
2023-02-27,1,1011010101,花叶类,1,136.926,0.0,136.926,164,164,0,15
2023-02-27,1,1011010201,花菜类,1,13.221,0.0,13.221,33,33,0,1
2023-02-27,1,1011010402,水生根茎类,1,13.331,0.0,13.331,16,16,0,3
2023-02-27,1,1011010501,茄类,1,8.846,0.0,8.846,21,21,0,3
2023-02-27,1,1011010504,辣椒类,1,88.884,0.0,88.884,136,136,0,13
2023-02-27,1,1011010801,食用菌,1,65.006,0.0,65.006,111,111,0,9
2023-02-28,1,1011010101,花叶类,1,115.968,0.0,115.968,149,149,0,20
2023-02-28,1,1011010201,花菜类,1,27.118,0.0,27.118,56,56,0,2
2023-02-28,1,1011010402,水生根茎类,1,21.011,0.0,21.011,30,30,0,3
2023-02-28,1,1011010501,茄类,1,7.007,0.0,7.007,15,15,0,3
2023-02-28,1,1011010504,辣椒类,1,96.706,0.0,96.706,144,144,0,13
2023-02-28,1,1011010801,食用菌,1,61.482,0.0,61.482,101,101,0,9
2023-03-01,1,1011010101,花叶类,1,139.125,0.0,139.125,168,168,0,17
2023-03-01,1,1011010201,花菜类,1,23.98,0.0,23.98,55,55,0,2
2023-03-01,1,1011010402,水生根茎类,1,15.748,0.0,15.748,23,23,0,3
2023-03-01,1,1011010501,茄类,1,9.504,0.0,9.504,22,22,0,2
2023-03-01,1,1011010504,辣椒类,1,105.906,0.0,105.906,151,151,0,14
2023-03-01,1,1011010801,食用菌,1,73.717,0.0,73.717,105,105,0,9
2023-03-02,1,1011010101,花叶类,1,131.001,0.0,131.001,153,153,0,17
2023-03-02,1,1011010201,花菜类,1,28.182,0.0,28.182,61,61,0,2
2023-03-02,1,1011010402,水生根茎类,1,21.735,0.0,21.735,30,30,0,3
2023-03-02,1,1011010501,茄类,1,7.568,0.0,7.568,17,17,0,3
2023-03-02,1,1011010504,辣椒类,1,114.103,0.0,114.103,162,162,0,11
2023-03-02,1,1011010801,食用菌,1,62.87,0.0,62.87,101,101,0,9
2023-03-03,1,1011010101,花叶类,1,152.142,0.0,152.142,166,166,0,16
2023-03-03,1,1011010201,花菜类,1,34.915,0.0,34.915,78,78,0,2
2023-03-03,1,1011010402,水生根茎类,1,29.054,0.0,29.054,40,40,0,3
2023-03-03,1,1011010501,茄类,1,13.904,0.0,13.904,27,27,0,3
2023-03-03,1,1011010504,辣椒类,1,128.818,0.0,128.818,178,178,0,11
2023-03-03,1,1011010801,食用菌,1,90.386,0.0,90.386,134,134,0,10
2023-03-04,1,1011010101,花叶类,1,163.918,0.0,163.918,192,192,0,19
2023-03-04,1,1011010201,花菜类,1,33.769,0.0,33.769,67,67,0,2
2023-03-04,1,1011010402,水生根茎类,1,34.038,0.0,34.038,48,48,0,3
2023-03-04,1,1011010501,茄类,1,12.627,0.0,12.627,28,28,0,3
2023-03-04,1,1011010504,辣椒类,1,142.301,0.0,142.301,233,233,0,12
2023-03-04,1,1011010801,食用菌,1,105.25,0.0,105.25,174,174,0,10
2023-03-05,1,1011010101,花叶类,1,178.491,0.0,178.491,207,207,0,17
2023-03-05,1,1011010201,花菜类,1,47.699,0.0,47.699,100,100,0,2
2023-03-05,1,1011010402,水生根茎类,1,31.386,0.0,31.386,37,37,0,3
2023-03-05,1,1011010501,茄类,1,16.193,-0.452,15.741,34,33,1,3
2023-03-05,1,1011010504,辣椒类,1,132.344,0.0,132.344,199,199,0,10
2023-03-05,1,1011010801,食用菌,1,85.307,-1.0,84.307,146,145,1,9
2023-03-06,1,1011010101,花叶类,1,107.018,0.0,107.018,124,124,0,15
2023-03-06,1,1011010201,花菜类,1,23.166,0.0,23.166,52,52,0,2
2023-03-06,1,1011010402,水生根茎类,1,18.411,0.0,18.411,29,29,0,4
2023-03-06,1,1011010501,茄类,1,10.569,-0.452,10.117,25,24,1,2
2023-03-06,1,1011010504,辣椒类,1,96.609,0.0,96.609,139,139,0,11
2023-03-06,1,1011010801,食用菌,1,54.979,0.0,54.979,88,88,0,9
2023-03-07,1,1011010101,花叶类,1,125.449,0.0,125.449,152,152,0,20
2023-03-07,1,1011010201,花菜类,1,31.21,0.0,31.21,74,74,0,2
2023-03-07,1,1011010402,水生根茎类,1,19.542,0.0,19.542,28,28,0,3
2023-03-07,1,1011010501,茄类,1,8.469,0.0,8.469,18,18,0,3
2023-03-07,1,1011010504,辣椒类,1,100.437,0.0,100.437,139,139,0,10
2023-03-07,1,1011010801,食用菌,1,71.957,0.0,71.957,104,104,0,8
2023-03-08,1,1011010101,花叶类,1,119.807,0.0,119.807,153,153,0,15
2023-03-08,1,1011010201,花菜类,1,22.18,0.0,22.18,49,49,0,2
2023-03-08,1,1011010402,水生根茎类,1,17.906,0.0,17.906,28,28,0,4
2023-03-08,1,1011010501,茄类,1,11.717,-2.283,9.434,23,22,1,2
2023-03-08,1,1011010504,辣椒类,1,105.092,0.0,105.092,149,149,0,11
2023-03-08,1,1011010801,食用菌,1,65.41,0.0,65.41,115,115,0,10
2023-03-09,1,1011010101,花叶类,1,121.336,0.0,121.336,152,152,0,19
2023-03-09,1,1011010201,花菜类,1,22.245,0.0,22.245,52,52,0,2
2023-03-09,1,1011010402,水生根茎类,1,22.284,0.0,22.284,23,23,0,3
2023-03-09,1,1011010501,茄类,1,7.751,0.0,7.751,16,16,0,3
2023-03-09,1,1011010504,辣椒类,1,105.856,0.0,105.856,141,141,0,11
2023-03-09,1,1011010801,食用菌,1,44.888,0.0,44.888,75,75,0,9
2023-03-10,1,1011010101,花叶类,1,131.927,0.0,131.927,175,175,0,16
2023-03-10,1,1011010201,花菜类,1,12.423,0.0,12.423,28,28,0,2
2023-03-10,1,1011010402,水生根茎类,1,21.612,0.0,21.612,35,35,0,4
2023-03-10,1,1011010501,茄类,1,14.024,0.0,14.024,28,28,0,2
2023-03-10,1,1011010504,辣椒类,1,150.26,0.0,150.26,201,201,0,12
2023-03-10,1,1011010801,食用菌,1,71.433,0.0,71.433,113,113,0,8
2023-03-11,1,1011010101,花叶类,1,222.762,0.0,222.762,272,272,0,17
2023-03-11,1,1011010201,花菜类,1,15.802,0.0,15.802,35,35,0,1
2023-03-11,1,1011010402,水生根茎类,1,38.49,0.0,38.49,58,58,0,4
2023-03-11,1,1011010501,茄类,1,20.211,0.0,20.211,43,43,0,3
2023-03-11,1,1011010504,辣椒类,1,179.657,0.0,179.657,234,234,0,10
2023-03-11,1,1011010801,食用菌,1,116.774,0.0,116.774,189,189,0,10
2023-03-12,1,1011010101,花叶类,1,195.971,0.0,195.971,259,259,0,16
2023-03-12,1,1011010201,花菜类,1,19.536,0.0,19.536,48,48,0,1
2023-03-12,1,1011010402,水生根茎类,1,33.314,0.0,33.314,51,51,0,4
2023-03-12,1,1011010501,茄类,1,18.27,0.0,18.27,43,43,0,3
2023-03-12,1,1011010504,辣椒类,1,157.361,0.0,157.361,244,244,0,9
2023-03-12,1,1011010801,食用菌,1,109.272,0.0,109.272,185,185,0,10
2023-03-13,1,1011010101,花叶类,1,135.094,0.0,135.094,175,175,0,14
2023-03-13,1,1011010201,花菜类,1,10.596,0.0,10.596,24,24,0,1
2023-03-13,1,1011010402,水生根茎类,1,18.418,0.0,18.418,30,30,0,4
2023-03-13,1,1011010501,茄类,1,12.188,0.0,12.188,26,26,0,3
2023-03-13,1,1011010504,辣椒类,1,93.967,0.0,93.967,133,133,0,11
2023-03-13,1,1011010801,食用菌,1,55.527,0.0,55.527,102,102,0,8
2023-03-14,1,1011010101,花叶类,1,140.076,0.0,140.076,197,197,0,17
2023-03-14,1,1011010201,花菜类,1,9.076,0.0,9.076,20,20,0,1
2023-03-14,1,1011010402,水生根茎类,1,9.612,0.0,9.612,13,13,0,3
2023-03-14,1,1011010501,茄类,1,11.759,0.0,11.759,24,24,0,3
2023-03-14,1,1011010504,辣椒类,1,104.067,0.0,104.067,144,144,0,12
2023-03-14,1,1011010801,食用菌,1,46.835,0.0,46.835,77,77,0,8
2023-03-15,1,1011010101,花叶类,1,171.809,0.0,171.809,243,243,0,18
2023-03-15,1,1011010201,花菜类,1,9.683,0.0,9.683,21,21,0,1
2023-03-15,1,1011010402,水生根茎类,1,17.683,0.0,17.683,29,29,0,4
2023-03-15,1,1011010501,茄类,1,8.037,0.0,8.037,19,19,0,3
2023-03-15,1,1011010504,辣椒类,1,105.561,0.0,105.561,156,156,0,9
2023-03-15,1,1011010801,食用菌,1,81.886,0.0,81.886,131,131,0,9
2023-03-16,1,1011010101,花叶类,1,190.911,0.0,190.911,244,244,0,14
2023-03-16,1,1011010201,花菜类,1,31.584,0.0,31.584,72,72,0,2
2023-03-16,1,1011010402,水生根茎类,1,25.921,0.0,25.921,38,38,0,4
2023-03-16,1,1011010501,茄类,1,11.892,0.0,11.892,27,27,0,2
2023-03-16,1,1011010504,辣椒类,1,102.213,0.0,102.213,143,143,0,10
2023-03-16,1,1011010801,食用菌,1,89.875,0.0,89.875,136,136,0,10
2023-03-17,1,1011010101,花叶类,1,238.58,0.0,238.58,310,310,0,14
2023-03-17,1,1011010201,花菜类,1,48.607,-0.514,48.093,121,120,1,2
2023-03-17,1,1011010402,水生根茎类,1,46.065,0.0,46.065,64,64,0,4
2023-03-17,1,1011010501,茄类,1,16.576,0.0,16.576,42,42,0,3
2023-03-17,1,1011010504,辣椒类,1,158.456,-0.176,158.28,252,251,1,10
2023-03-17,1,1011010801,食用菌,1,136.726,0.0,136.726,197,197,0,9
2023-03-18,1,1011010101,花叶类,1,292.075,-3.0,289.075,412,409,3,13
2023-03-18,1,1011010201,花菜类,1,59.217,0.0,59.217,137,137,0,2
2023-03-18,1,1011010402,水生根茎类,1,53.936,-1.0,52.936,90,89,1,4
2023-03-18,1,1011010501,茄类,1,29.936,-0.376,29.56,67,66,1,3
2023-03-18,1,1011010504,辣椒类,1,189.58,-3.0,186.58,267,264,3,9
2023-03-18,1,1011010801,食用菌,1,147.687,0.0,147.687,235,235,0,9
2023-03-19,1,1011010101,花叶类,1,251.51,-4.144,247.366,338,331,7,10
2023-03-19,1,1011010201,花菜类,1,49.399,0.0,49.399,104,104,0,2
2023-03-19,1,1011010402,水生根茎类,1,41.768,0.0,41.768,64,64,0,4
2023-03-19,1,1011010501,茄类,1,26.328,0.0,26.328,56,56,0,3
2023-03-19,1,1011010504,辣椒类,1,173.558,-0.219,173.339,245,244,1,8
2023-03-19,1,1011010801,食用菌,1,126.374,-1.255,125.119,212,210,2,9
2023-03-20,1,1011010101,花叶类,1,197.663,-2.0,195.663,253,251,2,13
2023-03-20,1,1011010201,花菜类,1,37.566,0.0,37.566,91,91,0,2
2023-03-20,1,1011010402,水生根茎类,1,22.99,0.0,22.99,32,32,0,4
2023-03-20,1,1011010501,茄类,1,10.569,-1.138,9.431,24,22,2,3
2023-03-20,1,1011010504,辣椒类,1,119.843,-0.557,119.286,184,183,1,8
2023-03-20,1,1011010801,食用菌,1,74.725,-0.714,74.011,131,129,2,9
2023-03-21,1,1011010101,花叶类,1,194.386,-1.262,193.124,245,243,2,16
2023-03-21,1,1011010201,花菜类,1,36.716,-0.913,35.803,84,82,2,2
2023-03-21,1,1011010402,水生根茎类,1,12.402,-0.304,12.098,26,25,1,4
2023-03-21,1,1011010501,茄类,1,10.702,0.0,10.702,23,23,0,3
2023-03-21,1,1011010504,辣椒类,1,116.7,-2.0,114.7,179,177,2,9
2023-03-21,1,1011010801,食用菌,1,80.883,0.0,80.883,139,139,0,8
2023-03-22,1,1011010101,花叶类,1,170.723,0.0,170.723,225,225,0,17
2023-03-22,1,1011010201,花菜类,1,27.368,0.0,27.368,60,60,0,2
2023-03-22,1,1011010402,水生根茎类,1,17.709,0.0,17.709,27,27,0,4
2023-03-22,1,1011010501,茄类,1,12.133,0.0,12.133,25,25,0,2
2023-03-22,1,1011010504,辣椒类,1,125.241,-0.154,125.087,205,204,1,10
2023-03-22,1,1011010801,食用菌,1,89.191,0.0,89.191,135,135,0,8
2023-03-23,1,1011010101,花叶类,1,179.648,0.0,179.648,228,228,0,18
2023-03-23,1,1011010201,花菜类,1,29.488,0.0,29.488,65,65,0,2
2023-03-23,1,1011010402,水生根茎类,1,25.455,0.0,25.455,38,38,0,4
2023-03-23,1,1011010501,茄类,1,10.903,0.0,10.903,23,23,0,2
2023-03-23,1,1011010504,辣椒类,1,108.067,0.0,108.067,164,164,0,10
2023-03-23,1,1011010801,食用菌,1,70.785,0.0,70.785,112,112,0,8
2023-03-24,1,1011010101,花叶类,1,202.72,0.0,202.72,251,251,0,13
2023-03-24,1,1011010201,花菜类,1,33.301,0.0,33.301,72,72,0,2
2023-03-24,1,1011010402,水生根茎类,1,22.479,0.0,22.479,44,44,0,4
2023-03-24,1,1011010501,茄类,1,18.402,0.0,18.402,37,37,0,3
2023-03-24,1,1011010504,辣椒类,1,153.262,0.0,153.262,246,246,0,10
2023-03-24,1,1011010801,食用菌,1,105.586,0.0,105.586,166,166,0,9
2023-03-25,1,1011010101,花叶类,1,253.903,0.0,253.903,358,358,0,15
2023-03-25,1,1011010201,花菜类,1,28.459,0.0,28.459,65,65,0,2
2023-03-25,1,1011010402,水生根茎类,1,40.776,0.0,40.776,65,65,0,4
2023-03-25,1,1011010501,茄类,1,22.364,0.0,22.364,48,48,0,3
2023-03-25,1,1011010504,辣椒类,1,187.221,0.0,187.221,274,274,0,10
2023-03-25,1,1011010801,食用菌,1,113.197,-1.0,112.197,186,185,1,8
2023-03-26,1,1011010101,花叶类,1,264.043,0.0,264.043,342,342,0,14
2023-03-26,1,1011010201,花菜类,1,48.675,0.0,48.675,102,102,0,2
2023-03-26,1,1011010402,水生根茎类,1,30.047,0.0,30.047,44,44,0,4
2023-03-26,1,1011010501,茄类,1,20.143,0.0,20.143,44,44,0,3
2023-03-26,1,1011010504,辣椒类,1,179.458,0.0,179.458,281,281,0,10
2023-03-26,1,1011010801,食用菌,1,120.223,0.0,120.223,196,196,0,9
2023-03-27,1,1011010101,花叶类,1,150.898,-1.537,149.361,203,201,2,13
2023-03-27,1,1011010201,花菜类,1,20.459,0.0,20.459,49,49,0,2
2023-03-27,1,1011010402,水生根茎类,1,15.436,0.0,15.436,29,29,0,4
2023-03-27,1,1011010501,茄类,1,12.216,0.0,12.216,22,22,0,3
2023-03-27,1,1011010504,辣椒类,1,105.211,0.0,105.211,158,158,0,8
2023-03-27,1,1011010801,食用菌,1,74.574,0.0,74.574,113,113,0,8
2023-03-28,1,1011010101,花叶类,1,145.975,0.0,145.975,185,185,0,15
2023-03-28,1,1011010201,花菜类,1,18.519,0.0,18.519,44,44,0,2
2023-03-28,1,1011010402,水生根茎类,1,14.816,0.0,14.816,33,33,0,4
2023-03-28,1,1011010501,茄类,1,15.485,0.0,15.485,34,34,0,3
2023-03-28,1,1011010504,辣椒类,1,92.394,0.0,92.394,139,139,0,9
2023-03-28,1,1011010801,食用菌,1,79.756,0.0,79.756,122,122,0,8
2023-03-29,1,1011010101,花叶类,1,130.475,0.0,130.475,164,164,0,15
2023-03-29,1,1011010201,花菜类,1,26.46,0.0,26.46,60,60,0,2
2023-03-29,1,1011010402,水生根茎类,1,23.049,0.0,23.049,31,31,0,4
2023-03-29,1,1011010501,茄类,1,8.567,0.0,8.567,22,22,0,2
2023-03-29,1,1011010504,辣椒类,1,101.237,0.0,101.237,162,162,0,9
2023-03-29,1,1011010801,食用菌,1,86.112,0.0,86.112,127,127,0,9
2023-03-30,1,1011010101,花叶类,1,179.795,0.0,179.795,211,211,0,15
2023-03-30,1,1011010201,花菜类,1,26.709,-0.784,25.925,64,62,2,2
2023-03-30,1,1011010402,水生根茎类,1,13.154,0.0,13.154,28,28,0,4
2023-03-30,1,1011010501,茄类,1,14.654,0.0,14.654,33,33,0,3
2023-03-30,1,1011010504,辣椒类,1,86.212,0.0,86.212,127,127,0,11
2023-03-30,1,1011010801,食用菌,1,63.7,-0.224,63.476,97,96,1,9
2023-03-31,1,1011010101,花叶类,1,208.892,0.0,208.892,247,247,0,15
2023-03-31,1,1011010201,花菜类,1,34.604,0.0,34.604,81,81,0,2
2023-03-31,1,1011010402,水生根茎类,1,22.161,0.0,22.161,46,46,0,4
2023-03-31,1,1011010501,茄类,1,21.134,0.0,21.134,41,41,0,3
2023-03-31,1,1011010504,辣椒类,1,138.204,0.0,138.204,203,203,0,12
2023-03-31,1,1011010801,食用菌,1,104.745,0.0,104.745,159,159,0,7
