product_code_a,product_name_a,category_a,product_code_b,product_name_b,category_b,same_category,n_days,positive_days_a,positive_days_b,min_positive_days,joint_positive_days,union_positive_days,jaccard_positive_days,raw_spearman_rho,raw_spearman_p,raw_spearman_p_fdr,raw_spearman_ci_low,raw_spearman_ci_high,residual_spearman_rho,residual_spearman_p,residual_spearman_p_fdr,residual_spearman_ci_low,residual_spearman_ci_high,residual_change,eligible_for_overlap_screen,raw_strong,residual_strong,residual_significant_fdr,robust_residual_relation
102900005115861,牛首油菜,花叶类,102900005116912,姬菇(1),食用菌,False,1085,285,308,285,87,506,0.17193676,0.01032761,0.73400599,0.75615921,-0.04921689,0.06979895,-0.14252312,2.44e-06,6.8e-06,-0.20033806,-0.08371899,-0.15285073,True,False,False,True,False
102900011030103,茼蒿(份),花叶类,102900011030905,鱼腥草(份),花叶类,True,1085,83,130,83,0,213,0.0,-0.1058014,0.00048155,0.00076268,-0.16428122,-0.04658046,-0.14253518,2.43e-06,6.79e-06,-0.20034988,-0.08373122,-0.03673378,False,False,False,True,False
102900011030134,菜心(份),花叶类,102900011034330,双孢菇(盒),食用菌,False,1085,275,293,275,89,479,0.18580376,0.10426747,0.00058188,0.00091328,0.04503267,0.16277165,-0.14254101,2.43e-06,6.79e-06,-0.2003556,-0.08373713,-0.24680848,True,False,False,True,False
102900005118572,本地上海青,花叶类,102900011032619,西峡香菇(2),食用菌,False,1085,61,69,61,0,130,0.0,-0.06352404,0.03642589,0.04624944,-0.12257488,-0.00402501,-0.14261159,2.4e-06,6.71e-06,-0.20042474,-0.08380866,-0.07908755,False,False,False,True,False
102900005117209,七彩椒(1),辣椒类,102900005119104,蟹味菇(1),食用菌,False,1085,284,51,51,5,330,0.01515152,-0.09138404,0.00258708,0.00379807,-0.15008204,-0.03204407,-0.14262913,2.4e-06,6.69e-06,-0.20044193,-0.08382644,-0.05124509,False,False,False,True,False
102900005115878,茼蒿,花叶类,106930274620090,海鲜菇(袋)(2),食用菌,False,1085,514,51,51,25,540,0.0462963,-0.00817528,0.78794324,0.80623615,-0.06765661,0.05136396,-0.14264998,2.39e-06,6.68e-06,-0.20046235,-0.08384757,-0.1344747,True,False,False,True,False
102900011011546,海鲜菇(袋)(1),食用菌,102900011021842,洪湖莲藕(粉藕),水生根茎类,False,1085,172,393,172,15,550,0.02727273,-0.23588506,0.0,0.0,-0.29130974,-0.17888205,-0.14268026,2.38e-06,6.64e-06,-0.20049202,-0.08387826,0.0932048,True,False,False,True,False
102900005118831,娃娃菜,花叶类,102900011032626,鲜木耳(2),食用菌,False,1085,688,41,41,3,726,0.00413223,-0.21246542,0.0,0.0,-0.26858351,-0.15490997,-0.14270827,2.36e-06,6.62e-06,-0.20051947,-0.08390666,0.06975715,False,False,False,True,False
102900005118817,菠菜,花叶类,102900011032237,青线椒(份),辣椒类,False,1085,730,280,280,110,900,0.12222222,-0.36271339,0.0,0.0,-0.41330576,-0.30988859,-0.14272249,2.36e-06,6.6e-06,-0.2005334,-0.08392107,0.2199909,True,False,False,True,False
102900005119968,青杭椒(2),辣椒类,102900011032619,西峡香菇(2),食用菌,False,1085,90,69,69,0,159,0.0,-0.07822269,0.00994937,0.01362858,-0.13709869,-0.01879595,-0.14274103,2.35e-06,6.58e-06,-0.20055156,-0.08393987,-0.06451834,False,False,False,True,False
102900011030905,鱼腥草(份),花叶类,106958851400125,海鲜菇(袋)(4),食用菌,False,1085,130,314,130,0,444,0.0,-0.2303961,0.0,0.0,-0.28598891,-0.17325753,-0.14283071,2.32e-06,6.49e-06,-0.20063943,-0.08403077,0.08756538,False,False,False,True,False
102900005116639,马齿苋,花叶类,102900011032619,西峡香菇(2),食用菌,False,1085,93,69,69,0,162,0.0,-0.07962881,0.00868873,0.01198673,-0.13848676,-0.02021034,-0.14285202,2.31e-06,6.47e-06,-0.20066031,-0.08405237,-0.06322321,False,False,False,True,False
102900005118831,娃娃菜,花叶类,106957634300010,白玉菇(盒),食用菌,False,1085,688,42,42,4,726,0.00550964,-0.21231865,0.0,0.0,-0.26844088,-0.15475995,-0.14287909,2.3e-06,6.45e-06,-0.20068683,-0.0840798,0.06943956,False,False,False,True,False
102900011008515,面条菜,花叶类,106956146480203,蟹味菇(2),食用菌,False,1085,33,32,32,0,65,0.0,-0.03086588,0.30973803,0.33805332,-0.09021441,0.02870108,-0.14302089,2.25e-06,6.3e-06,-0.20082575,-0.08422353,-0.112155,False,False,False,True,False
102900011013274,白玉菇(袋),食用菌,102900011023464,小青菜(1),花叶类,False,1085,698,492,492,272,918,0.2962963,-0.19905395,0.0,0.0,-0.25554092,-0.14121259,-0.14306253,2.23e-06,6.26e-06,-0.20086655,-0.08426575,0.05599142,True,False,False,True,False
102900011031995,姬菇(份),食用菌,102900011034330,双孢菇(盒),食用菌,True,1085,100,293,100,33,360,0.09166667,0.04895441,0.1070417,0.12646264,-0.01059069,0.10815355,-0.14321787,2.17e-06,6.1e-06,-0.20101873,-0.08442321,-0.19217228,True,False,False,True,False
102900011008164,奶白菜,花叶类,102900011010891,野藕(1),水生根茎类,False,1085,762,164,164,64,862,0.07424594,-0.21922581,0.0,0.0,-0.27515015,-0.16182288,-0.14323573,2.17e-06,6.09e-06,-0.20103623,-0.08444131,0.07599008,True,False,False,True,False
102900005123880,灯笼椒(1),辣椒类,102900011032619,西峡香菇(2),食用菌,False,1085,217,69,69,0,286,0.0,-0.12913567,1.985e-05,3.581e-05,-0.18721112,-0.07016064,-0.14329122,2.15e-06,6.03e-06,-0.20109059,-0.08449756,-0.01415554,False,False,False,True,False
102900011022849,本地黄心油菜,花叶类,106971533455008,海鲜菇(袋)(3),食用菌,False,1085,115,240,115,1,354,0.00282486,-0.17473358,1e-08,2e-08,-0.23183692,-0.1164301,-0.14331767,2.14e-06,6.01e-06,-0.2011165,-0.08452437,0.0314159,False,False,False,True,False
102900011006689,东门口小白菜,花叶类,102900011021842,洪湖莲藕(粉藕),水生根茎类,False,1085,435,393,393,136,692,0.19653179,-0.13473683,8.45e-06,1.573e-05,-0.19270581,-0.07583066,-0.14333401,2.13e-06,6e-06,-0.20113251,-0.08454093,-0.00859718,True,False,False,True,False
102900011022849,本地黄心油菜,花叶类,102900051000944,洪湖藕带,水生根茎类,False,1085,115,258,115,0,373,0.0,-0.18958695,0.0,0.0,-0.24632191,-0.13155708,-0.14345843,2.09e-06,5.88e-06,-0.2012544,-0.08466705,0.04612852,False,False,False,True,False
102900005117209,七彩椒(1),辣椒类,106958851400125,海鲜菇(袋)(4),食用菌,False,1085,284,314,284,89,509,0.17485265,0.03581267,0.23853201,0.26512703,-0.0237522,0.09512417,-0.1435149,2.07e-06,5.83e-06,-0.20130972,-0.0847243,-0.17932757,True,False,False,True,False
102900005115748,白菜苔,花叶类,102900011001561,莲蓬(个),水生根茎类,False,1085,92,86,86,0,178,0.0,-0.0890895,0.00331395,0.00480732,-0.14781999,-0.0297329,-0.14352868,2.07e-06,5.82e-06,-0.20132322,-0.08473827,-0.05443918,False,False,False,True,False
102900005116837,平菇,食用菌,102900011009444,大龙茄子,茄类,False,1085,362,197,197,131,428,0.30607477,0.26018684,0.0,0.0,0.20382885,0.31482606,-0.14353724,2.06e-06,5.81e-06,-0.20133161,-0.08474695,-0.40372408,True,False,False,True,False
102900011027479,小皱皮,辣椒类,102900011034231,奶白菜(份),花叶类,False,1085,81,244,81,3,322,0.00931677,-0.12304022,4.831e-05,8.403e-05,-0.1812274,-0.06399458,-0.14355846,2.06e-06,5.79e-06,-0.2013524,-0.08476846,-0.02051825,False,False,False,True,False
102900011029176,辣妹子,辣椒类,102900011035078,红椒(2),辣椒类,True,1085,73,288,73,0,361,0.0,-0.15880105,1.5e-07,3.1e-07,-0.21627133,-0.10023411,-0.14358794,2.05e-06,5.77e-06,-0.20138128,-0.08479835,0.01521311,False,False,False,True,False
102900005118817,菠菜,花叶类,102900011009444,大龙茄子,茄类,False,1085,730,197,197,138,789,0.17490494,0.08000979,0.00837268,0.01157869,0.02059361,0.13886281,-0.14359132,2.04e-06,5.77e-06,-0.20138458,-0.08480177,-0.22360111,True,False,False,True,False
102900011006689,东门口小白菜,花叶类,102900011032022,小皱皮(份),辣椒类,False,1085,435,441,435,70,806,0.08684864,-0.41988638,0.0,0.0,-0.46771285,-0.36960836,-0.14359716,2.04e-06,5.76e-06,-0.20139031,-0.08480769,0.27628922,True,False,False,True,False
102900011022849,本地黄心油菜,花叶类,106949711300167,金针菇(袋)(2),食用菌,False,1085,115,215,115,1,329,0.00303951,-0.16208261,8e-08,1.7e-07,-0.2194797,-0.1035674,-0.14360909,2.04e-06,5.75e-06,-0.201402,-0.08481978,0.01847352,False,False,False,True,False
102900011032206,青杭椒(份),辣椒类,106949711300068,金针菇(袋)(3),食用菌,False,1085,110,258,110,0,368,0.0,-0.18499792,0.0,0.0,-0.2418494,-0.12688063,-0.14361564,2.04e-06,5.75e-06,-0.20140841,-0.08482642,0.04138228,False,False,False,True,False
102900011001806,姬菇(包),食用菌,102900011034217,小白菜(份),花叶类,False,1085,359,47,47,5,401,0.01246883,-0.10126095,0.00083714,0.00129436,-0.15981209,-0.04199981,-0.14363415,2.03e-06,5.73e-06,-0.20142654,-0.08484518,-0.0423732,False,False,False,True,False
102900005115786,竹叶菜,花叶类,102900011031582,青尖椒(份),辣椒类,False,1085,667,193,193,97,763,0.12712975,-0.16801038,3e-08,6e-08,-0.22527212,-0.10959194,-0.1436433,2.03e-06,5.72e-06,-0.20143551,-0.08485446,0.02436708,True,False,False,True,False
102900011032213,红杭椒(份),辣椒类,102900051010790,紫贝菜,花叶类,False,1085,192,53,53,0,245,0.0,-0.10439513,0.00057284,0.00090022,-0.1628973,-0.04516148,-0.14373023,2e-06,5.64e-06,-0.20152067,-0.08494258,-0.0393351,False,False,False,True,False
102900005123880,灯笼椒(1),辣椒类,102900011031582,青尖椒(份),辣椒类,True,1085,217,193,193,0,410,0.0,-0.229216,0.0,0.0,-0.2848445,-0.17204878,-0.14378748,1.98e-06,5.59e-06,-0.20157675,-0.08500062,0.08542851,False,False,False,True,False
102900011032367,红灯笼椒(2),辣椒类,106930274220092,蟹味菇(袋),食用菌,False,1085,182,99,99,0,281,0.0,-0.1391919,4.18e-06,8e-06,-0.1970736,-0.08034321,-0.14381387,1.97e-06,5.57e-06,-0.20160261,-0.08502738,-0.00462198,False,False,False,True,False
102900005118572,本地上海青,花叶类,106971533455008,海鲜菇(袋)(3),食用菌,False,1085,61,240,61,3,298,0.01006711,-0.10069048,0.000896,0.00138086,-0.15925042,-0.04142447,-0.14398755,1.91e-06,5.42e-06,-0.20177274,-0.08520344,-0.04329707,False,False,False,True,False
102900005116547,金针菇(1),食用菌,102900011006948,外地茼蒿,花叶类,False,1085,448,269,269,106,611,0.17348609,-0.02643416,0.38437032,0.41327462,-0.0858134,0.03313221,-0.14410931,1.88e-06,5.31e-06,-0.20189201,-0.08532687,-0.11767515,True,False,False,True,False
102900005116912,姬菇(1),食用菌,102900011030103,茼蒿(份),花叶类,False,1085,308,83,83,0,391,0.0,-0.17771575,0.0,1e-08,-0.23474717,-0.11946505,-0.14422711,1.84e-06,5.21e-06,-0.20200741,-0.0854463,0.03348864,False,False,False,True,False
102900011000328,螺丝椒,辣椒类,102900011034200,苋菜(份),花叶类,False,1085,858,56,56,17,897,0.01895206,-0.17496237,1e-08,2e-08,-0.23206023,-0.11666291,-0.14425717,1.83e-06,5.19e-06,-0.20203686,-0.08547678,0.0307052,True,False,False,True,False
102900005116509,青茄子(1),茄类,102900011012994,杏鲍菇(袋),食用菌,False,1085,845,327,327,306,866,0.35334873,0.15687624,2.1e-07,4.4e-07,0.09827957,0.21438887,-0.1442713,1.83e-06,5.18e-06,-0.2020507,-0.0854911,-0.30114754,True,False,False,True,False
102900011016701,芜湖青椒(1),辣椒类,102900011032251,螺丝椒(份),辣椒类,True,1085,858,382,382,378,862,0.43851508,0.16884662,2e-08,5e-08,0.11044219,0.22608895,-0.14434605,1.8e-06,5.12e-06,-0.20212392,-0.08556688,-0.31319267,True,False,False,True,False
102900011001219,红灯笼椒(1),辣椒类,102900011032213,红杭椒(份),辣椒类,True,1085,272,192,192,2,462,0.004329,-0.25435233,0.0,0.0,-0.30918624,-0.1978328,-0.14434622,1.8e-06,5.12e-06,-0.20212408,-0.08556705,0.11000611,False,False,False,True,False
102900005116509,青茄子(1),茄类,106949711300167,金针菇(袋)(2),食用菌,False,1085,845,215,215,173,887,0.19503946,-0.25504693,0.0,0.0,-0.30985786,-0.19854641,-0.14435352,1.8e-06,5.11e-06,-0.20213123,-0.08557445,0.11069341,True,False,False,True,False
102900011032220,水果辣椒(份),辣椒类,102900011032251,螺丝椒(份),辣椒类,True,1085,85,382,85,55,412,0.13349515,0.06978736,0.02151046,0.02820385,0.01031596,0.12876679,-0.14436053,1.8e-06,5.11e-06,-0.20213811,-0.08558156,-0.21414789,True,False,False,True,False
102900011000328,螺丝椒,辣椒类,102900011030110,菠菜(份),花叶类,False,1085,858,386,386,213,1031,0.20659554,-0.34277554,0.0,0.0,-0.39424713,-0.28916017,-0.14439359,1.79e-06,5.08e-06,-0.20217048,-0.08561507,0.19838195,True,False,False,True,False
102900005115854,萝卜叶,花叶类,102900011001219,红灯笼椒(1),辣椒类,False,1085,164,272,164,25,411,0.06082725,-0.09513106,0.00170652,0.00255764,-0.15377469,-0.03581962,-0.14441371,1.78e-06,5.07e-06,-0.2021902,-0.08563547,-0.04928264,True,False,False,True,False
102900005115908,菜心,花叶类,102900011018095,虫草花(袋),食用菌,False,1085,711,141,141,136,716,0.18994413,0.18689672,0.0,0.0,0.12881529,0.24370028,-0.14455928,1.74e-06,4.95e-06,-0.20233279,-0.08578306,-0.331456,True,False,False,True,False
102900005119944,海鲜菇(1),食用菌,106949711300167,金针菇(袋)(2),食用菌,True,1085,326,215,215,19,522,0.03639847,-0.22862792,0.0,0.0,-0.28427416,-0.17144648,-0.14457287,1.74e-06,4.94e-06,-0.2023461,-0.08579683,0.08405505,True,False,False,True,False
102900011012482,茶树菇(袋),食用菌,102900011022764,长线茄,茄类,False,1085,48,454,48,0,502,0.0,-0.17391982,1e-08,2e-08,-0.23104261,-0.11560214,-0.14460035,1.73e-06,4.92e-06,-0.20237302,-0.08582469,0.02931947,False,False,False,True,False
102900005119975,红薯尖,花叶类,102900011032237,青线椒(份),辣椒类,False,1085,567,280,280,85,762,0.11154856,-0.31648127,0.0,0.0,-0.36904451,-0.26189995,-0.14460606,1.73e-06,4.91e-06,-0.20237861,-0.08583048,0.17187521,True,False,False,True,False
102900011002414,田七,花叶类,102900011032206,青杭椒(份),辣椒类,False,1085,96,110,96,0,206,0.0,-0.1043044,0.00057925,0.00090989,-0.16280799,-0.04506993,-0.144636,1.72e-06,4.89e-06,-0.20240794,-0.08586084,-0.04033161,False,False,False,True,False
102900005116943,红杭椒,辣椒类,102900011032619,西峡香菇(2),食用菌,False,1085,588,69,69,2,655,0.00305344,-0.24891439,0.0,0.0,-0.30392628,-0.1922481,-0.14469096,1.7e-06,4.85e-06,-0.20246177,-0.08591656,0.10422342,False,False,False,True,False
102900011032206,青杭椒(份),辣椒类,102900051009336,虫草花,食用菌,False,1085,110,82,82,0,192,0.0,-0.09576253,0.00158867,0.00238757,-0.15439683,-0.03645606,-0.14490436,1.64e-06,4.69e-06,-0.2026708,-0.08613291,-0.04914183,False,False,False,True,False
102900005118831,娃娃菜,花叶类,102900011030158,小青菜(2),花叶类,True,1085,688,46,46,1,733,0.00136426,-0.23344152,0.0,0.0,-0.28894147,-0.1763777,-0.14496379,1.63e-06,4.64e-06,-0.20272901,-0.08619317,0.08847773,False,False,False,True,False
102900011011546,海鲜菇(袋)(1),食用菌,102900011033982,紫茄子(1),茄类,False,1085,172,44,44,0,216,0.0,-0.08877285,0.00342769,0.00496371,-0.14750777,-0.02941401,-0.1449739,1.63e-06,4.63e-06,-0.20273891,-0.08620342,-0.05620105,False,False,False,True,False
102900011035511,净藕(3),水生根茎类,106956146480197,白玉菇(2),食用菌,False,1085,70,59,59,0,129,0.0,-0.06289663,0.03831802,0.04845592,-0.12195437,-0.0033951,-0.1451061,1.59e-06,4.54e-06,-0.20286839,-0.08633745,-0.08220946,False,False,False,True,False
102900005115854,萝卜叶,花叶类,102900011029305,水果辣椒,辣椒类,False,1085,164,30,30,0,194,0.0,-0.07083213,0.01962688,0.02586918,-0.1297992,-0.0113658,-0.14513731,1.58e-06,4.51e-06,-0.20289896,-0.08636909,-0.07430518,False,False,False,True,False
102900005123880,灯笼椒(1),辣椒类,102900011006689,东门口小白菜,花叶类,False,1085,217,435,217,81,571,0.14185639,-0.01747945,0.56519544,0.59329934,-0.07691368,0.04207857,-0.14514648,1.58e-06,4.51e-06,-0.20290795,-0.0863784,-0.12766703,True,False,False,True,False
102900011000861,红线椒,辣椒类,106956146480203,蟹味菇(2),食用菌,False,1085,32,32,32,0,64,0.0,-0.03038048,0.31741212,0.34588137,-0.08973248,0.02918654,-0.14516059,1.58e-06,4.5e-06,-0.20292176,-0.0863927,-0.11478011,False,False,False,True,False
102900011032244,红尖椒(份),辣椒类,106956146480203,蟹味菇(2),食用菌,False,1085,246,32,32,0,278,0.0,-0.09337784,0.00207705,0.00308245,-0.15204711,-0.03405284,-0.1452121,1.56e-06,4.46e-06,-0.20297222,-0.08644493,-0.05183426,False,False,False,True,False
102900005115946,木耳菜,花叶类,102900011031100,小米椒(份),辣椒类,False,1085,421,488,421,183,726,0.25206612,-0.04655188,0.12541104,0.14663391,-0.10577308,0.01299837,-0.1453117,1.54e-06,4.39e-06,-0.20306978,-0.08654592,-0.09875982,True,False,False,True,False
102900011011546,海鲜菇(袋)(1),食用菌,102900011032619,西峡香菇(2),食用菌,True,1085,172,69,69,0,241,0.0,-0.11247824,0.00020524,0.00033735,-0.17084881,-0.05332093,-0.14535964,1.52e-06,4.36e-06,-0.20311673,-0.08659453,-0.03288141,False,False,False,True,False
102900011034231,奶白菜(份),花叶类,106971533450003,海鲜菇(包),食用菌,False,1085,244,119,119,18,345,0.05217391,-0.04897227,0.10691358,0.12634692,-0.10817125,0.01057279,-0.14546631,1.5e-06,4.28e-06,-0.20322121,-0.08670268,-0.09649404,True,False,False,True,False
102900011000328,螺丝椒,辣椒类,102900011031995,姬菇(份),食用菌,False,1085,858,100,100,29,929,0.03121636,-0.30415802,0.0,0.0,-0.35720621,-0.24915389,-0.14548286,1.49e-06,4.27e-06,-0.20323741,-0.08671946,0.15867516,True,False,False,True,False
102900011001806,姬菇(包),食用菌,102900011032367,红灯笼椒(2),辣椒类,False,1085,359,182,182,7,534,0.01310861,-0.27315862,0.0,0.0,-0.32735118,-0.21717496,-0.1455001,1.49e-06,4.26e-06,-0.2032543,-0.08673694,0.12765853,False,False,False,True,False
102900005115854,萝卜叶,花叶类,102900005118831,娃娃菜,花叶类,True,1085,164,688,164,84,768,0.109375,-0.15752711,1.8e-07,3.9e-07,-0.21502546,-0.09894044,-0.14567765,1.44e-06,4.14e-06,-0.2034282,-0.08691697,0.01184945,True,False,False,True,False
102900011030134,菜心(份),花叶类,106958851400125,海鲜菇(袋)(4),食用菌,False,1085,275,314,275,25,564,0.04432624,-0.25429956,0.0,0.0,-0.30913521,-0.19777858,-0.14571962,1.43e-06,4.11e-06,-0.2034693,-0.08695952,0.10857994,True,False,False,True,False
102900005116837,平菇,食用菌,102900011007044,银耳(朵),食用菌,True,1085,362,141,141,37,466,0.07939914,-0.03254415,0.28415559,0.31202713,-0.09188044,0.02702243,-0.1458356,1.41e-06,4.04e-06,-0.20358289,-0.08707712,-0.11329145,True,False,False,True,False
102900011032640,姬菇(2),食用菌,106930274220092,蟹味菇(袋),食用菌,True,1085,33,99,33,0,132,0.0,-0.05521227,0.06907239,0.08425115,-0.11435076,0.00431616,-0.14587883,1.4e-06,4.01e-06,-0.20362522,-0.08712095,-0.09066656,False,False,False,True,False
102900005116233,红椒(1),辣椒类,102900011030097,云南油麦菜(份),花叶类,False,1085,755,410,410,109,1056,0.1032197,-0.64822195,0.0,0.0,-0.68144703,-0.61233046,-0.14591767,1.39e-06,3.98e-06,-0.20366327,-0.08716035,0.50230428,True,True,False,True,False
102900005115854,萝卜叶,花叶类,102900011032787,竹叶菜(份),花叶类,True,1085,164,77,77,30,211,0.14218009,0.15153471,5.3e-07,1.1e-06,0.0928579,0.20916262,-0.14595246,1.38e-06,3.96e-06,-0.20369734,-0.08719562,-0.29748717,True,False,False,True,False
102900005115168,牛首生菜,花叶类,102900011030912,海鲜菇(份),食用菌,False,1085,102,162,102,0,264,0.0,-0.13415147,9.26e-06,1.717e-05,-0.19213175,-0.07523792,-0.14598987,1.37e-06,3.94e-06,-0.20373398,-0.08723356,-0.0118384,False,False,False,True,False
102900005116226,青尖椒,辣椒类,102900011011546,海鲜菇(袋)(1),食用菌,False,1085,617,172,172,165,624,0.26442308,0.31621124,0.0,0.0,0.26162045,0.36878529,-0.14604926,1.36e-06,3.9e-06,-0.20379214,-0.08729377,-0.4622605,True,False,False,True,False
102900005116547,金针菇(1),食用菌,102900011032213,红杭椒(份),辣椒类,False,1085,448,192,192,3,637,0.00470958,-0.35552594,0.0,0.0,-0.40644037,-0.30241036,-0.14606988,1.35e-06,3.89e-06,-0.20381234,-0.08731468,0.20945606,False,False,False,True,False
102900011010891,野藕(1),水生根茎类,102900051010790,紫贝菜,花叶类,False,1085,164,53,53,3,214,0.01401869,-0.05652027,0.06273257,0.07689897,-0.11564551,0.00300408,-0.1460732,1.35e-06,3.89e-06,-0.20381558,-0.08731805,-0.08955292,False,False,False,True,False
102900005115908,菜心,花叶类,106949711300167,金针菇(袋)(2),食用菌,False,1085,711,215,215,139,787,0.17662008,-0.15800851,1.7e-07,3.6e-07,-0.21549628,-0.09942927,-0.14613607,1.34e-06,3.85e-06,-0.20387716,-0.0873818,0.01187244,True,False,False,True,False
102900011023464,小青菜(1),花叶类,102900011034200,苋菜(份),花叶类,True,1085,492,56,56,17,531,0.03201507,-0.07442958,0.01419711,0.01905298,-0.13335312,-0.0149817,-0.14617809,1.33e-06,3.82e-06,-0.20391831,-0.08742441,-0.07174851,True,False,False,True,False
102900011007464,紫苏,花叶类,102900011035788,西峡香菇(份),食用菌,False,1085,84,65,65,9,140,0.06428571,0.05573489,0.06647891,0.08121393,-0.00379193,0.11486811,-0.14621285,1.32e-06,3.8e-06,-0.20395236,-0.08745966,-0.20194774,False,False,False,True,False
102900005115250,西峡花菇(1),食用菌,102900011000861,红线椒,辣椒类,False,1085,297,32,32,0,329,0.0,-0.1052129,0.00051797,0.00081747,-0.1637021,-0.04598661,-0.14622843,1.32e-06,3.79e-06,-0.20396761,-0.08747546,-0.04101553,False,False,False,True,False
102900005119968,青杭椒(2),辣椒类,102900011001561,莲蓬(个),水生根茎类,False,1085,90,86,86,10,166,0.06024096,0.03007525,0.32230082,0.35063404,-0.02949178,0.08942942,-0.14632562,1.3e-06,3.73e-06,-0.20406279,-0.08757401,-0.17640087,False,False,False,True,False
102900005119968,青杭椒(2),辣椒类,102900011034231,奶白菜(份),花叶类,False,1085,90,244,90,0,334,0.0,-0.1600646,1.2e-07,2.5e-07,-0.21750685,-0.10151743,-0.14633977,1.29e-06,3.72e-06,-0.20407665,-0.08758836,0.01372484,False,False,False,True,False
102900005115168,牛首生菜,花叶类,102900005116912,姬菇(1),食用菌,False,1085,102,308,102,8,402,0.0199005,-0.14926565,7.9e-07,1.6e-06,-0.20694154,-0.09055585,-0.14641038,1.28e-06,3.68e-06,-0.2041458,-0.08765996,0.00285527,False,False,False,True,False
102900005116837,平菇,食用菌,102900005119104,蟹味菇(1),食用菌,True,1085,362,51,51,1,412,0.00242718,-0.14308488,2.22e-06,4.36e-06,-0.20088844,-0.0842884,-0.14641357,1.28e-06,3.68e-06,-0.20414893,-0.0876632,-0.0033287,False,False,False,True,False
102900005116219,红尖椒,辣椒类,102900011001219,红灯笼椒(1),辣椒类,True,1085,314,272,272,28,558,0.05017921,-0.22558953,0.0,0.0,-0.28132674,-0.16833532,-0.14644884,1.27e-06,3.66e-06,-0.20418347,-0.08769897,0.07914069,True,False,False,True,False
102900005115779,云南生菜,花叶类,102900011032367,红灯笼椒(2),辣椒类,False,1085,810,182,182,88,904,0.09734513,-0.28565662,0.0,0.0,-0.33940083,-0.23005343,-0.14653318,1.25e-06,3.61e-06,-0.20426606,-0.08778449,0.13912344,True,False,False,True,False
102900005123880,灯笼椒(1),辣椒类,102900051010790,紫贝菜,花叶类,False,1085,217,53,53,2,268,0.00746269,-0.09531832,0.00167076,0.00250524,-0.15395918,-0.03600834,-0.14655363,1.25e-06,3.6e-06,-0.20428609,-0.08780523,-0.05123532,False,False,False,True,False
102900005116257,紫茄子(2),茄类,102900011032237,青线椒(份),辣椒类,False,1085,1022,280,280,238,1064,0.22368421,-0.17710788,0.0,1e-08,-0.23415404,-0.11884633,-0.14668065,1.22e-06,3.52e-06,-0.20441048,-0.08793404,0.03042723,True,False,False,True,False
102900051000944,洪湖藕带,水生根茎类,106956146480197,白玉菇(2),食用菌,False,1085,258,59,59,30,287,0.10452962,0.1177953,0.00010059,0.00016977,0.05869252,0.17607517,-0.14668984,1.22e-06,3.52e-06,-0.20441948,-0.08794335,-0.26448514,True,False,False,True,False
102900011006689,东门口小白菜,花叶类,102900011030110,菠菜(份),花叶类,True,1085,435,386,386,100,721,0.13869626,-0.26364006,0.0,0.0,-0.31816223,-0.20737967,-0.14673434,1.21e-06,3.49e-06,-0.20446305,-0.08798848,0.11690572,True,False,False,True,False
102900005118831,娃娃菜,花叶类,102900011034217,小白菜(份),花叶类,True,1085,688,47,47,3,732,0.00409836,-0.22876893,0.0,0.0,-0.28441092,-0.1715909,-0.14674091,1.21e-06,3.49e-06,-0.20446949,-0.08799514,0.08202802,False,False,False,True,False
102900011001806,姬菇(包),食用菌,102900011032619,西峡香菇(2),食用菌,True,1085,359,69,69,2,426,0.00469484,-0.16234816,8e-08,1.7e-07,-0.21973928,-0.1038372,-0.14680302,1.2e-06,3.46e-06,-0.20453031,-0.08805813,0.01554514,False,False,False,True,False
102900005116509,青茄子(1),茄类,102900011022030,组合椒系列,辣椒类,False,1085,845,176,176,167,854,0.19555035,0.18424762,0.0,0.0,0.12611629,0.24111792,-0.14682944,1.19e-06,3.44e-06,-0.20455618,-0.08808492,-0.33107706,True,False,False,True,False
102900005119968,青杭椒(2),辣椒类,102900011033982,紫茄子(1),茄类,False,1085,90,44,44,0,134,0.0,-0.06173684,0.04203573,0.05285393,-0.12080721,-0.00223079,-0.14683573,1.19e-06,3.44e-06,-0.20456234,-0.08809129,-0.08509888,False,False,False,True,False
102900011031582,青尖椒(份),辣椒类,102900011031926,虫草花(份),食用菌,False,1085,193,245,193,40,398,0.10050251,-0.00417049,0.89086048,0.90046661,-0.06366893,0.05535749,-0.14684253,1.19e-06,3.44e-06,-0.204569,-0.08809819,-0.14267204,True,False,False,True,False
102900011030141,上海青(份),花叶类,106956146480203,蟹味菇(2),食用菌,False,1085,287,32,32,4,315,0.01269841,-0.05920512,0.05121906,0.06352317,-0.11830252,0.00031022,-0.14686211,1.18e-06,3.43e-06,-0.20458817,-0.08811805,-0.08765699,False,False,False,True,False
102900005119104,蟹味菇(1),食用菌,102900011009970,青梗散花,花菜类,False,1085,51,444,51,4,491,0.00814664,-0.15485757,3e-07,6.2e-07,-0.21241415,-0.0962302,-0.14688721,1.18e-06,3.41e-06,-0.20461275,-0.08814351,0.00797036,False,False,False,True,False
102900005116837,平菇,食用菌,102900005118824,高瓜(1),水生根茎类,False,1085,362,544,362,122,784,0.15561224,-0.30398876,0.0,0.0,-0.3570435,-0.24897896,-0.14692279,1.17e-06,3.4e-06,-0.20464759,-0.08817959,0.15706598,True,False,False,True,False
