销售日期,分类,实际日销量,主模型拟合日销量,主模型销量尺度残差,主模型残差
2023-05-18,辣椒类,53.892,60.638508099636155,-6.746508099636152,-0.030341362137322303
2023-05-19,辣椒类,67.226,62.50505041088995,4.720949589110049,0.1604194498327267
2023-05-20,辣椒类,86.651,92.39794370669014,-5.746943706690146,0.023390565054498325
2023-05-21,辣椒类,117.485,87.70547218661429,29.779527813385712,0.37993310419633897
2023-05-22,辣椒类,87.848,63.017138444489206,24.830861555510793,0.41980805252029363
2023-05-23,辣椒类,59.319,59.05865104856786,0.26034895143214243,0.09200535612996985
2023-05-24,辣椒类,48.047,57.33868194766273,-9.291681947662731,-0.0891890426533739
2023-05-25,辣椒类,64.757,60.741363297911604,4.0156367020884005,0.15162363108825172
2023-05-26,辣椒类,83.26,65.58325909836236,17.676740901637643,0.32625450747828744
2023-05-27,辣椒类,127.286,94.29743283654891,32.988567163451094,0.3875892896014186
2023-05-28,辣椒类,124.518,88.99259264125666,35.52540735874334,0.42350387867105255
2023-05-29,辣椒类,59.995,62.50734315113849,-2.512343151138495,0.04658391757922331
2023-05-30,辣椒类,58.897,63.20043958939665,-4.303439589396653,0.017085631339227803
2023-05-31,辣椒类,61.96,60.71599161401224,1.2440083859877618,0.10788863132430038
2023-06-01,辣椒类,67.854,49.29647149063575,18.557528509364246,0.40711256425005526
2023-06-02,辣椒类,72.847,56.20794684864257,16.639053151357423,0.34690993380342405
2023-06-03,辣椒类,120.664,78.2347037631057,42.4292962368943,0.5209032246419376
2023-06-04,辣椒类,123.177,77.12757346132568,46.049426538674325,0.5557682287046228
2023-06-05,辣椒类,71.575,57.87677058221921,13.698229417780794,0.30003647825443736
2023-06-06,辣椒类,77.188,55.93767415893397,21.25032584106603,0.409612627470064
2023-06-07,辣椒类,59.815,48.45440447994318,11.360595520056819,0.29823995610116993
2023-06-08,辣椒类,73.495,51.75746290513041,21.737537094869595,0.4382554766406672
2023-06-09,辣椒类,65.691,60.260080030710355,5.430919969289647,0.17389880043631045
2023-06-10,辣椒类,139.832,86.05550394663427,53.77649605336572,0.5730559516505682
2023-06-11,辣椒类,114.157,78.70837663111688,35.44862336888312,0.4594318390808745
2023-06-12,辣椒类,60.416,54.88577509844894,5.530224901551058,0.18360649367809234
2023-06-13,辣椒类,76.066,58.507899753867534,17.55810024613247,0.3500463332529713
2023-06-14,辣椒类,73.882,57.363761500112666,16.51823849988734,0.34066318711200827
2023-06-15,辣椒类,55.108,55.32592821642216,-0.2179282164221661,0.08365996528564867
2023-06-16,辣椒类,76.974,62.475261067892504,14.4987389321075,0.29630377944717434
2023-06-17,辣椒类,160.193,89.18530964240986,71.00769035759015,0.6732697348052525
2023-06-18,辣椒类,140.452,85.2133373081858,55.2386626918142,0.5873145630540222
2023-06-19,辣椒类,70.719,59.60491963983477,11.114080360165225,0.25858289542266366
2023-06-20,辣椒类,60.074,55.082901638592126,4.991098361407872,0.17434451513452442
2023-06-21,辣椒类,83.365,63.083354790685085,20.28164520931491,0.3663783456420555
2023-06-22,辣椒类,106.924,57.71791765425398,49.206082345746026,0.704157377562681
2023-06-23,辣椒类,83.349,65.8121587654306,17.53684123456941,0.3238387390163062
2023-06-24,辣椒类,88.94,85.1172897245932,3.8227102754067914,0.13153853305965146
2023-06-25,辣椒类,66.153,82.92742978882595,-16.77442978882594,-0.13838891201633619
2023-06-26,辣椒类,65.8,56.90202780060867,8.897972199391326,0.2328955922839553
2023-06-27,辣椒类,63.828,53.85816287094917,9.96983712905083,0.25744472050842004
2023-06-28,辣椒类,60.114,52.842651222349986,7.271348777650012,0.21653083899824344
2023-06-29,辣椒类,85.903,53.68710880266442,32.21589119733559,0.5576525719777559
2023-06-30,辣椒类,79.026,60.64008139425992,18.385918605740073,0.3524275610801073
2020-07-01,食用菌,35.17,40.299056186179214,-5.129056186179213,-0.01759435259675035
2020-07-02,食用菌,48.51,37.74241439400821,10.76758560599179,0.36952569985692696
2020-07-03,食用菌,42.442,43.75680055759914,-1.314800557599142,0.08803164584639633
2020-07-04,食用菌,46.824,59.92801643212734,-13.104016432127345,-0.12820797395648675
2020-07-05,食用菌,73.213,58.78216711850149,14.430832881498503,0.33807472211719114
2020-07-06,食用菌,39.578,37.02362631128018,2.5543736887198207,0.18525740041256933
2020-07-07,食用菌,51.119,35.70243909014952,15.416560909850482,0.47747748965588244
2020-07-08,食用菌,43.968,38.87909084794904,5.088909152050967,0.24154575071941453
2020-07-09,食用菌,37.837,37.85777802168953,-0.020778021689530135,0.1179912550332074
2020-07-10,食用菌,37.03,44.94149503752827,-7.911495037528269,-0.07509288879308373
2020-07-11,食用菌,48.557,58.9351579346914,-10.378157934691394,-0.07515920598783676
2020-07-12,食用菌,50.774,56.813512761610454,-6.039512761610453,0.006150464273017242
2020-07-13,食用菌,39.8,36.718154309080774,3.0818456909192236,0.19913586161326124
2020-07-14,食用菌,40.848,35.59368721361577,5.254312786384226,0.2562298137233565
2020-07-15,食用菌,37.779,39.36081612619924,-1.5818161261992358,0.07752283570709739
2020-07-16,食用菌,50.09,38.199213258547914,11.89078674145209,0.38954671719301714
2020-07-17,食用菌,45.986,43.730306736167094,2.255693263832903,0.16883587251860765
2020-07-18,食用菌,56.881,59.277221904537384,-2.3962219045373843,0.07727650017928367
2020-07-19,食用菌,70.368,55.66904868321405,14.698951316785944,0.3528545507207457
2020-07-20,食用菌,48.867,37.14224011852881,11.724759881471186,0.39288770231276615
2020-07-21,食用菌,42.027,35.446854441167005,6.580145558832996,0.28881800200494734
2020-07-22,食用菌,62.83,39.75788154247209,23.072118457527907,0.5761648170688831
2020-07-23,食用菌,52.727,38.619894444699106,14.10710555530089,0.4299003643933883
2020-07-24,食用菌,44.264,44.389812391867665,-0.1258123918676617,0.11570196301702884
2020-07-25,食用菌,58.697,59.992117251845634,-1.2951172518456318,0.09671569364540789
2020-07-26,食用菌,61.676,56.55862381635948,5.117376183640523,0.20515743630869343
2020-07-27,食用菌,40.979,36.469000426853555,4.509999573146445,0.23513739391146693
2020-07-28,食用菌,42.392,36.08283793277162,6.309162067228385,0.2796825663140048
2020-07-29,食用菌,49.942,39.3110579234936,10.6309420765064,0.35789673060877414
2020-07-30,食用菌,47.711,38.450525932587,9.260474067413,0.3343298549639142
2020-07-31,食用菌,45.587,44.61340153765179,0.9735984623482139,0.14012854125671526
2020-08-01,食用菌,52.215,69.99241092396139,-17.777410923961384,-0.17447676097053177
2020-08-02,食用菌,54.961,67.57754514002409,-12.616545140024087,-0.0881116626850913
2020-08-03,食用菌,46.67,43.21936263608577,3.4506373639142325,0.19535320585669735
2020-08-04,食用菌,45.301,41.53054244318454,3.7704575568154652,0.2054402381630509
2020-08-05,食用菌,62.84,46.07360911919224,16.766390880807762,0.4288917475059848
2020-08-06,食用菌,48.611,44.37691295538954,4.234087044610455,0.2096707369222468
2020-08-07,食用菌,68.177,52.838171421947536,15.338828578052471,0.373413641354412
2020-08-08,食用菌,92.144,73.43415406302064,18.709845936979363,0.34550367905680623
2020-08-09,食用菌,73.073,66.1722242552029,6.900775744797087,0.2177383896661791
2020-08-10,食用菌,36.094,42.54300095395534,-6.449000953955341,-0.045848455133568944
2020-08-11,食用菌,40.017,41.1869919063553,-1.1699919063552997,0.08972213765111503
2020-08-12,食用菌,34.195,45.236978045976336,-11.041978045976336,-0.16129516629240692
2020-08-13,食用菌,35.387,43.699141599980564,-8.312141599980563,-0.0924436879343542
2020-08-14,食用菌,53.795,52.79007543235868,1.004924567641325,0.13739756819554794
2020-08-15,食用菌,58.015,71.10132585978396,-13.086325859783955,-0.08486413675478754
2020-08-16,食用菌,55.093,66.42684329442723,-11.333843294427226,-0.06853832502698776
2020-08-17,食用菌,47.418,43.95111917291778,3.466880827082221,0.19446406485661738
2020-08-18,食用菌,45.716,42.203255493614776,3.512744506385225,0.19849123346837105
2020-08-19,食用菌,50.126,45.859294892417026,4.266705107582972,0.2075021833586903
2020-08-20,食用菌,54.411,45.07285613185896,9.338143868141039,0.30682638348693736
2020-08-21,食用菌,50.0,51.78504910640881,-1.7850491064088132,0.08346177501095031
2020-08-22,食用菌,49.895,69.89722483273923,-20.002224832739223,-0.2185648992537077
2020-08-23,食用菌,55.226,66.79328749665628,-11.567287496656277,-0.07162848213522288
2020-08-24,食用菌,39.576,43.58605244063698,-4.010052440636983,0.022025922797238806
2020-08-25,食用菌,54.488,42.16325242289624,12.324747577103757,0.3749716978237747
2020-08-26,食用菌,42.811,44.85165834634537,-2.040658346345367,0.07197476559671756
2020-08-27,食用菌,49.458,44.50061806180773,4.95738193819227,0.2241609963519795
2020-08-28,食用菌,55.659,52.11377325156157,3.5452267484384308,0.18435476395473005
2020-08-29,食用菌,62.431,70.77939177246466,-8.348391772464666,-0.006965684885113177
2020-08-30,食用菌,73.19500000000001,68.46773373923648,4.727266260763528,0.18530476853061106
2020-08-31,食用菌,44.776,42.680093596727545,2.0959064032724584,0.16647991206788149
2020-09-01,食用菌,47.282,39.39522567187315,7.886774328126847,0.30102529016485
2020-09-02,食用菌,51.011,44.3928272636575,6.618172736342501,0.25750363736780457
2020-09-03,食用菌,48.163,42.95987342622993,5.203126573770064,0.2328648374377842
2020-09-04,食用菌,54.43,49.27951093764543,5.150489062354566,0.21794732732297506
2020-09-05,食用菌,62.594,66.89514455806882,-4.30114455806882,0.05208328987210731
2020-09-06,食用菌,78.472,64.36620320943416,14.105796790565833,0.3166934226872655
2020-09-07,食用菌,41.804,41.33832761077729,0.4656723892227106,0.12974217969956614
2020-09-08,食用菌,32.389,38.6913301496581,-6.302330149658097,-0.059256438919150334
2020-09-09,食用菌,33.45,43.343469959614595,-9.893469959614592,-0.14056402010470448
2020-09-10,食用菌,35.789,41.91279134772064,-6.1237913477206405,-0.03941022958064977
2020-09-11,食用菌,48.467,49.04443198567197,-0.5774319856719714,0.10669674142858065
2020-09-12,食用菌,73.173,67.7596190609307,5.413380939069299,0.19540032192250845
2020-09-13,食用菌,74.834,62.76434798779883,12.069652012201175,0.29442537199170093
2020-09-14,食用菌,31.147,39.99507490446318,-8.848074904463182,-0.1314981368374175
2020-09-15,食用菌,41.578,39.25730328454407,2.320696715455931,0.17597393325972188
2020-09-16,食用菌,35.413,43.22318901041444,-7.81018901041444,-0.08075789961919977
2020-09-17,食用菌,39.259,43.54512425323903,-4.286124253239031,0.014923227619265678
2020-09-18,食用菌,37.966,48.528195547627625,-10.562195547627624,-0.12691370825528292
2020-09-19,食用菌,58.413,69.24007847333843,-10.827078473338432,-0.05150114596047217
2020-09-20,食用菌,50.42,62.2762105940234,-11.856210594023395,-0.0926513287880879
2020-09-21,食用菌,63.529,42.58210370383282,20.946896296167182,0.5186026802982804
2020-09-22,食用菌,47.636,38.21134368856139,9.42465631143861,0.33899660107570995
2020-09-23,食用菌,54.49,44.2402687835306,10.2497312164694,0.3269220157202546
2020-09-24,食用菌,61.336,41.80323948103711,19.53276051896289,0.501933360080439
2020-09-25,食用菌,63.438,49.174852486521864,14.263147513478138,0.373220936371482
2020-09-26,食用菌,93.976,66.8369345469716,27.139065453028394,0.4593238402968636
2020-09-27,食用菌,72.203,63.77128626771497,8.431713732285033,0.242718815635798
2020-09-28,食用菌,46.913,41.224955132837785,5.688044867162212,0.2477912923457759
2020-09-29,食用菌,45.485,39.413678067735404,6.0713219322645955,0.2618099360342927
2020-09-30,食用菌,110.358,43.48714376250446,66.87085623749554,1.0498045278518284
2020-10-01,食用菌,103.929,62.857592228088386,41.071407771911616,0.621376496676473
2020-10-02,食用菌,89.316,75.77385584033706,13.54214415966294,0.28296756966854986
2020-10-03,食用菌,60.052,99.61687507547612,-39.56487507547612,-0.38758047525978334
2020-10-04,食用菌,122.501,101.31837174645509,21.18262825354492,0.308391688516477
2020-10-05,食用菌,126.518,64.44620126413172,62.071798735868285,0.7930940536052224
2020-10-06,食用菌,124.059,62.55536453122139,61.503635468778604,0.8032455116707782
2020-10-07,食用菌,80.421,65.17711065485,15.24388934515001,0.32870724228807013
2020-10-08,食用菌,328.488,76.37058920498342,252.11741079501658,1.5774428934678912
2020-10-09,食用菌,57.258,76.79067036209153,-19.53267036209153,-0.17497553255297227
2020-10-10,食用菌,75.63,102.95579991135963,-27.32579991135964,-0.189906489288183
2020-10-11,食用菌,163.664,104.7708419612405,58.89315803875948,0.5645802879982682
2020-10-12,食用菌,102.385,68.36751886316573,34.01748113683428,0.522382625978203
2020-10-13,食用菌,48.021,60.78822954277557,-12.767229542775567,-0.11721751205347974
2020-10-14,食用菌,72.831,68.26336442413725,4.567635575862752,0.18330870800509924
2020-10-15,食用菌,72.91,66.369757418521,6.540242581478992,0.21252456155202548
2020-10-16,食用菌,69.80499999999999,74.85710268315735,-5.052102683157358,0.048664891748368966
2020-10-17,食用菌,115.896,102.62345388740104,13.27254611259896,0.24016698513081902
2020-10-18,食用菌,113.125,95.95364753127024,17.171352468729765,0.28316841527006
2020-10-19,食用菌,58.338,64.70512059478277,-6.367120594782769,0.014953589918675902
2020-10-20,食用菌,44.806,60.734876864059785,-15.928876864059788,-0.18563580179782058
2020-10-21,食用菌,56.114,68.43153934303957,-12.317539343039577,-0.07990823419999504
2020-10-22,食用菌,94.688,66.27727792770271,28.41072207229729,0.475280403687087
2020-10-23,食用菌,115.306,77.77262582277248,37.533374177227515,0.5123401978885962
2020-10-24,食用菌,115.39,107.26124901245026,8.128750987549736,0.19159050689958246
2020-10-25,食用菌,104.16,100.90154031108341,3.258459688916588,0.15032323539582038
2020-10-26,食用菌,62.363,65.77760029252488,-3.414600292524881,0.06523304140317165
2020-10-27,食用菌,56.508,63.112003436105674,-6.604003436105671,0.00801149071002527
2020-10-28,食用菌,75.211,70.59351805161629,4.617481948383713,0.18189941876798787
2020-10-29,食用菌,81.051,68.07570470201586,12.975295297984147,0.29299844571275635
2020-10-30,食用菌,74.23,78.24203807034924,-4.012038070349234,0.06590155668371978
2020-10-31,食用菌,135.284,104.2146694167602,31.06933058323979,0.3794636215925671
2020-11-01,食用菌,127.967,94.28705031482527,33.67994968517473,0.42396881220773874
2020-11-02,食用菌,78.321,61.98507897674405,16.33592102325595,0.3524623217534453
2020-11-03,食用菌,65.341,60.050417893456796,5.290582106543198,0.20297545292105212
2020-11-04,食用菌,195.34,74.58206148569712,120.75793851430288,1.0813818642815756
2020-11-05,食用菌,129.089,69.18538979582756,59.90361020417244,0.7422526286387274
2020-11-06,食用菌,80.588,76.76118250267427,3.8268174973257203,0.16719092873701058
2020-11-07,食用菌,122.896,98.57601319781774,24.319986802182257,0.33905076099738896
2020-11-08,食用菌,124.492,94.10753905407077,30.384460945929234,0.39834354585641396
2020-11-09,食用菌,63.22,63.58030795407043,-0.3603079540704286,0.11285715764624182
2020-11-10,食用菌,64.18,61.7200176069037,2.459982393096304,0.15762357281411887
2020-11-11,食用菌,62.612,69.40409159390425,-6.792091593904253,0.015551380464559728
2020-11-12,食用菌,68.656,67.83295094096488,0.823049059035128,0.13060069918241535
2020-11-13,食用菌,67.676,78.56471463569235,-10.888714635692352,-0.030650813634434115
2020-11-14,食用菌,92.793,103.15714327446818,-10.364143274468177,0.012657967363219669
2020-11-15,食用菌,73.108,101.36957101645004,-28.261571016450034,-0.2082949077361631
2020-11-16,食用菌,54.363,65.86368960818619,-11.500689608186192,-0.07336327207180915
2020-11-17,食用菌,131.979,68.57729756198563,63.40170243801438,0.7732215282892634
2020-11-18,食用菌,99.089,72.84045893636318,26.24854106363682,0.4262871306335363
2020-11-19,食用菌,90.297,67.79780218536422,22.499197814635778,0.40511470890179435
2020-11-20,食用菌,70.888,80.83250697092264,-9.944506970922632,-0.012737781974075268
2020-11-21,食用菌,169.382,109.45983021915757,59.92216978084244,0.5551391344532286
2020-11-22,食用菌,160.154,93.45617040381582,66.69782959618418,0.6571835415706273
2020-11-23,食用菌,195.788,66.16465349919609,129.6233465008039,1.2034263057972492
2020-11-24,食用菌,117.661,61.703864731931965,55.957135268068036,0.7640012919430283
2020-11-25,食用菌,95.581,65.94021711445892,29.640782885541086,0.48976577518862907
2020-11-26,食用菌,110.276,64.76845039972658,45.50754960027342,0.6507079558384179
2020-11-27,食用菌,112.979,74.87290852718898,38.106091472811016,0.5299500874452434
2020-11-28,食用菌,187.133,103.92256077668952,83.21043922331049,0.7067138300281561
2020-11-29,食用菌,168.218,96.17083172917513,72.04716827082486,0.677674899951394
2020-11-30,食用菌,100.486,65.78411750592677,34.70188249407323,0.542180230305175
2020-12-01,食用菌,97.477,77.3905960676414,20.086403932358607,0.34929142725756
2020-12-02,食用菌,135.141,84.01308227736396,51.12791772263603,0.5938863996141528
2020-12-03,食用菌,97.395,79.33548293400477,18.059517065995223,0.32362964408346073
2020-12-04,食用菌,110.875,92.18351966354913,18.691480336450866,0.30316232145669453
2020-12-05,食用菌,154.493,123.50169395332811,30.99130604667188,0.34243416557073925
2020-12-06,食用菌,230.803,120.73127630308079,110.07172369691921,0.7665375638771605
2020-12-07,食用菌,84.174,78.18944365133187,5.984556348668136,0.19229168809453245
2020-12-08,食用菌,89.028,73.50560705670563,15.522392943294378,0.310129487098437
2020-12-09,食用菌,80.164,78.99118347346713,1.1728165265328698,0.13327854155172858
2020-12-10,食用菌,88.5,77.70676044536688,10.793239554633118,0.24860054130425802
2020-12-11,食用菌,90.153,91.51172326090911,-1.3587232609091018,0.10358138971934938
2020-12-12,食用菌,172.629,122.96053150679306,49.66846849320693,0.4578216111535731
2020-12-13,食用菌,196.802,117.85415580209245,78.94784419790754,0.6312905048174375
2020-12-14,食用菌,81.213,74.701917045922,6.511082954077992,0.20210982769853292
2020-12-15,食用菌,88.677,73.49780777832183,15.179192221678178,0.3062852249458192
2020-12-16,食用菌,74.212,79.88057718426391,-5.66857718426391,0.04493337789932372
2020-12-17,食用菌,77.923,79.95288804373679,-2.02988804373679,0.09282384776659125
2020-12-18,食用菌,84.071,89.66121989746723,-5.590219897467236,0.054163585373168566
2020-12-19,食用菌,152.942,121.90756185947892,31.03443814052109,0.3453359465872552
2020-12-20,食用菌,142.196,116.41615719887511,25.779842801124886,0.3185753042613131
2020-12-21,食用菌,82.855,75.40095667250522,7.454043327494787,0.21281237908204265
2020-12-22,食用菌,74.459,73.03504132224074,1.4239586777592592,0.13784954413336692
2020-12-23,食用菌,67.054,80.2299133289413,-13.175913328941292,-0.060857914663905
2020-12-24,食用菌,74.478,78.25810006645085,-3.7801000664508564,0.06903169037068935
2020-12-25,食用菌,148.943,90.96953154090967,57.97346845909034,0.6115793000958565
2020-12-26,食用菌,135.737,125.4143183722494,10.322681627750597,0.1976366365762754
2020-12-27,食用菌,117.184,115.27303611023824,1.91096388976176,0.13498205756503356
2020-12-28,食用菌,69.13,75.10235822573543,-5.972358225735434,0.0356770804364368
2020-12-29,食用菌,79.647,72.52370257928143,7.123297420718572,0.2122311802032728
2020-12-30,食用菌,65.342,80.09675674425789,-14.75475674425789,-0.0850600984464398
2020-12-31,食用菌,119.801,78.61374064002639,41.18725935997361,0.5398257813303529
2021-01-01,食用菌,136.06,101.73108191989925,34.32891808010075,0.4093033348559132
2021-01-02,食用菌,114.107,139.29706487123084,-25.190064871230845,-0.0809319554280572
2021-01-03,食用菌,102.704,130.3421900821727,-27.6381900821727,-0.11977190913573654
2021-01-04,食用菌,94.688,85.94039828913978,8.747601710860224,0.2154735132772121
2021-01-05,食用菌,83.06099999999999,82.21251309491761,0.8484869050823818,0.12880800960882066
2021-01-06,食用菌,80.477,90.02636103192035,-9.549361031920341,0.006409151414663583
2021-01-07,食用菌,94.124,86.35930722963074,7.764692770369251,0.20463672806657485
2021-01-08,食用菌,90.415,102.125999165873,-11.710999165872991,-0.003256904151357709
2021-01-09,食用菌,129.833,137.8389336085441,-8.005933608544098,0.05870340339762681
2021-01-10,食用菌,137.986,128.69994837957623,9.286051620423763,0.18820876712257384
2021-01-11,食用菌,81.67,84.67964361006662,-3.009643610066618,0.08235174967748016
2021-01-12,食用菌,73.283,80.44322779794373,-7.160227797943733,0.025317217414078108
2021-01-13,食用菌,76.684,88.78550469026362,-12.101504690263624,-0.027990069647993998
2021-01-14,食用菌,75.963,85.04537256098273,-9.082372560982733,0.005601720625313611
2021-01-15,食用菌,101.383,99.32294263399586,2.0600573660041306,0.13906908612964308
2021-01-16,食用菌,150.015,137.62699727864918,12.388002721350801,0.20472843158726484
2021-01-17,食用菌,141.492,131.83953051495075,9.652469485049238,0.18919792314698736
2021-01-18,食用菌,72.532,84.34288810470805,-11.810888104708056,-0.03232239763625522
2021-01-19,食用菌,74.431,83.06228289166617,-8.631282891666174,0.008822048947017436
2021-01-20,食用菌,90.131,90.00671723017489,0.12428276982511477,0.1199201140536319
2021-01-21,食用菌,63.013,87.11344529015312,-24.100445290153125,-0.2053299338690966
2021-01-22,食用菌,88.796,100.29329005757948,-11.497290057579477,-0.003216940165564175
2021-01-23,食用菌,117.521,135.52014368278356,-17.999143682783554,-0.023963000218928165
2021-01-24,食用菌,127.934,128.94050856533545,-1.0065085653354515,0.11070363176114739
2021-01-25,食用菌,79.116,82.4459869614344,-3.3299869614344004,0.07731200438618036
2021-01-26,食用菌,101.109,81.84523658195116,19.26376341804884,0.3299092875319456
2021-01-27,食用菌,108.756,89.04701827592184,19.708981724078157,0.31848256529019103
2021-01-28,食用菌,80.927,85.48973606714974,-4.562736067149729,0.06369144090809353
2021-01-29,食用菌,69.324,97.5962991462948,-28.2722991462948,-0.22350815763198106
2021-01-30,食用菌,94.904,134.0756047747308,-39.17160477473081,-0.22699775132165279
2021-01-31,食用菌,103.637,126.62159779852377,-22.984597798523765,-0.08176843506412457
2021-02-01,食用菌,67.664,62.74709895304757,4.916901046952432,0.19398218550887059
2021-02-02,食用菌,88.048,61.98220899448085,26.065791005519152,0.4695749780507148
2021-02-03,食用菌,89.954,67.36325564922622,22.590744350773775,0.40773897760448463
2021-02-04,食用菌,111.069,65.01974620992091,46.04925379007909,0.6540008680988398
2021-02-05,食用菌,95.222,74.3425689418687,20.87943105813129,0.3660675365056463
2021-02-06,食用菌,119.696,102.82235610984671,16.87364389015329,0.2704926437648627
2021-02-07,食用菌,147.812,97.9938116745954,49.818188325404606,0.5295771154154769
2021-02-08,食用菌,240.205,64.42855542886181,175.7764445711382,1.4344760331990631
2021-02-09,食用菌,326.993,61.492797849438205,265.5002021505618,1.7895589540226986
2021-02-10,食用菌,511.136,67.2657009531486,443.8702990468514,2.1465254868514885
2021-02-13,食用菌,60.592,102.83880298189192,-42.24680298189192,-0.4104596216565577
2021-02-14,食用菌,164.586,102.57670924027494,62.009290759725076,0.5913625783339516
2021-02-15,食用菌,212.364,65.89652152993807,146.46747847006193,1.2887563773273865
2021-02-16,食用菌,174.61,63.68831885624608,110.92168114375394,1.1270939971225493
2021-02-17,食用菌,144.793,68.29705073124889,76.49594926875112,0.8699788015896441
2021-02-18,食用菌,130.174,66.46092250477167,63.71307749522833,0.7907981235192834
2021-02-19,食用菌,92.327,78.74403240114567,13.582967598854324,0.2776743772055932
2021-02-20,食用菌,88.794,105.23622019950123,-16.442220199501236,-0.05134820947510743
2021-02-21,食用菌,79.403,100.33487843547354,-20.931878435473536,-0.11543697483870208
2021-02-22,食用菌,66.554,65.70281032470669,0.8511896752933126,0.13141219843148555
2021-02-23,食用菌,77.586,64.2051054717559,13.380894528244099,0.30784451642354327
2021-02-24,食用菌,88.233,69.6334182044024,18.5995817955976,0.3552766938721934
2021-02-25,食用菌,110.557,68.74555527842283,41.811444721577175,0.593659391000541
2021-02-26,食用菌,158.095,79.80784252557598,78.28715747442402,0.8021145911701186
2021-02-27,食用菌,116.814,108.23533896198403,8.578661038015966,0.19481525525338395
2021-02-28,食用菌,111.764,103.28203147737052,8.481968522629472,0.19746633923143708
2021-03-01,食用菌,79.404,45.48356633490948,33.92043366509051,0.675737913452529
2021-03-02,食用菌,62.044,43.20654336599281,18.83745663400719,0.4803921100749533
2021-03-03,食用菌,71.027,49.020464010081554,22.006535989918447,0.48936249255555975
2021-03-04,食用菌,72.465,47.63497665278865,24.830023347211352,0.5380766415410667
2021-03-05,食用菌,82.585,54.43428583176455,28.150714168235446,0.5353741062755484
2021-03-06,食用菌,151.214,74.77856535656345,76.43543464343655,0.8227050174393513
2021-03-07,食用菌,125.428,71.56544313899637,53.862556861003625,0.6796598189227225
2021-03-08,食用菌,78.721,45.50714628566071,33.213853714339294,0.6665808309659149
2021-03-09,食用菌,143.511,48.301988881833715,95.20901111816627,1.2074791997235894
2021-03-10,食用菌,91.994,51.33419434600603,40.65980565399397,0.7019065208499553
2021-03-11,食用菌,75.477,47.472348006138134,28.00465199386187,0.5822208296925506
2021-03-12,食用菌,84.232,54.586455463215295,29.645544536784705,0.5523293629149082
2021-03-13,食用菌,101.865,75.7140757456283,26.150924254371688,0.41522457281576663
2021-03-14,食用菌,75.95,71.66780898943392,4.2821910105660805,0.17657380021977342
2021-03-15,食用菌,40.423,47.31975971993316,-6.896759719933158,-0.03898878152544549
2021-03-16,食用菌,44.844,44.83062384993675,0.013376150063251657,0.11883857621567095
2021-03-17,食用菌,44.029,47.35989320339939,-3.330893203399384,0.04561302204287454
2021-03-18,食用菌,65.501,47.7435596893844,17.757440310615607,0.434761477382982
2021-03-19,食用菌,69.141,53.38421865804004,15.756781341959964,0.3771729761544096
2021-03-20,食用菌,77.235,72.96201335262568,4.272986647374324,0.17545403138518179
2021-03-21,食用菌,94.838,70.82986313271878,24.00813686728121,0.4104297152955896
2021-03-22,食用菌,50.663,45.150307180026566,5.512692819973431,0.23373902765217558
2021-03-23,食用菌,48.174,43.939825963733654,4.234174036266346,0.21053860015068615
2021-03-24,食用菌,35.583,46.90313855109411,-11.32013855109411,-0.15767634766594618
2021-03-25,食用菌,46.89,45.936109320154074,0.9538906798459266,0.13909317978741775
2021-03-26,食用菌,74.029,56.673957515618795,17.3550424843812,0.3856823560782212
2021-03-27,食用菌,54.344,77.63565391723083,-23.291653917230825,-0.23815231758011413
2021-03-28,食用菌,55.673,70.57763541447412,-14.904635414474114,-0.11867777585226769
2021-03-29,食用菌,47.327,45.876208880769944,1.450791119230054,0.1496745494098688
2021-03-30,食用菌,32.145,42.68918000506972,-10.54418000506972,-0.16514832496704424
2021-03-31,食用菌,45.089,48.9115406925081,-3.822540692508099,0.03716518960097881
2021-04-01,食用菌,48.978,37.55101410456954,11.426985895430462,0.38421108297028894
2021-04-02,食用菌,71.484,44.19210502985051,27.291894970149485,0.5994677444373293
2021-04-03,食用菌,73.999,58.50554278118444,15.493457218815557,0.3534703313515313
2021-04-04,食用菌,61.539,56.21174686663823,5.327253133361772,0.2090856160285237
2021-04-05,食用菌,68.049,37.2665134503637,30.782486549636303,0.7206731231156902
2021-04-06,食用菌,11.671,34.39400895655236,-22.723008956552363,-0.9622350086441078
2021-04-07,食用菌,46.545,39.48498418081448,7.060015819185523,0.28303938415480356
2021-04-08,食用菌,35.491,37.74854656729488,-2.257546567294881,0.056872419685441766
2021-04-09,食用菌,31.401,42.879400532812184,-11.478400532812184,-0.19301154711434743
2021-04-10,食用菌,60.287,59.442102073418695,0.8448979265813037,0.1326539772544444
2021-04-11,食用菌,52.29,56.6614095333869,-4.3714095333869025,0.03825202695975749
2021-04-12,食用菌,43.328,37.763935680943746,5.564064319056257,0.2559847625033691
2021-04-13,食用菌,40.041,37.061362824680536,2.9796371753194606,0.19586918541017662
2021-04-14,食用菌,41.387,39.7586353999466,1.628364600053402,0.15868001148353938
2021-04-15,食用菌,39.167,37.102081074509066,2.064918925490936,0.17270174372341573
2021-04-16,食用菌,44.191,45.02966545257755,-0.8386654525775441,0.09973989348709367
2021-04-17,食用菌,70.81700000000001,60.726411822522444,10.090588177477564,0.2722606107069194
2021-04-18,食用菌,56.607,58.219759622976845,-1.6127596229768457,0.09044809283327693
