销售日期,单品编码,品类,正常销售量,正常售价中位数,正常销售额,正常销售成本额,最后销售时间,正常销量加权售价,当日批发价,单品加成率,折扣销售量,是否有折扣,折扣占比
2022-12-12,102900005115878,花叶类,5.309,3.6,19.1124,11.785980000000002,2026-08-27 19:05:32.936,3.6,2.22,0.6216216216216215,0.0,否,0.0
2022-12-12,102900005116806,花叶类,0.253,3.6,0.9108,0.39974000000000004,2026-08-27 11:22:39.092,3.6,1.58,1.278481012658228,0.0,否,0.0
2022-12-12,102900005118817,花叶类,7.373,4.0,29.492,21.82408,2026-08-27 20:42:33.576,4.0,2.9599999999999995,0.35135135135135154,0.0,否,0.0
2022-12-12,102900005118831,花叶类,25.0,3.5,87.5,54.50000000000001,2026-08-27 21:08:54.214,3.5,2.18,0.6055045871559632,0.0,否,0.0
2022-12-12,102900005122654,花叶类,3.9370000000000003,10.0,39.370000000000005,26.73223,2026-08-27 18:22:25.062,10.0,6.79,0.4727540500736378,0.0,否,0.0
2022-12-12,102900011007464,花叶类,0.315,14.0,4.41,2.5704000000000002,2026-08-27 19:45:38.389,14.0,8.16,0.7156862745098038,0.0,否,0.0
2022-12-12,102900011022849,花叶类,10.582,2.8,29.6296,11.6402,2026-08-27 21:11:08.873,2.8,1.0999999999999999,1.5454545454545454,0.0,否,0.0
2022-12-12,102900011030059,花叶类,19.0,3.5,66.5,45.410000000000004,2026-08-27 19:04:31.155,3.5,2.39,0.4644351464435146,1.0,是,0.05
2022-12-12,102900011030097,花叶类,5.0,3.5,17.5,8.6,2026-08-27 16:59:47.518,3.5,1.72,1.0348837209302326,4.0,是,0.4444444444444444
2022-12-12,102900011030134,花叶类,2.0,3.9,7.8,1.26,2026-08-27 18:21:39.545,3.9,0.63,5.190476190476191,1.0,是,0.3333333333333333
2022-12-12,102900011033906,花叶类,35.513,1.6,56.8208,18.82189,2026-08-27 20:26:13.510,1.6,0.53,2.018867924528302,0.0,否,0.0
2022-12-12,102900011033920,花叶类,3.6799999999999997,3.6,13.248000000000001,6.1088,2026-08-27 21:26:43.530,3.6000000000000005,1.66,1.168674698795181,0.0,否,0.0
2022-12-12,102900011034224,花叶类,17.0,3.5,59.5,25.5,2026-08-27 20:21:49.920,3.5,1.5,1.3333333333333335,1.0,是,0.05555555555555555
2022-12-12,102900011034231,花叶类,16.0,3.5,56.0,33.12,2026-08-27 18:55:02.998,3.5,2.07,0.6908212560386475,11.0,是,0.4074074074074074
2022-12-12,102900011035764,花叶类,1.4500000000000002,8.8,12.760000000000002,6.641,2026-08-27 16:50:39.295,8.8,4.579999999999999,0.9213973799126642,0.0,否,0.0
2022-12-12,102900011035771,花叶类,1.623,7.0,11.361,5.95641,2026-08-27 15:53:03.170,7.0,3.67,0.9073569482288828,0.0,否,0.0
2022-12-12,102900005116714,花菜类,5.437,6.0,32.622,25.934489999999997,2026-08-27 17:07:41.514,6.0,4.77,0.25786163522012595,0.0,否,0.0
2022-12-12,102900011034026,花菜类,16.317,4.8,78.3216,30.839129999999997,2026-08-27 21:00:12.351,4.8,1.89,1.5396825396825395,6.069,是,0.27110694183864914
2022-12-12,102900005116257,茄类,3.379,8.0,27.032,18.34797,2026-08-27 14:39:19.451,8.0,5.43,0.4732965009208103,0.0,否,0.0
2022-12-12,102900011016701,辣椒类,22.76,3.2,72.83200000000001,38.2368,2026-08-27 21:24:47.734,3.2,1.68,0.9047619047619049,0.0,否,0.0
2022-12-12,102900011031100,辣椒类,20.0,3.5,70.0,23.599999999999998,2026-08-27 20:57:18.899,3.5,1.18,1.9661016949152543,0.0,否,0.0
2022-12-12,102900011032022,辣椒类,14.0,2.9,40.6,9.94,2026-08-27 19:49:37.467,2.9,0.71,3.084507042253521,3.0,是,0.17647058823529413
2022-12-12,102900011032213,辣椒类,1.0,5.9,5.9,1.23,2026-08-27 12:12:39.746,5.9,1.23,3.796747967479675,0.0,否,0.0
2022-12-12,102900011032237,辣椒类,3.0,2.9,8.7,2.07,2026-08-27 15:52:52.592,2.9,0.69,3.2028985507246377,0.0,否,0.0
2022-12-12,102900011032251,辣椒类,24.0,3.5,84.0,32.88,2026-08-27 20:11:28.090,3.5,1.37,1.554744525547445,4.0,是,0.14285714285714285
2022-12-12,102900011032848,辣椒类,2.0,3.9,7.8,2.4,2026-08-27 16:55:27.930,3.9,1.2,2.25,1.0,是,0.3333333333333333
2022-12-12,102900011035078,辣椒类,1.4449999999999998,19.8,28.611,8.164250000000001,2026-08-27 17:47:38.345,19.800000000000004,5.650000000000001,2.504424778761062,0.0,否,0.0
2022-12-12,102900005116530,食用菌,11.826,15.0,177.39,118.26,2026-08-27 21:16:25.373,14.999999999999998,10.0,0.4999999999999998,0.0,否,0.0
2022-12-12,102900011013274,食用菌,1.0,8.9,8.9,4.73,2026-08-27 18:53:28.561,8.9,4.73,0.8816067653276956,0.0,否,0.0
2022-12-12,102900011030912,食用菌,4.0,7.8,31.2,11.6,2026-08-27 17:11:56.971,7.8,2.9,1.6896551724137931,5.0,是,0.5555555555555556
2022-12-12,102900011033944,食用菌,2.896,15.0,43.44,20.38784,2026-08-27 18:39:38.326,15.0,7.04,1.1306818181818183,0.0,否,0.0
2022-12-12,102900011034330,食用菌,7.0,5.9,41.300000000000004,24.22,2026-08-27 19:54:07.547,5.9,3.46,0.7052023121387285,1.0,是,0.125
2022-12-12,106949711300259,食用菌,42.0,4.5,189.0,126.41999999999999,2026-08-27 20:30:57.311,4.5,3.01,0.4950166112956811,9.0,是,0.17647058823529413
2022-12-13,102900005116899,水生根茎类,30.330000000000002,4.0,121.32000000000001,107.0649,2026-08-27 18:46:35.837,4.0,3.53,0.1331444759206799,0.0,否,0.0
2022-12-13,102900011010891,水生根茎类,1.332,9.2,12.2544,9.00432,2026-08-27 20:38:21.295,9.2,6.76,0.36094674556213,0.0,否,0.0
2022-12-13,102900011021842,水生根茎类,15.0,10.8,162.0,105.0,2026-08-27 18:55:50.030,10.8,7.0,0.5428571428571429,0.0,否,0.0
2022-12-13,102900011032732,水生根茎类,1.536,16.0,24.576,0.01536,2026-08-27 16:32:59.994,16.0,0.01,1599.0,0.0,否,0.0
2022-12-13,102900011035511,水生根茎类,2.236,7.6,16.9936,0.02236,2026-08-27 19:42:42.033,7.6,0.01,759.0,0.0,否,0.0
2022-12-13,102900005115625,花叶类,0.556,4.0,2.224,1.668,2026-08-27 18:38:09.123,4.0,2.9999999999999996,0.3333333333333335,0.0,否,0.0
2022-12-13,102900005115878,花叶类,6.163,2.8,17.2564,13.681860000000002,2026-08-27 18:41:34.026,2.8,2.22,0.26126126126126104,0.0,否,0.0
2022-12-13,102900005118817,花叶类,9.021,3.2,28.8672,23.4546,2026-08-27 20:04:57.818,3.1999999999999997,2.5999999999999996,0.23076923076923084,0.0,否,0.0
2022-12-13,102900005118831,花叶类,34.0,3.5,119.0,75.14,2026-08-27 20:09:16.514,3.5,2.21,0.5837104072398189,0.0,否,0.0
2022-12-13,102900011000571,花叶类,3.162,2.0,6.324,3.7943999999999996,2026-08-27 18:30:01.672,2.0,1.2,0.6666666666666667,0.0,否,0.0
2022-12-13,102900011007464,花叶类,0.115,14.0,1.61,0.93955,2026-08-27 19:09:10.902,14.0,8.17,0.7135862913096696,0.0,否,0.0
2022-12-13,102900011022849,花叶类,12.567,1.6,20.107200000000002,13.8237,2026-08-27 20:12:19.308,1.6,1.1,0.4545454545454546,0.0,否,0.0
2022-12-13,102900011030059,花叶类,32.0,3.5,112.0,79.36,2026-08-27 20:07:46.108,3.5,2.48,0.41129032258064524,4.0,是,0.1111111111111111
2022-12-13,102900011030097,花叶类,1.0,3.5,3.5,1.72,2026-08-27 19:43:16.276,3.5,1.72,1.0348837209302326,1.0,是,0.5
2022-12-13,102900011030134,花叶类,5.0,3.9,19.5,3.15,2026-08-27 17:32:45.264,3.9,0.63,5.190476190476191,0.0,否,0.0
2022-12-13,102900011030141,花叶类,12.0,2.9,34.8,9.0,2026-08-27 20:10:42.221,2.9,0.75,2.8666666666666667,0.0,否,0.0
2022-12-13,102900011033906,花叶类,35.769,1.6,57.2304,20.388329999999996,2026-08-27 20:00:59.812,1.6,0.57,1.8070175438596494,0.0,否,0.0
2022-12-13,102900011033920,花叶类,5.504,3.6,19.8144,8.256,2026-08-27 19:46:11.846,3.6,1.5000000000000002,1.4,0.0,否,0.0
2022-12-13,102900011034224,花叶类,3.0,3.5,10.5,4.74,2026-08-27 18:39:08.537,3.5,1.58,1.2151898734177213,0.0,否,0.0
2022-12-13,102900011034231,花叶类,15.0,3.5,52.5,30.449999999999996,2026-08-27 18:52:22.197,3.5,2.03,0.7241379310344829,1.0,是,0.0625
2022-12-13,102900011035764,花叶类,2.718,8.8,23.918400000000002,12.44844,2026-08-27 14:00:04.292,8.8,4.58,0.9213973799126638,0.0,否,0.0
2022-12-13,102900011035771,花叶类,2.2270000000000003,7.0,15.588999999999999,8.17309,2026-08-27 19:02:35.686,6.999999999999998,3.6699999999999995,0.9073569482288826,0.0,否,0.0
2022-12-13,102900005116714,花菜类,25.675,6.0,154.05,122.98325,2026-08-27 20:18:05.311,6.0,4.79,0.25260960334029225,0.0,否,0.0
2022-12-13,102900011034026,花菜类,9.849,4.8,47.2752,18.51612,2026-08-27 20:12:54.920,4.8,1.8800000000000001,1.5531914893617018,2.3520000000000003,是,0.1927710843373494
2022-12-13,102900005116257,茄类,5.316,8.0,42.528,28.865879999999997,2026-08-27 19:42:01.389,8.0,5.43,0.4732965009208103,0.0,否,0.0
2022-12-13,102900011016701,辣椒类,32.381,3.2,103.6192,57.96199,2026-08-27 20:10:20.296,3.2,1.79,0.787709497206704,0.0,否,0.0
2022-12-13,102900011031100,辣椒类,21.0,3.5,73.5,25.2,2026-08-27 20:34:43.780,3.5,1.2,1.916666666666667,0.0,否,0.0
2022-12-13,102900011032022,辣椒类,9.0,2.9,26.099999999999998,6.39,2026-08-27 18:49:56.701,2.9,0.71,3.084507042253521,3.0,是,0.25
2022-12-13,102900011032213,辣椒类,1.0,5.9,5.9,1.34,2026-08-27 18:20:22.608,5.9,1.34,3.4029850746268657,1.0,是,0.5
2022-12-13,102900011032237,辣椒类,4.0,2.9,11.6,2.76,2026-08-27 18:26:23.580,2.9,0.69,3.2028985507246377,0.0,否,0.0
2022-12-13,102900011032244,辣椒类,2.0,6.9,13.8,4.44,2026-08-27 20:34:42.233,6.9,2.22,2.108108108108108,0.0,否,0.0
2022-12-13,102900011032251,辣椒类,19.0,3.5,66.5,25.080000000000002,2026-08-27 20:34:11.405,3.5,1.32,1.6515151515151514,4.0,是,0.17391304347826086
2022-12-13,102900011032848,辣椒类,4.0,3.9,15.6,4.8,2026-08-27 18:32:55.326,3.9,1.2,2.25,2.0,是,0.3333333333333333
2022-12-13,102900011035078,辣椒类,1.491,19.8,29.521800000000002,8.439060000000001,2026-08-27 18:48:10.467,19.8,5.66,2.498233215547703,0.0,否,0.0
2022-12-13,102900005116530,食用菌,8.977,15.0,134.655,89.77,2026-08-27 20:07:43.554,15.0,10.0,0.5,0.0,否,0.0
2022-12-13,102900011012482,食用菌,1.0,9.9,9.9,5.4,2026-08-27 15:49:38.483,9.9,5.4,0.8333333333333333,1.0,是,0.5
2022-12-13,102900011013274,食用菌,2.0,8.9,17.8,9.44,2026-08-27 19:00:59.280,8.9,4.72,0.8855932203389831,0.0,否,0.0
2022-12-13,102900011030912,食用菌,8.0,7.8,62.4,22.88,2026-08-27 17:35:46.594,7.8,2.86,1.7272727272727275,2.0,是,0.2
2022-12-13,102900011030929,食用菌,1.0,2.5,2.5,1.5,2026-08-27 17:10:10.514,2.5,1.5,0.6666666666666667,0.0,否,0.0
2022-12-13,102900011031926,食用菌,5.0,5.9,29.5,14.9,2026-08-27 17:16:39.735,5.9,2.98,0.9798657718120807,0.0,否,0.0
2022-12-13,102900011033944,食用菌,0.716,15.0,10.74,5.07644,2026-08-27 14:49:13.912,15.000000000000002,7.09,1.1156558533145278,0.502,是,0.4121510673234811
2022-12-13,102900011034330,食用菌,14.0,5.9,82.60000000000001,48.580000000000005,2026-08-27 19:46:13.176,5.9,3.47,0.7002881844380404,0.0,否,0.0
2022-12-13,106949711300259,食用菌,37.0,4.5,166.5,111.36999999999999,2026-08-27 18:53:57.355,4.5,3.01,0.4950166112956811,10.0,是,0.2127659574468085
2022-12-14,102900005116899,水生根茎类,19.825,4.0,79.3,69.98225,2026-08-27 16:56:06.889,4.0,3.53,0.1331444759206799,0.0,否,0.0
2022-12-14,102900011010891,水生根茎类,0.59,9.2,5.427999999999999,3.9883999999999995,2026-08-27 20:20:50.014,9.2,6.76,0.36094674556213,0.0,否,0.0
2022-12-14,102900011021842,水生根茎类,8.0,10.8,86.4,56.0,2026-08-27 20:20:31.920,10.8,7.0,0.5428571428571429,0.0,否,0.0
2022-12-14,102900011035511,水生根茎类,1.508,7.6,11.460799999999999,5.09704,2026-08-27 19:05:29.192,7.6,3.38,1.2485207100591715,0.0,否,0.0
2022-12-14,102900005115625,花叶类,0.8340000000000001,4.0,3.3360000000000003,2.502,2026-08-27 16:20:28.666,4.0,2.9999999999999996,0.3333333333333335,0.0,否,0.0
2022-12-14,102900005115878,花叶类,1.957,2.8,5.4796,4.34454,2026-08-27 16:29:57.514,2.8,2.22,0.26126126126126104,0.0,否,0.0
2022-12-14,102900005116806,花叶类,2.464,2.8,6.8991999999999996,3.9424,2026-08-27 18:13:04.511,2.8,1.6,0.7499999999999998,0.0,否,0.0
2022-12-14,102900005118817,花叶类,2.172,4.0,8.688,5.7340800000000005,2026-08-27 18:48:15.634,4.0,2.64,0.5151515151515151,0.0,否,0.0
2022-12-14,102900005118831,花叶类,42.0,3.5,147.0,92.4,2026-08-27 20:44:17.108,3.5,2.2,0.5909090909090908,0.0,否,0.0
2022-12-14,102900005122654,花叶类,5.46,9.2,50.232,38.1654,2026-08-27 16:02:15.405,9.2,6.989999999999999,0.31616595135908443,0.0,否,0.0
2022-12-14,102900011000571,花叶类,3.1630000000000003,2.0,6.3260000000000005,3.7956,2026-08-27 20:10:36.623,2.0,1.2,0.6666666666666667,0.0,否,0.0
2022-12-14,102900011022849,花叶类,10.705,1.6,17.128,11.775500000000001,2026-08-27 18:14:10.882,1.6,1.1,0.4545454545454546,0.0,否,0.0
2022-12-14,102900011030059,花叶类,25.0,3.5,87.5,53.75,2026-08-27 19:53:17.858,3.5,2.15,0.627906976744186,0.0,否,0.0
2022-12-14,102900011030097,花叶类,13.0,3.5,45.5,24.439999999999998,2026-08-27 19:50:40.742,3.5,1.88,0.8617021276595747,0.0,否,0.0
2022-12-14,102900011030134,花叶类,1.0,3.9,3.9,0.59,2026-08-27 14:30:07.155,3.9,0.59,5.610169491525424,0.0,否,0.0
2022-12-14,102900011030141,花叶类,5.0,2.9,14.5,3.7,2026-08-27 20:45:02.123,2.9,0.74,2.918918918918919,2.0,是,0.2857142857142857
2022-12-14,102900011033906,花叶类,64.487,1.6,103.17920000000001,39.33707,2026-08-27 20:37:53.623,1.6000000000000003,0.61,1.6229508196721318,0.0,否,0.0
2022-12-14,102900011033920,花叶类,7.977,3.6,28.717200000000002,11.965499999999999,2026-08-27 20:28:51.498,3.6,1.4999999999999998,1.4000000000000004,0.0,否,0.0
2022-12-14,102900011034224,花叶类,2.0,3.5,7.0,3.14,2026-08-27 16:18:52.502,3.5,1.57,1.2292993630573248,0.0,否,0.0
2022-12-14,102900011034231,花叶类,27.0,3.5,94.5,54.54,2026-08-27 19:30:40.071,3.5,2.02,0.7326732673267327,5.0,是,0.15625
2022-12-14,102900011035764,花叶类,4.35,8.8,38.28,20.662499999999998,2026-08-27 19:07:26.498,8.8,4.75,0.8526315789473686,0.0,否,0.0
2022-12-14,102900011035771,花叶类,0.546,7.0,3.822,1.99836,2026-08-27 11:00:03.983,7.0,3.6599999999999997,0.9125683060109291,0.0,否,0.0
2022-12-14,102900005116714,花菜类,25.014,7.0,175.098,122.31845999999999,2026-08-27 20:19:48.186,7.000000000000001,4.89,0.43149284253578757,0.0,否,0.0
2022-12-14,102900011034026,花菜类,15.687,4.8,75.2976,30.27591,2026-08-27 20:48:01.639,4.800000000000001,1.9300000000000002,1.4870466321243523,0.0,否,0.0
2022-12-14,102900005116257,茄类,6.973,8.0,55.784,38.42123,2026-08-27 20:29:42.295,8.0,5.510000000000001,0.4519056261343011,0.0,否,0.0
2022-12-14,102900011016701,辣椒类,23.332,3.2,74.6624,42.69756,2026-08-27 20:10:00.386,3.2,1.83,0.7486338797814207,0.0,否,0.0
2022-12-14,102900011031100,辣椒类,16.0,3.5,56.0,18.4,2026-08-27 19:07:41.030,3.5,1.15,2.0434782608695654,0.0,否,0.0
2022-12-14,102900011032022,辣椒类,12.0,2.9,34.8,8.52,2026-08-27 18:57:51.535,2.9,0.71,3.084507042253521,0.0,否,0.0
2022-12-14,102900011032237,辣椒类,10.0,2.9,29.0,7.6,2026-08-27 19:24:49.733,2.9,0.76,2.81578947368421,0.0,否,0.0
2022-12-14,102900011032244,辣椒类,3.0,6.9,20.700000000000003,7.14,2026-08-27 19:06:55.717,6.900000000000001,2.38,1.899159663865547,0.0,否,0.0
2022-12-14,102900011032251,辣椒类,22.0,3.5,77.0,24.64,2026-08-27 20:29:44.405,3.5,1.12,2.1249999999999996,1.0,是,0.043478260869565216
2022-12-14,102900011032350,辣椒类,0.633,16.0,10.128,3.0384,2026-08-27 18:04:01.645,16.0,4.800000000000001,2.333333333333333,0.0,否,0.0
2022-12-14,102900011032848,辣椒类,5.0,3.9,19.5,6.0,2026-08-27 19:07:06.608,3.9,1.2,2.25,0.0,否,0.0
2022-12-14,102900011035078,辣椒类,1.233,19.8,24.413400000000003,6.9787799999999995,2026-08-27 19:20:05.717,19.8,5.659999999999999,2.4982332155477036,0.0,否,0.0
2022-12-14,102900005116530,食用菌,8.729000000000001,15.0,130.935,87.29,2026-08-27 20:44:49.217,14.999999999999998,10.0,0.4999999999999998,0.0,否,0.0
2022-12-14,102900011007044,食用菌,2.0,3.9,7.8,5.22,2026-08-27 20:42:37.780,3.9,2.61,0.49425287356321834,0.0,否,0.0
2022-12-14,102900011012482,食用菌,2.0,9.9,19.8,10.6,2026-08-27 12:40:00.101,9.9,5.3,0.8679245283018868,0.0,否,0.0
2022-12-14,102900011013274,食用菌,5.0,8.9,44.5,23.849999999999998,2026-08-27 15:18:44.664,8.9,4.77,0.8658280922431869,0.0,否,0.0
2022-12-14,102900011030912,食用菌,3.0,7.8,23.4,9.149999999999999,2026-08-27 18:42:10.030,7.8,3.0499999999999994,1.5573770491803285,3.0,是,0.5
2022-12-14,102900011030929,食用菌,1.0,2.5,2.5,1.51,2026-08-27 20:32:43.826,2.5,1.51,0.6556291390728477,1.0,是,0.5
2022-12-14,102900011031926,食用菌,13.0,5.9,76.7,40.56,2026-08-27 20:32:07.349,5.9,3.12,0.891025641025641,0.0,否,0.0
2022-12-14,102900011033937,食用菌,1.564,15.0,23.46,9.071200000000001,2026-08-27 20:44:52.967,15.0,5.800000000000001,1.5862068965517238,0.0,否,0.0
2022-12-14,102900011033944,食用菌,4.888,15.0,73.32,34.26488,2026-08-27 20:05:07.405,14.999999999999998,7.01,1.1398002853067046,0.0,否,0.0
2022-12-14,102900011034330,食用菌,12.0,5.9,70.80000000000001,42.599999999999994,2026-08-27 19:55:15.257,5.900000000000001,3.5499999999999994,0.6619718309859162,1.0,是,0.07692307692307693
2022-12-14,106949711300259,食用菌,39.0,4.5,175.5,117.38999999999999,2026-08-27 20:20:00.277,4.5,3.01,0.4950166112956811,5.0,是,0.11363636363636363
2022-12-15,102900005116899,水生根茎类,41.489,4.0,165.956,143.96683000000002,2026-08-27 19:49:43.530,4.0,3.4700000000000006,0.15273775216138308,0.0,否,0.0
2022-12-15,102900011010891,水生根茎类,1.5070000000000001,9.2,13.8644,10.18732,2026-08-27 15:14:02.342,9.2,6.759999999999999,0.36094674556213024,0.0,否,0.0
2022-12-15,102900011021842,水生根茎类,18.0,10.8,194.4,126.0,2026-08-27 19:27:12.149,10.8,7.0,0.5428571428571429,0.0,否,0.0
2022-12-15,102900005115878,花叶类,4.492,2.8,12.577599999999999,9.972240000000001,2026-08-27 18:31:51.777,2.8,2.22,0.26126126126126104,0.0,否,0.0
2022-12-15,102900005116806,花叶类,6.16,2.8,17.247999999999998,9.856,2026-08-27 19:39:30.326,2.7999999999999994,1.5999999999999999,0.7499999999999998,0.0,否,0.0
2022-12-15,102900005118817,花叶类,2.718,5.6,15.2208,6.740640000000001,2026-08-27 17:05:30.259,5.6000000000000005,2.4800000000000004,1.258064516129032,0.0,否,0.0
2022-12-15,102900005118831,花叶类,35.0,3.5,122.5,77.0,2026-08-27 19:36:39.393,3.5,2.2,0.5909090909090908,0.0,否,0.0
2022-12-15,102900005122654,花叶类,10.918,9.2,100.4456,82.86762,2026-08-27 18:25:50.540,9.200000000000001,7.590000000000001,0.21212121212121215,0.0,否,0.0
2022-12-15,102900011000571,花叶类,1.122,2.0,2.244,1.3464,2026-08-27 11:52:10.295,2.0,1.2,0.6666666666666667,0.0,否,0.0
2022-12-15,102900011022849,花叶类,22.31,1.6,35.696000000000005,29.2261,2026-08-27 19:03:13.334,1.6000000000000003,1.31,0.22137404580152698,0.0,否,0.0
2022-12-15,102900011030059,花叶类,41.0,3.5,143.5,79.53999999999999,2026-08-27 19:34:44.920,3.5,1.9399999999999997,0.8041237113402064,0.0,否,0.0
2022-12-15,102900011030097,花叶类,5.0,3.5,17.5,11.5,2026-08-27 18:05:28.974,3.5,2.3,0.5217391304347827,0.0,否,0.0
2022-12-15,102900011030134,花叶类,3.0,3.9,11.7,1.77,2026-08-27 17:26:03.542,3.9,0.59,5.610169491525424,0.0,否,0.0
2022-12-15,102900011030141,花叶类,14.0,2.9,40.6,10.36,2026-08-27 19:27:13.718,2.9,0.74,2.918918918918919,0.0,否,0.0
2022-12-15,102900011033906,花叶类,84.233,1.6,134.77280000000002,48.85514,2026-08-27 19:47:47.123,1.6,0.58,1.7586206896551726,0.0,否,0.0
2022-12-15,102900011033920,花叶类,14.607,3.6,52.5852,23.079060000000002,2026-08-27 19:37:40.859,3.6,1.5800000000000003,1.2784810126582276,0.0,否,0.0
2022-12-15,102900011034224,花叶类,7.0,3.5,24.5,10.71,2026-08-27 15:30:22.045,3.5,1.53,1.287581699346405,0.0,否,0.0
2022-12-15,102900011034231,花叶类,38.0,3.5,133.0,74.86,2026-08-27 19:32:09.012,3.5,1.97,0.7766497461928934,0.0,否,0.0
2022-12-15,102900011035771,花叶类,2.199,7.0,15.393,8.07033,2026-08-27 19:34:33.326,7.000000000000001,3.6700000000000004,0.9073569482288828,0.0,否,0.0
2022-12-15,102900005116714,花菜类,25.445,7.0,178.115,125.44385,2026-08-27 19:36:38.469,7.0,4.93,0.41987829614604477,0.0,否,0.0
2022-12-15,102900011034026,花菜类,19.446,4.8,93.3408,38.892,2026-08-27 19:47:47.837,4.8,2.0,1.4,0.0,否,0.0
2022-12-15,102900005116257,茄类,8.607,8.0,68.856,48.80169,2026-08-27 18:44:17.061,8.0,5.670000000000001,0.4109347442680773,0.0,否,0.0
2022-12-15,102900011016701,辣椒类,29.277,3.2,93.6864,48.89259,2026-08-27 19:41:30.350,3.2,1.67,0.9161676646706589,0.0,否,0.0
2022-12-15,102900011031100,辣椒类,26.0,3.5,91.0,29.9,2026-08-27 19:36:24.123,3.5,1.15,2.0434782608695654,0.0,否,0.0
2022-12-15,102900011032022,辣椒类,25.0,2.9,72.5,13.25,2026-08-27 19:10:11.342,2.9,0.53,4.471698113207546,4.0,是,0.13793103448275862
2022-12-15,102900011032237,辣椒类,2.0,2.9,5.8,1.62,2026-08-27 19:36:44.326,2.9,0.81,2.5802469135802464,0.0,否,0.0
2022-12-15,102900011032244,辣椒类,4.0,6.9,27.6,9.04,2026-08-27 17:53:41.451,6.9,2.26,2.053097345132744,0.0,否,0.0
2022-12-15,102900011032251,辣椒类,46.0,3.5,161.0,51.06,2026-08-27 19:26:54.670,3.5,1.11,2.153153153153153,1.0,是,0.02127659574468085
2022-12-15,102900011032350,辣椒类,0.351,16.0,5.616,1.8216900000000003,2026-08-27 12:08:38.516,16.0,5.190000000000001,2.0828516377649318,0.0,否,0.0
2022-12-15,102900011032848,辣椒类,9.0,3.9,35.1,10.799999999999999,2026-08-27 19:32:10.077,3.9000000000000004,1.2,2.2500000000000004,2.0,是,0.18181818181818182
2022-12-15,102900011034439,辣椒类,3.0,3.9,11.7,6.300000000000001,2026-08-27 12:53:34.553,3.9,2.1,0.857142857142857,0.0,否,0.0
2022-12-15,102900011035078,辣椒类,0.344,19.8,6.8112,2.00896,2026-08-27 12:26:13.482,19.800000000000004,5.840000000000001,2.39041095890411,0.0,否,0.0
2022-12-15,102900005116530,食用菌,8.825,15.0,132.375,88.25,2026-08-27 19:39:27.166,15.000000000000002,10.0,0.5000000000000002,0.0,否,0.0
2022-12-15,102900011007044,食用菌,1.0,3.9,3.9,2.61,2026-08-27 16:19:30.198,3.9,2.61,0.49425287356321834,0.0,否,0.0
2022-12-15,102900011012482,食用菌,3.0,9.9,29.700000000000003,15.600000000000001,2026-08-27 16:39:30.201,9.9,5.2,0.9038461538461537,0.0,否,0.0
2022-12-15,102900011013274,食用菌,1.0,8.9,8.9,4.77,2026-08-27 14:14:55.842,8.9,4.77,0.8658280922431869,0.0,否,0.0
2022-12-15,102900011030912,食用菌,8.0,7.8,62.4,24.32,2026-08-27 19:08:43.302,7.8,3.04,1.5657894736842106,0.0,否,0.0
2022-12-15,102900011030929,食用菌,3.0,2.5,7.5,4.5,2026-08-27 18:21:50.477,2.5,1.5,0.6666666666666667,0.0,否,0.0
2022-12-15,102900011031926,食用菌,6.0,5.9,35.400000000000006,18.18,2026-08-27 15:22:04.533,5.900000000000001,3.03,0.9471947194719477,0.0,否,0.0
2022-12-15,102900011033937,食用菌,3.081,15.0,46.215,17.869799999999998,2026-08-27 16:59:20.417,15.000000000000002,5.8,1.5862068965517246,0.0,否,0.0
2022-12-15,102900011033944,食用菌,5.128,15.0,76.92,34.56272,2026-08-27 19:08:45.301,15.0,6.739999999999999,1.2255192878338281,0.0,否,0.0
2022-12-15,102900011034330,食用菌,13.0,5.9,76.7,45.24,2026-08-27 17:52:04.977,5.9,3.48,0.6954022988505748,0.0,否,0.0
2022-12-15,106949711300259,食用菌,42.0,4.5,189.0,126.84,2026-08-27 19:45:58.079,4.5,3.02,0.490066225165563,0.0,否,0.0
2022-12-16,102900005116899,水生根茎类,43.716,4.0,174.864,142.077,2026-08-27 18:56:42.854,4.0,3.25,0.23076923076923084,0.0,否,0.0
2022-12-16,102900011021842,水生根茎类,14.0,10.8,151.20000000000002,98.0,2026-08-27 19:04:39.333,10.8,7.0,0.5428571428571429,0.0,否,0.0
2022-12-16,102900011035511,水生根茎类,1.482,7.6,11.2632,5.00916,2026-08-27 17:28:59.986,7.6,3.38,1.2485207100591715,0.0,否,0.0
2022-12-16,102900005115625,花叶类,0.44099999999999995,4.8,2.1167999999999996,1.3185900000000002,2026-08-27 17:55:54.295,4.8,2.9900000000000007,0.6053511705685615,0.0,否,0.0
2022-12-16,102900005115878,花叶类,7.109,3.6,25.5924,17.27487,2026-08-27 18:29:53.108,3.6,2.43,0.4814814814814814,0.0,否,0.0
2022-12-16,102900005115977,花叶类,0.40700000000000003,18.0,7.3260000000000005,5.58811,2026-08-27 18:30:38.136,18.0,13.73,0.31099781500364165,0.0,否,0.0
2022-12-16,102900005116806,花叶类,2.596,3.2,8.3072,4.1536,2026-08-27 17:04:42.889,3.1999999999999997,1.5999999999999999,1.0,0.0,否,0.0
2022-12-16,102900005118831,花叶类,47.0,3.5,164.5,102.46000000000001,2026-08-27 19:14:52.757,3.5,2.18,0.6055045871559632,0.0,否,0.0
