销售日期,品类,固定篮子覆盖率,权重收缩系数,权重历史样本数,权重窗口天数
2021-11-14,辣椒类,0.7276382111744673,0.3103448275862069,18,180
2021-11-15,辣椒类,0.727825715105955,0.3103448275862069,18,180
2021-11-16,辣椒类,0.7279615379043018,0.3103448275862069,18,180
2021-11-17,辣椒类,0.7447357262989326,0.3103448275862069,18,180
2021-11-18,辣椒类,0.7283053159955892,0.3103448275862069,18,180
2021-11-19,辣椒类,0.6998846794399906,0.3103448275862069,18,180
2021-11-20,辣椒类,0.7447152277211703,0.3103448275862069,18,180
2021-11-21,辣椒类,0.7234545320506127,0.3103448275862069,18,180
2021-11-22,辣椒类,0.7236359370118391,0.3103448275862069,18,180
2021-11-23,辣椒类,0.7403179332163892,0.3103448275862069,18,180
2021-11-24,辣椒类,0.7239272416350025,0.3103448275862069,18,180
2021-11-25,辣椒类,0.7240390495693427,0.3103448275862069,18,180
2021-11-26,辣椒类,0.7407024728801009,0.3103448275862069,18,180
2021-11-27,辣椒类,0.7241724428881352,0.3103448275862069,18,180
2021-11-28,辣椒类,0.7245658755565205,0.3103448275862069,18,180
2021-11-29,辣椒类,0.7248815105981957,0.3103448275862069,18,180
2021-11-30,辣椒类,0.7248416505280877,0.3103448275862069,18,180
2021-12-01,辣椒类,0.730027978856871,0.3103448275862069,18,180
2021-12-02,辣椒类,0.7303281577529547,0.3103448275862069,18,180
2021-12-03,辣椒类,0.7417115589795422,0.3103448275862069,18,180
2021-12-04,辣椒类,0.7308014137906964,0.3103448275862069,18,180
2021-12-05,辣椒类,0.7474828312104265,0.3103448275862069,18,180
2021-12-06,辣椒类,0.7314614925866352,0.3103448275862069,18,180
2021-12-07,辣椒类,0.7318454398174062,0.3103448275862069,18,180
2021-12-08,辣椒类,0.7320046755345588,0.3103448275862069,18,180
2021-12-09,辣椒类,0.7322845773102999,0.3103448275862069,18,180
2021-12-10,辣椒类,0.7413548828042501,0.3103448275862069,18,180
2021-12-11,辣椒类,0.706856100265701,0.3220338983050847,19,180
2021-12-12,辣椒类,0.707242690957081,0.3220338983050847,19,180
2021-12-13,辣椒类,0.7238603544019732,0.3220338983050847,19,180
2021-12-14,辣椒类,0.7616175925468297,0.3220338983050847,19,180
2021-12-15,辣椒类,0.7243674909818729,0.3220338983050847,19,180
2021-12-16,辣椒类,0.7245503013346477,0.3220338983050847,19,180
2021-12-17,辣椒类,0.7249347592945199,0.3220338983050847,19,180
2021-12-18,辣椒类,0.7252467758707194,0.3220338983050847,19,180
2021-12-19,辣椒类,0.7010629797782939,0.3220338983050847,19,180
2021-12-20,辣椒类,0.754673759084472,0.3220338983050847,19,180
2021-12-21,辣椒类,0.7583220588739557,0.3333333333333333,20,180
2021-12-22,辣椒类,0.7217107485741068,0.3333333333333333,20,180
2021-12-23,辣椒类,0.7276719748897569,0.3333333333333333,20,180
2021-12-24,辣椒类,0.7278102241728233,0.3333333333333333,20,180
2021-12-25,辣椒类,0.7598561217342786,0.3333333333333333,20,180
2021-12-26,辣椒类,0.5982543777188853,0.3333333333333333,20,180
2021-12-27,辣椒类,0.5942337490828044,0.3333333333333333,20,180
2021-12-28,辣椒类,0.7258312510260119,0.3333333333333333,20,180
2021-12-29,辣椒类,0.7265116982961928,0.3333333333333333,20,180
2021-12-30,辣椒类,0.7201013964686862,0.3333333333333333,20,180
2021-12-31,辣椒类,0.7276982504165805,0.3333333333333333,20,180
2022-01-01,辣椒类,0.7361456071217979,0.3333333333333333,20,180
2022-01-02,辣椒类,0.7368949339066488,0.3333333333333333,20,180
2022-01-03,辣椒类,0.7374811975362543,0.3333333333333333,20,180
2022-01-04,辣椒类,0.7383469815910083,0.3333333333333333,20,180
2022-01-05,辣椒类,0.7318312869186493,0.3333333333333333,20,180
2022-01-06,辣椒类,0.7325573915053578,0.3333333333333333,20,180
2022-01-07,辣椒类,0.7386835066388477,0.3333333333333333,20,180
2022-01-08,辣椒类,0.7677238572165984,0.3333333333333333,20,180
2022-01-09,辣椒类,0.7690042349199293,0.3442622950819672,21,180
2022-01-10,辣椒类,0.7667158081859394,0.3548387096774194,22,180
2022-01-11,辣椒类,0.7671672494387297,0.3548387096774194,22,180
2022-01-12,辣椒类,0.7780569366141582,0.3548387096774194,22,180
2022-01-13,辣椒类,0.7761769721903211,0.3548387096774194,22,180
2022-01-14,辣椒类,0.7862285690286266,0.3548387096774194,22,180
2022-01-15,辣椒类,0.794573988655948,0.36507936507936506,23,180
2022-01-16,辣椒类,0.7902551915214514,0.36507936507936506,23,180
2022-01-17,辣椒类,0.786398876958711,0.36507936507936506,23,180
2022-01-18,辣椒类,0.7867107525344128,0.36507936507936506,23,180
2022-01-19,辣椒类,0.7974252513834119,0.36507936507936506,23,180
2022-01-20,辣椒类,0.8002067853708597,0.375,24,180
2022-01-21,辣椒类,0.7914137942412127,0.375,24,180
2022-01-22,辣椒类,0.7864095270613146,0.375,24,180
2022-01-23,辣椒类,0.7540542408829142,0.375,24,180
2022-01-24,辣椒类,0.7559671020645121,0.375,24,180
2022-01-25,辣椒类,0.7940582085081159,0.375,24,180
2022-01-26,辣椒类,0.794218846544215,0.375,24,180
2022-01-27,辣椒类,0.8042037841970239,0.375,24,180
2022-01-28,辣椒类,0.8053815710906189,0.375,24,180
2022-01-29,辣椒类,0.8074457710407043,0.375,24,180
2022-01-30,辣椒类,0.8045454876342311,0.375,24,180
2022-02-01,辣椒类,0.768727176979117,0.375,24,180
2022-02-02,辣椒类,0.7693279300145974,0.375,24,180
2022-02-03,辣椒类,0.7700759354711015,0.375,24,180
2022-02-04,辣椒类,0.8044220709743152,0.375,24,180
2022-02-05,辣椒类,0.8055323359009241,0.375,24,180
2022-02-06,辣椒类,0.7662008764238364,0.3939393939393939,26,180
2022-02-07,辣椒类,0.8120735898412035,0.3939393939393939,26,180
2022-02-08,辣椒类,0.8098391409919727,0.40298507462686567,27,180
2022-02-09,辣椒类,0.8143790662485705,0.42028985507246375,29,180
2022-02-10,辣椒类,0.8150136987561949,0.42028985507246375,29,180
2022-02-11,辣椒类,0.8163293155838818,0.42028985507246375,29,180
2022-02-12,辣椒类,0.8161736495181293,0.42028985507246375,29,180
2022-02-13,辣椒类,0.8226392221901507,0.42857142857142855,30,180
2022-02-14,辣椒类,0.9538128742708976,0.42857142857142855,30,180
2022-02-15,辣椒类,0.7886542147652112,0.43661971830985913,31,180
2022-02-16,辣椒类,0.7599650947392945,0.43661971830985913,31,180
2022-02-17,辣椒类,0.7902868855765348,0.43661971830985913,31,180
2022-02-18,辣椒类,0.7929330040220491,0.4444444444444444,32,180
2022-02-19,辣椒类,0.7937466281983981,0.4444444444444444,32,180
2022-02-20,辣椒类,0.8119393373940545,0.4520547945205479,33,180
2022-02-21,辣椒类,0.756338593813723,0.4520547945205479,33,180
2022-02-22,辣椒类,0.7985552930565961,0.4594594594594595,34,180
2022-02-23,辣椒类,0.33471977059201735,0.4594594594594595,34,180
2022-02-24,辣椒类,0.7711164670099139,0.4594594594594595,34,180
2022-02-25,辣椒类,0.7975375293017184,0.4594594594594595,34,180
2022-02-26,辣椒类,0.8014779568045916,0.4594594594594595,34,180
2022-02-27,辣椒类,0.8000259596149646,0.4594594594594595,34,180
2022-02-28,辣椒类,0.801979882870143,0.4594594594594595,34,180
2022-03-01,辣椒类,0.8012770073025389,0.4594594594594595,34,180
2022-03-02,辣椒类,0.801452431388348,0.4594594594594595,34,180
2022-03-03,辣椒类,0.8020605567415062,0.4594594594594595,34,180
2022-03-04,辣椒类,0.7620517385484336,0.4594594594594595,34,180
2022-03-05,辣椒类,0.8072162582513833,0.4594594594594595,34,180
2022-03-06,辣椒类,0.8045261318906192,0.4594594594594595,34,180
2022-03-07,辣椒类,0.803298687841013,0.4594594594594595,34,180
2022-03-08,辣椒类,0.8088864167412608,0.4594594594594595,34,180
2022-03-09,辣椒类,0.8066851098084072,0.4594594594594595,34,180
2022-03-10,辣椒类,0.8046687609568061,0.4594594594594595,34,180
2022-03-11,辣椒类,0.7973238746625372,0.4520547945205479,33,180
2022-03-12,辣椒类,0.8025228244885967,0.4520547945205479,33,180
2022-03-13,辣椒类,0.7937570086543485,0.4520547945205479,33,180
2022-03-14,辣椒类,0.7977642731984529,0.4520547945205479,33,180
2022-03-15,辣椒类,0.8100712088829356,0.4520547945205479,33,180
2022-03-16,辣椒类,0.8042399629968318,0.4520547945205479,33,180
2022-03-17,辣椒类,0.8009104727625306,0.4594594594594595,34,180
2022-03-18,辣椒类,0.7656168416231046,0.4594594594594595,34,180
2022-03-19,辣椒类,0.7734314069586413,0.4594594594594595,34,180
2022-03-20,辣椒类,0.7699693883300887,0.4594594594594595,34,180
2022-03-21,辣椒类,0.7615691664390127,0.4594594594594595,34,180
2022-03-22,辣椒类,0.7602696435185572,0.4594594594594595,34,180
2022-03-23,辣椒类,0.7720061275820024,0.4594594594594595,34,180
2022-03-24,辣椒类,0.7729023595084938,0.4594594594594595,34,180
2022-03-25,辣椒类,0.7705553931856755,0.4594594594594595,34,180
2022-03-26,辣椒类,0.7676903624022632,0.4594594594594595,34,180
2022-03-27,辣椒类,0.7764633825670328,0.4594594594594595,34,180
2022-03-28,辣椒类,0.8010139448672992,0.4594594594594595,34,180
2022-03-29,辣椒类,0.728800406132116,0.4594594594594595,34,180
2022-03-30,辣椒类,0.7667031584103384,0.4594594594594595,34,180
2022-03-31,辣椒类,0.7269512436506995,0.4594594594594595,34,180
2022-04-01,辣椒类,0.7793502727653842,0.4594594594594595,34,180
2022-04-02,辣椒类,0.7700093117759563,0.4594594594594595,34,180
2022-04-03,辣椒类,0.7548054621173937,0.4520547945205479,33,180
2022-04-04,辣椒类,0.7470170124765453,0.4520547945205479,33,180
2022-04-05,辣椒类,0.7547402875937769,0.4520547945205479,33,180
2022-04-06,辣椒类,0.7142599170085688,0.4520547945205479,33,180
2022-04-07,辣椒类,0.7467991966310248,0.4520547945205479,33,180
2022-04-08,辣椒类,0.37261985479932236,0.4520547945205479,33,180
2022-04-09,辣椒类,0.7793903885274006,0.4520547945205479,33,180
2022-04-10,辣椒类,0.7569912568595867,0.4520547945205479,33,180
2022-04-11,辣椒类,0.763176435960519,0.4520547945205479,33,180
2022-04-12,辣椒类,0.7771178301116018,0.4520547945205479,33,180
2022-04-13,辣椒类,0.779095290539903,0.4520547945205479,33,180
2022-04-14,辣椒类,0.6714199298185175,0.4520547945205479,33,180
2022-04-15,辣椒类,0.7683472511348155,0.4520547945205479,33,180
2022-04-16,辣椒类,0.7559472132374098,0.4520547945205479,33,180
2022-04-17,辣椒类,0.77726668701333,0.4520547945205479,33,180
2022-04-18,辣椒类,0.7699951641155545,0.4520547945205479,33,180
2022-04-19,辣椒类,0.7788169683870136,0.4520547945205479,33,180
2022-04-20,辣椒类,0.7760280967956332,0.4520547945205479,33,180
2022-04-21,辣椒类,0.7680729898629445,0.4520547945205479,33,180
2022-04-22,辣椒类,0.7718861687679659,0.4520547945205479,33,180
2022-04-23,辣椒类,0.7626401629489871,0.4520547945205479,33,180
2022-04-24,辣椒类,0.6846786511496434,0.4520547945205479,33,180
2022-04-25,辣椒类,0.7435374434073376,0.4520547945205479,33,180
2022-04-26,辣椒类,0.7303084348844127,0.4520547945205479,33,180
2022-04-27,辣椒类,0.768809520863774,0.4520547945205479,33,180
2022-04-28,辣椒类,0.7461887228474938,0.4520547945205479,33,180
2022-04-29,辣椒类,0.7620456909088618,0.4520547945205479,33,180
2022-04-30,辣椒类,0.7359592751751358,0.4520547945205479,33,180
2022-05-01,辣椒类,0.5583364844902602,0.4520547945205479,33,180
2022-05-02,辣椒类,0.6382182228048733,0.4520547945205479,33,180
2022-05-03,辣椒类,0.6682363276653559,0.4520547945205479,33,180
2022-05-04,辣椒类,0.6625085516533271,0.4520547945205479,33,180
2022-05-05,辣椒类,0.6624646398203229,0.4520547945205479,33,180
2022-05-06,辣椒类,0.6627054252450998,0.4520547945205479,33,180
2022-05-07,辣椒类,0.6408948337251127,0.4520547945205479,33,180
2022-05-08,辣椒类,0.6421115345575279,0.4520547945205479,33,180
2022-05-09,辣椒类,0.6433957667707674,0.4520547945205479,33,180
2022-05-10,辣椒类,0.6441858449436471,0.4520547945205479,33,180
2022-05-11,辣椒类,0.5789441782587789,0.4520547945205479,33,180
2022-05-12,辣椒类,0.6455095813576109,0.4520547945205479,33,180
2022-05-13,辣椒类,0.6458500076043515,0.4520547945205479,33,180
2022-05-14,辣椒类,0.6464321612007847,0.4520547945205479,33,180
2022-05-15,辣椒类,0.6475193156424494,0.4520547945205479,33,180
2022-05-16,辣椒类,0.6484190558238601,0.4520547945205479,33,180
2022-05-17,辣椒类,0.6489762447115326,0.4520547945205479,33,180
2022-05-18,辣椒类,0.6496135080713312,0.4520547945205479,33,180
2022-05-19,辣椒类,0.6502062261329039,0.4520547945205479,33,180
2022-05-20,辣椒类,0.6504735083034706,0.4520547945205479,33,180
2022-05-21,辣椒类,0.6508016100741427,0.4520547945205479,33,180
2022-05-22,辣椒类,0.6723302426492275,0.4520547945205479,33,180
2022-05-23,辣椒类,0.6727940489609999,0.4520547945205479,33,180
2022-05-24,辣椒类,0.6521653580442169,0.4520547945205479,33,180
2022-05-25,辣椒类,0.6734571715659392,0.4520547945205479,33,180
2022-05-26,辣椒类,0.673833830239071,0.4520547945205479,33,180
2022-05-27,辣椒类,0.6740510895129687,0.4520547945205479,33,180
2022-05-28,辣椒类,0.6743001839220857,0.4520547945205479,33,180
2022-05-29,辣椒类,0.6542216654861754,0.4520547945205479,33,180
2022-05-30,辣椒类,0.654898453766284,0.4520547945205479,33,180
2022-05-31,辣椒类,0.6551630134622963,0.4520547945205479,33,180
2022-06-01,辣椒类,0.6556307682286743,0.4520547945205479,33,180
2022-06-02,辣椒类,0.6560921325519755,0.4520547945205479,33,180
2022-06-03,辣椒类,0.6566021325577961,0.4520547945205479,33,180
2022-06-04,辣椒类,0.6574151294300238,0.4520547945205479,33,180
2022-06-05,辣椒类,0.6577225638381842,0.4520547945205479,33,180
2022-06-06,辣椒类,0.6785832970821865,0.4520547945205479,33,180
2022-06-07,辣椒类,0.6585595776318992,0.4520547945205479,33,180
2022-06-08,辣椒类,0.6590139840228919,0.4520547945205479,33,180
2022-06-09,辣椒类,0.6594811323168334,0.4520547945205479,33,180
2022-06-10,辣椒类,0.6591354271286154,0.4444444444444444,32,180
2022-06-11,辣椒类,0.6593354050706014,0.4444444444444444,32,180
2022-06-12,辣椒类,0.6599650438748274,0.4444444444444444,32,180
2022-06-13,辣椒类,0.6607725496280974,0.4444444444444444,32,180
2022-06-14,辣椒类,0.6609907468467274,0.4444444444444444,32,180
2022-06-15,辣椒类,0.6826718930263377,0.4444444444444444,32,180
2022-06-16,辣椒类,0.6682751187943126,0.4444444444444444,32,180
2022-06-17,辣椒类,0.6559109211289047,0.4444444444444444,32,180
2022-06-18,辣椒类,0.7857072138582212,0.4444444444444444,32,180
2022-06-19,辣椒类,0.7821719588368151,0.4520547945205479,33,180
2022-06-20,辣椒类,0.7607298490147524,0.4520547945205479,33,180
2022-06-21,辣椒类,0.7074741670922368,0.4520547945205479,33,180
2022-06-22,辣椒类,0.7418213850203452,0.4666666666666667,35,180
2022-06-23,辣椒类,0.766168345359751,0.4666666666666667,35,180
2022-06-24,辣椒类,0.7644813418991763,0.4666666666666667,35,180
2022-06-25,辣椒类,0.7420098708544415,0.4666666666666667,35,180
2022-06-26,辣椒类,0.7855832704438541,0.4666666666666667,35,180
2022-06-27,辣椒类,0.7070604985829694,0.4666666666666667,35,180
2022-06-28,辣椒类,0.7372494000429706,0.4666666666666667,35,180
2022-06-29,辣椒类,0.3610992856052926,0.4666666666666667,35,180
2022-06-30,辣椒类,0.7347472456992837,0.4666666666666667,35,180
2022-07-01,辣椒类,0.7055619377074362,0.4666666666666667,35,180
2022-07-02,辣椒类,0.7966889007492849,0.47368421052631576,36,180
2022-07-03,辣椒类,0.7716281844443376,0.47368421052631576,36,180
2022-07-04,辣椒类,0.7996234467810324,0.4666666666666667,35,180
2022-07-05,辣椒类,0.810233611109162,0.4666666666666667,35,180
2022-07-06,辣椒类,0.8153602276461348,0.4666666666666667,35,180
2022-07-07,辣椒类,0.7373051557643078,0.4666666666666667,35,180
2022-07-08,辣椒类,0.7802869178401638,0.4666666666666667,35,180
2022-07-09,辣椒类,0.8044688429063696,0.4666666666666667,35,180
2022-07-10,辣椒类,0.8361389249797582,0.4666666666666667,35,180
2022-07-11,辣椒类,0.845009673663526,0.4666666666666667,35,180
2022-07-12,辣椒类,0.7517547308358212,0.4666666666666667,35,180
2022-07-13,辣椒类,0.8085503120428486,0.4666666666666667,35,180
2022-07-14,辣椒类,0.836729988400801,0.4666666666666667,35,180
2022-07-15,辣椒类,0.8403740272074081,0.4666666666666667,35,180
2022-07-16,辣椒类,0.8070905713415047,0.4666666666666667,35,180
2022-07-17,辣椒类,0.8369661385516677,0.4666666666666667,35,180
2022-07-18,辣椒类,0.783315553463852,0.4666666666666667,35,180
2022-07-19,辣椒类,0.8399449710784646,0.4666666666666667,35,180
2022-07-20,辣椒类,0.7886568565486558,0.4666666666666667,35,180
2022-07-21,辣椒类,0.7431615085546126,0.4666666666666667,35,180
2022-07-22,辣椒类,0.7404991508628689,0.4666666666666667,35,180
2022-07-23,辣椒类,0.7067646965126673,0.4666666666666667,35,180
2022-07-24,辣椒类,0.3156092727874148,0.4594594594594595,34,180
2022-07-25,辣椒类,0.6894435785426811,0.4594594594594595,34,180
2022-07-26,辣椒类,0.6797179680663372,0.4594594594594595,34,180
2022-07-27,辣椒类,0.7014036941613766,0.4666666666666667,35,180
2022-07-28,辣椒类,0.7038976865170075,0.4666666666666667,35,180
2022-07-29,辣椒类,0.7158586692164761,0.4666666666666667,35,180
2022-07-30,辣椒类,0.7100110846423021,0.4594594594594595,34,180
2022-07-31,辣椒类,0.7068754102827979,0.4594594594594595,34,180
2022-08-01,辣椒类,0.7021932822362705,0.4594594594594595,34,180
2022-08-02,辣椒类,0.7233014506581459,0.4594594594594595,34,180
2022-08-03,辣椒类,0.7091090615994784,0.4594594594594595,34,180
2022-08-04,辣椒类,0.7015098398414559,0.4594594594594595,34,180
2022-08-05,辣椒类,0.7174429400519134,0.4520547945205479,33,180
2022-08-06,辣椒类,0.7195391332508885,0.4520547945205479,33,180
2022-08-07,辣椒类,0.5771460161381906,0.4520547945205479,33,180
2022-08-08,辣椒类,0.5700606793668147,0.4520547945205479,33,180
2022-08-09,辣椒类,0.5829615922794198,0.4520547945205479,33,180
2022-08-10,辣椒类,0.5631963496733536,0.4520547945205479,33,180
2022-08-11,辣椒类,0.561143375657549,0.4444444444444444,32,180
2022-08-12,辣椒类,0.5856512482753684,0.43661971830985913,31,180
2022-08-13,辣椒类,0.5883891285102456,0.43661971830985913,31,180
2022-08-14,辣椒类,0.5825126790999298,0.42028985507246375,29,180
2022-08-15,辣椒类,0.5777883368625368,0.42857142857142855,30,180
2022-08-16,辣椒类,0.5869919627193032,0.42857142857142855,30,180
2022-08-17,辣椒类,0.599180736379225,0.42857142857142855,30,180
2022-08-18,辣椒类,0.5970339389956555,0.42857142857142855,30,180
2022-08-19,辣椒类,0.5997506405917712,0.42857142857142855,30,180
2022-08-20,辣椒类,0.5702777935885147,0.42857142857142855,30,180
2022-08-21,辣椒类,0.5973187165822332,0.42857142857142855,30,180
2022-08-22,辣椒类,0.5983831523351762,0.42857142857142855,30,180
2022-08-23,辣椒类,0.5962545544631815,0.42857142857142855,30,180
2022-08-24,辣椒类,0.5893464797364836,0.42857142857142855,30,180
2022-08-25,辣椒类,0.5890607719508332,0.42857142857142855,30,180
2022-08-26,辣椒类,0.6013265088798238,0.42857142857142855,30,180
2022-08-27,辣椒类,0.6024651131000575,0.42857142857142855,30,180
2022-08-28,辣椒类,0.6056933114568949,0.42857142857142855,30,180
2022-08-29,辣椒类,0.6108911085202311,0.42857142857142855,30,180
2022-08-30,辣椒类,0.5961622184585398,0.42857142857142855,30,180
2022-08-31,辣椒类,0.5428960231091303,0.42857142857142855,30,180
2022-09-01,辣椒类,0.6140272085118167,0.42857142857142855,30,180
2022-09-02,辣椒类,0.6140858059732264,0.42857142857142855,30,180
2022-09-03,辣椒类,0.6251600483235,0.42857142857142855,30,180
2022-09-04,辣椒类,0.6269279645154138,0.42857142857142855,30,180
2022-09-05,辣椒类,0.6168150016912893,0.42857142857142855,30,180
2022-09-06,辣椒类,0.5179490956731091,0.42857142857142855,30,180
2022-09-07,辣椒类,0.6181216446177035,0.42857142857142855,30,180
2022-09-08,辣椒类,0.6279840520774275,0.42857142857142855,30,180
2022-09-09,辣椒类,0.6188956605893724,0.42857142857142855,30,180
2022-09-10,辣椒类,0.624187355152313,0.42857142857142855,30,180
2022-09-11,辣椒类,0.5327637938266908,0.42857142857142855,30,180
2022-09-12,辣椒类,0.6101629038766727,0.42857142857142855,30,180
2022-09-13,辣椒类,0.6024657974792829,0.42857142857142855,30,180
2022-09-14,辣椒类,0.5343383755462798,0.42857142857142855,30,180
2022-09-15,辣椒类,0.6120732919808971,0.42857142857142855,30,180
2022-09-16,辣椒类,0.6166109528316278,0.42857142857142855,30,180
2022-09-17,辣椒类,0.6289000116705743,0.42857142857142855,30,180
2022-09-18,辣椒类,0.6286773957232087,0.42857142857142855,30,180
2022-09-19,辣椒类,0.24958795940262618,0.42857142857142855,30,180
2022-09-20,辣椒类,0.6180678435921149,0.42857142857142855,30,180
2022-09-21,辣椒类,0.611680929982882,0.42857142857142855,30,180
2022-09-22,辣椒类,0.553849619647523,0.42857142857142855,30,180
2022-09-23,辣椒类,0.603805870802224,0.42857142857142855,30,180
2022-09-24,辣椒类,0.6048641645702038,0.42857142857142855,30,180
2022-09-25,辣椒类,0.6392222450078705,0.42857142857142855,30,180
2022-09-26,辣椒类,0.6097118158268003,0.42857142857142855,30,180
2022-09-27,辣椒类,0.5389918069671219,0.42857142857142855,30,180
2022-09-28,辣椒类,0.5963060871564272,0.42857142857142855,30,180
2022-09-29,辣椒类,0.6427665888859977,0.42857142857142855,30,180
2022-09-30,辣椒类,0.6191709624817195,0.42857142857142855,30,180
2022-10-01,辣椒类,0.629362983300509,0.42857142857142855,30,180
2022-10-02,辣椒类,0.6004760526032402,0.42857142857142855,30,180
2022-10-03,辣椒类,0.6134321572614866,0.42857142857142855,30,180
2022-10-04,辣椒类,0.5175977870063189,0.42028985507246375,29,180
2022-10-05,辣椒类,0.7245053528637263,0.42028985507246375,29,180
2022-10-06,辣椒类,0.6183694023927467,0.42028985507246375,29,180
2022-10-07,辣椒类,0.6208168308428607,0.42028985507246375,29,180
2022-10-08,辣椒类,0.5957784753396907,0.42028985507246375,29,180
2022-10-09,辣椒类,0.6101325687099146,0.42028985507246375,29,180
2022-10-10,辣椒类,0.6248040141632086,0.42028985507246375,29,180
2022-10-11,辣椒类,0.6399723896991761,0.42028985507246375,29,180
2022-10-12,辣椒类,0.6096407494505829,0.42028985507246375,29,180
2022-10-13,辣椒类,0.5981217574384395,0.42028985507246375,29,180
2022-10-14,辣椒类,0.5848087156380198,0.42028985507246375,29,180
2022-10-15,辣椒类,0.6159797089034335,0.42028985507246375,29,180
2022-10-16,辣椒类,0.6142443160753376,0.42028985507246375,29,180
2022-10-17,辣椒类,0.6076157596576983,0.42028985507246375,29,180
2022-10-18,辣椒类,0.5853086378790052,0.42028985507246375,29,180
2022-10-19,辣椒类,0.5733220122323116,0.42028985507246375,29,180
2022-10-20,辣椒类,0.6234056714582302,0.42028985507246375,29,180
2022-10-21,辣椒类,0.6501152515570358,0.42028985507246375,29,180
2022-10-22,辣椒类,0.6191519642955284,0.42028985507246375,29,180
2022-10-23,辣椒类,0.6381257446817638,0.42028985507246375,29,180
2022-10-24,辣椒类,0.6669969234836022,0.42028985507246375,29,180
2022-10-25,辣椒类,0.6399360666069824,0.42028985507246375,29,180
2022-10-26,辣椒类,0.6440224850489554,0.42028985507246375,29,180
2022-10-27,辣椒类,0.6172186093422551,0.42028985507246375,29,180
2022-10-28,辣椒类,0.6386248310120438,0.4117647058823529,28,180
2022-10-29,辣椒类,0.6434258851730138,0.4117647058823529,28,180
2022-10-30,辣椒类,0.6767127011486649,0.4117647058823529,28,180
2022-10-31,辣椒类,0.6456775187069003,0.4117647058823529,28,180
2022-11-01,辣椒类,0.6446203879333894,0.4117647058823529,28,180
2022-11-03,辣椒类,0.6772143788274525,0.4117647058823529,28,180
2022-11-05,辣椒类,0.6813371036040721,0.4117647058823529,28,180
2022-11-06,辣椒类,0.632473405980092,0.4117647058823529,28,180
2022-11-07,辣椒类,0.6553542006369663,0.4117647058823529,28,180
2022-11-08,辣椒类,0.6457552365924246,0.4117647058823529,28,180
2022-11-09,辣椒类,0.6729167035079523,0.4117647058823529,28,180
2022-11-10,辣椒类,0.656993984350499,0.4117647058823529,28,180
2022-11-11,辣椒类,0.6720873804135067,0.4117647058823529,28,180
2022-11-12,辣椒类,0.6735004657659044,0.4117647058823529,28,180
2022-11-13,辣椒类,0.6458134186195945,0.4117647058823529,28,180
2022-11-14,辣椒类,0.6641432389645947,0.4117647058823529,28,180
2022-11-15,辣椒类,0.6650152977266192,0.4117647058823529,28,180
2022-11-16,辣椒类,0.6659110707130845,0.4117647058823529,28,180
2022-11-17,辣椒类,0.6631267382338505,0.4117647058823529,28,180
2022-11-18,辣椒类,0.6677890993854457,0.4117647058823529,28,180
2022-11-19,辣椒类,0.6991222060739027,0.4117647058823529,28,180
2022-11-20,辣椒类,0.652993707805932,0.4117647058823529,28,180
2022-11-21,辣椒类,0.8071177590167462,0.4117647058823529,28,180
2022-11-22,辣椒类,0.6364668262634282,0.4117647058823529,28,180
2022-11-23,辣椒类,0.6583013526820704,0.4117647058823529,28,180
2022-11-24,辣椒类,0.6579757527248047,0.4117647058823529,28,180
2022-11-25,辣椒类,0.6693981292485977,0.4117647058823529,28,180
2022-11-26,辣椒类,0.6705282084956171,0.4117647058823529,28,180
2022-11-27,辣椒类,0.5901153616552728,0.4117647058823529,28,180
2022-11-28,辣椒类,0.528351010149291,0.4117647058823529,28,180
2022-11-29,辣椒类,0.40941761576373115,0.4117647058823529,28,180
2022-12-04,辣椒类,0.31276649024121483,0.4117647058823529,28,180
2022-12-05,辣椒类,0.6610367697723072,0.4117647058823529,28,180
2022-12-06,辣椒类,0.6996939712203643,0.4117647058823529,28,180
2022-12-07,辣椒类,0.5396842457639922,0.4117647058823529,28,180
2022-12-08,辣椒类,0.6724741240974392,0.4117647058823529,28,180
2022-12-09,辣椒类,0.6738967393371045,0.4117647058823529,28,180
2022-12-10,辣椒类,0.681006805681806,0.4117647058823529,28,180
2022-12-11,辣椒类,0.6823669358333934,0.4117647058823529,28,180
2022-12-12,辣椒类,0.6696710181705746,0.4117647058823529,28,180
2022-12-13,辣椒类,0.6847042540128135,0.4117647058823529,28,180
2022-12-14,辣椒类,0.6728814885462008,0.4117647058823529,28,180
2022-12-15,辣椒类,0.6927643257762603,0.42028985507246375,29,180
2022-12-16,辣椒类,0.6618845486667644,0.42028985507246375,29,180
2022-12-17,辣椒类,0.7469361538856152,0.4117647058823529,28,180
2022-12-18,辣椒类,0.7006208958897979,0.4117647058823529,28,180
2022-12-19,辣椒类,0.6248303428071277,0.40298507462686567,27,180
2022-12-20,辣椒类,0.7143298044587212,0.40298507462686567,27,180
2022-12-21,辣椒类,0.7746050138314333,0.40298507462686567,27,180
2022-12-22,辣椒类,0.7312442891562518,0.40298507462686567,27,180
2022-12-23,辣椒类,0.6872219472728078,0.40298507462686567,27,180
2022-12-24,辣椒类,0.68966355136634,0.40298507462686567,27,180
2022-12-25,辣椒类,0.6966729973866882,0.40298507462686567,27,180
2022-12-26,辣椒类,0.6823343999916891,0.40298507462686567,27,180
2022-12-27,辣椒类,0.6675298414081801,0.40298507462686567,27,180
