销售日期,品类,折扣销售量,折扣销售额,折扣交易条数,折扣单品数,折扣同日正常价匹配条数,折扣价比中位数,折扣价比加权,折扣晚于19点占比,折扣同日正常价匹配率
2023-01-11,花菜类,0.983,5.1509,3,1,3,0.5978260869565218,0.5978260869565218,1.0,1.0
2023-01-11,辣椒类,20.596,61.2304,23,7,22,0.5918367346938775,0.5918367346938775,0.6521739130434783,0.9565217391304348
2023-01-11,食用菌,16.555,51.129,18,6,16,0.5932203389830508,0.5932203389830508,0.6666666666666666,0.8888888888888888
2023-01-12,水生根茎类,6.0,39.0,6,1,0,,,0.3333333333333333,0.0
2023-01-12,花叶类,35.35,124.7737,36,11,35,0.5932203389830508,0.5932203389830508,0.6666666666666666,0.9722222222222222
2023-01-12,花菜类,0.382,1.7571999999999999,1,1,1,0.5,0.5,0.0,1.0
2023-01-12,辣椒类,10.481,31.0552,12,5,11,0.6,0.6,0.25,0.9166666666666666
2023-01-12,食用菌,22.088,69.3864,24,4,24,0.5918367346938775,0.5918367346938775,0.75,1.0
2023-01-13,水生根茎类,3.977,26.8275,8,2,5,0.5,0.5,0.5,0.625
2023-01-13,花叶类,18.653,60.1274,22,7,18,0.5111111111111111,0.5111111111111111,0.7272727272727273,0.8181818181818182
2023-01-13,花菜类,0.808,3.7167999999999997,2,1,2,0.5,0.5,0.5,1.0
2023-01-13,辣椒类,6.547,23.967399999999998,8,3,8,0.5918367346938775,0.5918367346938775,0.5,1.0
2023-01-13,食用菌,34.069,118.73819999999999,39,5,39,0.5932203389830508,0.5932203389830508,0.6666666666666666,1.0
2023-01-14,水生根茎类,1.363,12.267,7,1,7,0.6,0.6,1.0,1.0
2023-01-14,花叶类,20.0,58.1,20,5,20,0.6,0.6,0.8,1.0
2023-01-14,花菜类,2.315,12.4373,6,1,6,0.5978260869565218,0.5978260869565218,0.8333333333333334,1.0
2023-01-14,辣椒类,1.673,11.8566,4,2,4,0.6016949152542372,0.6016949152542372,0.0,1.0
2023-01-14,食用菌,5.111,22.665799999999997,8,3,8,0.5966101694915253,0.5966101694915253,0.0,1.0
2023-01-15,花叶类,10.788,38.192,13,4,13,0.6,0.6,0.38461538461538464,1.0
2023-01-15,花菜类,1.617,9.680100000000001,4,1,4,0.6467391304347827,0.6467391304347827,1.0,1.0
2023-01-15,辣椒类,4.0,8.4,4,1,4,0.6,0.6,1.0,1.0
2023-01-15,食用菌,10.0,30.2,10,4,10,0.5932203389830508,0.5932203389830508,0.9,1.0
2023-01-16,水生根茎类,1.0,6.5,1,1,1,0.6018518518518519,0.6018518518518519,0.0,1.0
2023-01-16,花叶类,9.0,28.3,9,3,7,0.5932203389830508,0.5932203389830508,0.5555555555555556,0.7777777777777778
2023-01-16,花菜类,4.192,21.9544,10,1,10,0.5978260869565218,0.5978260869565218,0.8,1.0
2023-01-16,辣椒类,3.0,7.9,3,2,3,0.5918367346938775,0.5918367346938775,1.0,1.0
2023-01-16,食用菌,18.0,50.9,18,3,18,0.5918367346938775,0.5918367346938775,0.7222222222222222,1.0
2023-01-17,花叶类,8.734,32.237,12,6,12,0.5978260869565218,0.5978260869565218,0.9166666666666666,1.0
2023-01-17,花菜类,0.917,4.7978,3,1,3,0.5978260869565218,0.5978260869565218,1.0,1.0
2023-01-17,辣椒类,1.0,2.9,1,1,1,0.5918367346938775,0.5918367346938775,0.0,1.0
2023-01-17,食用菌,29.223,102.7394,33,7,32,0.5932203389830508,0.5932203389830508,0.9090909090909091,0.9696969696969697
2023-01-18,水生根茎类,1.0,6.5,1,1,1,0.6018518518518519,0.6018518518518519,1.0,1.0
2023-01-18,花叶类,20.349,55.7195,21,7,20,0.6,0.6,0.5238095238095238,0.9523809523809523
2023-01-18,花菜类,1.442,7.930999999999999,4,1,4,0.5978260869565218,0.5978260869565218,0.5,1.0
2023-01-18,食用菌,11.844,38.9832,15,4,13,0.6,0.6,0.9333333333333333,0.8666666666666667
2023-01-19,水生根茎类,1.0,6.5,1,1,1,0.6018518518518519,0.6018518518518519,0.0,1.0
2023-01-19,花叶类,7.645,22.6475,9,5,7,0.6,0.6,0.0,0.7777777777777778
2023-01-19,食用菌,11.0,36.0,11,4,8,0.5084745762711864,0.5084745762711864,0.45454545454545453,0.7272727272727273
2023-01-20,花叶类,15.415,44.318,16,7,16,0.5126984126984127,0.5126984126984127,0.875,1.0
2023-01-20,食用菌,6.05,18.49,8,2,8,0.6,0.6,0.125,1.0
2023-01-22,水生根茎类,3.0,19.5,3,1,3,0.6018518518518519,0.6018518518518519,0.0,1.0
2023-01-22,花叶类,8.0,30.599999999999998,8,4,8,0.5942028985507245,0.5942028985507245,0.625,1.0
2023-01-22,食用菌,1.0,1.7,1,1,1,0.5862068965517241,0.5862068965517241,1.0,1.0
2023-01-23,水生根茎类,2.0,13.0,2,1,2,0.6018518518518519,0.6018518518518519,1.0,1.0
2023-01-23,花叶类,7.368,39.0496,8,4,7,0.6,0.6,0.375,0.875
2023-01-23,食用菌,9.0,33.0,9,2,8,0.5932203389830508,0.5932203389830508,0.8888888888888888,0.8888888888888888
2023-01-24,花叶类,2.0,6.6,2,1,2,0.6,0.6,0.0,1.0
2023-01-24,茄类,0.251,1.8072000000000001,1,1,0,,,1.0,0.0
2023-01-24,食用菌,4.0,14.0,4,1,4,0.5932203389830508,0.5932203389830508,0.0,1.0
2023-01-25,水生根茎类,10.0,65.0,10,1,10,0.6018518518518519,0.6018518518518519,0.4,1.0
2023-01-26,水生根茎类,6.0,39.0,6,1,6,0.6018518518518519,0.6018518518518519,0.8333333333333334,1.0
2023-01-26,辣椒类,2.0,5.4,2,1,2,0.6000000000000001,0.6000000000000001,1.0,1.0
2023-01-26,食用菌,1.0,3.5,1,1,1,0.5932203389830508,0.5932203389830508,1.0,1.0
2023-01-27,水生根茎类,1.0,6.5,1,1,1,0.6018518518518519,0.6018518518518519,0.0,1.0
2023-01-27,辣椒类,2.0,5.4,2,1,2,0.6000000000000001,0.6000000000000001,0.0,1.0
2023-01-27,食用菌,5.0,17.5,5,1,5,0.5932203389830508,0.5932203389830508,0.2,1.0
2023-01-28,水生根茎类,4.0,26.0,4,1,4,0.6018518518518519,0.6018518518518519,0.25,1.0
2023-01-28,食用菌,5.0,16.3,5,3,4,0.5897136177673874,0.5897136177673874,1.0,0.8
2023-01-29,辣椒类,1.0,1.8,1,1,1,0.4,0.4,0.0,1.0
2023-01-29,食用菌,3.0,10.5,3,1,3,0.5932203389830508,0.5932203389830508,1.0,1.0
2023-01-30,水生根茎类,4.0,26.0,4,1,4,0.6018518518518519,0.6018518518518519,0.5,1.0
2023-01-30,花叶类,6.0,20.6,6,4,6,0.6000000000000001,0.6000000000000001,1.0,1.0
2023-01-30,花菜类,1.267,6.968500000000001,3,1,3,0.5978260869565218,0.5978260869565218,1.0,1.0
2023-01-30,辣椒类,2.0,4.4,2,2,2,0.5948717948717949,0.5948717948717949,1.0,1.0
2023-01-30,食用菌,7.556,19.8368,9,3,4,0.5966101694915253,0.5966101694915253,0.4444444444444444,0.4444444444444444
2023-01-31,花叶类,13.0,41.5,13,4,13,0.5918367346938775,0.5918367346938775,0.6153846153846154,1.0
2023-01-31,花菜类,1.005,4.622999999999999,2,1,2,0.5,0.5,0.5,1.0
2023-01-31,辣椒类,4.0,9.6,4,3,4,0.5907901622187337,0.5907901622187337,0.25,1.0
2023-01-31,食用菌,11.262,37.2436,12,8,11,0.5932203389830508,0.5932203389830508,0.6666666666666666,0.9166666666666666
2023-02-01,水生根茎类,2.0,13.0,2,1,2,0.6018518518518519,0.6018518518518519,0.5,1.0
2023-02-01,花叶类,6.0,13.4,6,2,6,0.6,0.6,0.3333333333333333,1.0
2023-02-01,花菜类,1.528,8.404,2,1,2,0.5978260869565218,0.5978260869565218,1.0,1.0
2023-02-01,辣椒类,13.0,31.0,13,3,13,0.5918367346938775,0.5918367346938775,1.0,1.0
2023-02-01,食用菌,11.129999999999999,45.114,18,6,18,0.6,0.6,0.7777777777777778,1.0
2023-02-02,花叶类,19.0,65.3,19,6,16,0.5971014492753624,0.5971014492753624,0.8947368421052632,0.8421052631578947
2023-02-02,花菜类,0.371,2.0404999999999998,1,1,1,0.5978260869565218,0.5978260869565218,1.0,1.0
2023-02-02,辣椒类,12.484,40.0536,13,4,13,0.5918367346938775,0.5918367346938775,0.6153846153846154,1.0
2023-02-02,食用菌,14.665,66.487,20,6,20,0.597752808988764,0.597752808988764,0.75,1.0
2023-02-03,水生根茎类,1.0,6.5,1,1,1,0.6018518518518519,0.6018518518518519,1.0,1.0
2023-02-03,花叶类,10.0,33.0,10,3,10,0.5930198166223011,0.5930198166223011,0.9,1.0
2023-02-03,花菜类,0.502,2.3091999999999997,1,1,1,0.5,0.5,1.0,1.0
2023-02-03,辣椒类,10.658,31.1217,12,4,12,0.6,0.6,0.5833333333333334,1.0
2023-02-03,食用菌,24.57,102.646,33,8,33,0.5955056179775281,0.5955056179775281,0.5757575757575758,1.0
2023-02-04,水生根茎类,5.0,32.5,5,1,5,0.6018518518518519,0.6018518518518519,0.6,1.0
2023-02-04,花叶类,8.0,28.0,8,2,8,0.5930198166223011,0.5930198166223011,1.0,1.0
2023-02-04,花菜类,1.032,6.708,3,1,3,0.6018518518518519,0.6018518518518519,1.0,1.0
2023-02-04,辣椒类,11.084,31.8838,14,4,14,0.6,0.6,0.7857142857142857,1.0
2023-02-05,水生根茎类,4.0,26.0,4,1,4,0.6018518518518519,0.6018518518518519,0.0,1.0
2023-02-05,花叶类,9.0,33.3,9,2,9,0.5942028985507245,0.5942028985507245,0.6666666666666666,1.0
2023-02-05,花菜类,2.23,12.042000000000002,4,1,4,0.5,0.5,1.0,1.0
2023-02-05,辣椒类,7.0,14.9,7,2,7,0.6,0.6,0.2857142857142857,1.0
2023-02-06,水生根茎类,3.1109999999999998,18.253999999999998,6,3,2,0.6,0.6,0.5,0.3333333333333333
2023-02-06,花叶类,11.620000000000001,52.3024,16,4,10,0.5942028985507245,0.5942028985507245,0.6875,0.625
2023-02-06,花菜类,1.236,8.033999999999999,4,1,4,0.6018518518518519,0.6018518518518519,0.25,1.0
2023-02-06,辣椒类,10.0,19.2,10,1,10,0.5142857142857143,0.5142857142857143,0.4,1.0
2023-02-06,食用菌,11.941,47.9187,15,7,12,0.5932203389830508,0.5932203389830508,0.6666666666666666,0.8
2023-02-07,水生根茎类,3.254,23.428800000000003,7,1,7,0.9,0.9,0.14285714285714285,1.0
2023-02-07,花叶类,11.203,41.021,14,6,10,0.5942028985507245,0.5942028985507245,0.9285714285714286,0.7142857142857143
2023-02-07,花菜类,3.838,24.947,9,1,9,0.6018518518518519,0.6018518518518519,0.6666666666666666,1.0
2023-02-07,辣椒类,6.995,19.164,9,2,9,0.6,0.6,0.7777777777777778,1.0
2023-02-07,食用菌,11.95,43.11,15,5,15,0.5932203389830508,0.5932203389830508,0.6,1.0
2023-02-08,水生根茎类,1.671,12.0312,4,1,0,,,0.0,0.0
2023-02-08,花叶类,19.721,60.2476,22,9,20,0.5925285368384642,0.5925285368384642,0.5454545454545454,0.9090909090909091
2023-02-08,花菜类,4.64,30.16,11,1,11,0.6018518518518519,0.6018518518518519,0.5454545454545454,1.0
2023-02-08,辣椒类,8.0,23.2,8,1,8,0.5918367346938775,0.5918367346938775,1.0,1.0
2023-02-08,食用菌,21.394,75.9732,23,7,20,0.5932203389830508,0.5932203389830508,0.6086956521739131,0.8695652173913043
2023-02-09,水生根茎类,3.8560000000000003,26.467200000000002,10,1,0,,,0.2,0.0
2023-02-09,花叶类,25.0,72.7,25,5,25,0.6,0.6,0.64,1.0
2023-02-09,花菜类,7.167,46.585499999999996,18,1,18,0.6018518518518519,0.6018518518518519,0.7777777777777778,1.0
2023-02-09,辣椒类,6.432,18.392,7,3,6,0.5918367346938775,0.5918367346938775,0.8571428571428571,0.8571428571428571
2023-02-09,食用菌,21.804000000000002,77.1712,25,8,22,0.5932203389830508,0.5932203389830508,0.36,0.88
2023-02-10,水生根茎类,4.311,28.6248,11,1,0,,,0.36363636363636365,0.0
2023-02-10,花叶类,9.0,26.9,9,4,9,0.6,0.6,1.0,1.0
2023-02-10,花菜类,2.741,17.8165,7,1,7,0.6018518518518519,0.6018518518518519,0.7142857142857143,1.0
2023-02-10,辣椒类,10.532,35.3928,12,4,12,0.5918367346938775,0.5918367346938775,0.8333333333333334,1.0
2023-02-10,食用菌,12.471,55.6738,14,6,14,0.5955056179775281,0.5955056179775281,0.7857142857142857,1.0
2023-02-11,水生根茎类,4.9879999999999995,35.160000000000004,12,1,12,0.9,0.9,0.5,1.0
2023-02-11,花叶类,3.0,10.299999999999999,3,2,3,0.5942028985507245,0.5942028985507245,0.3333333333333333,1.0
2023-02-11,食用菌,17.51,69.878,20,5,20,0.5932203389830508,0.5932203389830508,0.9,1.0
2023-02-12,水生根茎类,2.349,16.4904,7,1,7,0.9,0.9,0.0,1.0
2023-02-12,花叶类,2.0,6.8,2,2,2,0.5971014492753624,0.5971014492753624,1.0,1.0
2023-02-12,花菜类,1.4249999999999998,8.55,2,1,2,0.6,0.6,1.0,1.0
2023-02-12,辣椒类,5.0,11.5,5,4,5,0.6,0.6,0.6,1.0
2023-02-12,食用菌,4.0,14.0,4,1,4,0.5932203389830508,0.5932203389830508,1.0,1.0
2023-02-13,水生根茎类,1.3639999999999999,8.2472,2,2,1,0.6018518518518519,0.6018518518518519,1.0,0.5
2023-02-13,花叶类,13.0,46.3,13,3,13,0.5942028985507245,0.5942028985507245,0.46153846153846156,1.0
2023-02-13,辣椒类,3.0,10.5,3,2,3,0.5942028985507245,0.5942028985507245,0.0,1.0
2023-02-13,食用菌,16.448,59.4944,18,3,18,0.5932203389830508,0.5932203389830508,0.8888888888888888,1.0
2023-02-14,水生根茎类,2.0,13.0,2,1,2,0.6018518518518519,0.6018518518518519,1.0,1.0
2023-02-14,花叶类,7.2509999999999994,26.907999999999998,8,4,8,0.5942028985507245,0.5942028985507245,0.875,1.0
2023-02-14,花菜类,1.607,9.642,4,1,4,0.6,0.6,1.0,1.0
2023-02-14,食用菌,17.0,58.7,17,3,17,0.5932203389830508,0.5932203389830508,0.5882352941176471,1.0
2023-02-15,水生根茎类,2.37,13.076,6,2,6,0.6,0.6,0.16666666666666666,1.0
2023-02-15,花叶类,20.645,65.96,22,5,20,0.5932203389830508,0.5932203389830508,0.7272727272727273,0.9090909090909091
2023-02-15,花菜类,2.64,15.84,5,1,5,0.6,0.6,0.8,1.0
2023-02-15,食用菌,5.0,13.9,5,2,5,0.5932203389830508,0.5932203389830508,1.0,1.0
2023-02-16,水生根茎类,4.0,26.0,4,1,4,0.6018518518518519,0.6018518518518519,0.0,1.0
2023-02-16,花叶类,10.616,45.827999999999996,14,4,13,0.6000000000000001,0.6000000000000001,0.42857142857142855,0.9285714285714286
2023-02-16,花菜类,1.657,9.942,4,1,4,0.6,0.6,1.0,1.0
2023-02-16,辣椒类,9.232,22.1272,10,4,10,0.5948717948717949,0.5948717948717949,0.8,1.0
2023-02-16,食用菌,17.548000000000002,57.9744,19,5,19,0.5932203389830508,0.5932203389830508,0.8947368421052632,1.0
2023-02-17,水生根茎类,7.0,38.900000000000006,7,1,7,0.5,0.5,0.8571428571428571,1.0
2023-02-17,花叶类,25.0,78.3,25,6,25,0.5942028985507245,0.5942028985507245,0.88,1.0
2023-02-17,花菜类,1.436,8.616,3,1,3,0.6,0.6,1.0,1.0
2023-02-17,辣椒类,14.408,45.1474,19,7,17,0.5897435897435898,0.5897435897435898,0.47368421052631576,0.8947368421052632
2023-02-17,食用菌,22.332,73.1896,23,6,23,0.5932203389830508,0.5932203389830508,0.5652173913043478,1.0
2023-02-18,水生根茎类,8.0,43.2,8,1,8,0.5,0.5,0.25,1.0
2023-02-18,花叶类,3.0,6.300000000000001,3,2,3,0.6,0.6,0.6666666666666666,1.0
2023-02-18,花菜类,2.54,15.24,6,1,6,0.6,0.6,0.8333333333333334,1.0
2023-02-18,辣椒类,5.0,13.299999999999999,5,3,5,0.5897435897435898,0.5897435897435898,0.8,1.0
2023-02-18,食用菌,15.0,48.7,15,5,15,0.5932203389830508,0.5932203389830508,0.7333333333333333,1.0
2023-02-19,水生根茎类,2.0,10.8,2,1,2,0.5,0.5,0.5,1.0
2023-02-19,花叶类,49.0,169.0,49,5,49,0.5932203389830508,0.5932203389830508,0.42857142857142855,1.0
2023-02-19,花菜类,10.746,56.14,28,1,28,0.5,0.5,0.42857142857142855,1.0
2023-02-19,辣椒类,4.273,13.2042,5,4,4,0.5897435897435898,0.5897435897435898,0.6,0.8
2023-02-19,食用菌,13.056000000000001,48.1368,16,4,16,0.5932203389830508,0.5932203389830508,0.625,1.0
2023-02-20,水生根茎类,3.0,16.200000000000003,3,1,3,0.5,0.5,0.6666666666666666,1.0
2023-02-20,花叶类,31.0,100.3,31,7,30,0.5932203389830508,0.5932203389830508,0.6129032258064516,0.967741935483871
2023-02-20,花菜类,5.904,30.444,12,1,12,0.5,0.5,0.9166666666666666,1.0
2023-02-20,辣椒类,15.06,86.28,30,5,30,0.8,0.8,0.23333333333333334,1.0
2023-02-20,食用菌,22.898,84.4044,28,5,23,0.5932203389830508,0.5932203389830508,0.7142857142857143,0.8214285714285714
2023-02-21,水生根茎类,3.0,16.200000000000003,3,1,3,0.5,0.5,0.0,1.0
2023-02-21,花叶类,26.107,84.5556,27,7,26,0.5932203389830508,0.5932203389830508,0.5185185185185185,0.9629629629629629
2023-02-21,花菜类,0.742,3.2296,2,1,2,0.55,0.55,1.0,1.0
2023-02-21,辣椒类,11.616,53.328,20,6,7,0.5897435897435898,0.5897435897435898,0.25,0.35
2023-02-21,食用菌,13.0,43.4,13,4,12,0.5925285368384642,0.5925285368384642,0.46153846153846156,0.9230769230769231
2023-02-22,水生根茎类,3.0,16.200000000000003,3,1,3,0.5,0.5,0.0,1.0
2023-02-22,花叶类,30.0,98.0,30,6,27,0.5942028985507245,0.5942028985507245,0.5333333333333333,0.9
2023-02-22,花菜类,4.884,23.2928,13,1,13,0.6,0.6,0.6923076923076923,1.0
2023-02-22,辣椒类,11.586,58.98,21,5,21,0.6666666666666666,0.6666666666666666,0.19047619047619047,1.0
2023-02-22,食用菌,16.208,62.6224,17,5,17,0.5932203389830508,0.5932203389830508,0.5882352941176471,1.0
2023-02-23,水生根茎类,3.818,20.699,5,2,5,0.5,0.5,0.6,1.0
2023-02-23,花叶类,28.0,94.6,28,5,28,0.5942028985507245,0.5942028985507245,0.42857142857142855,1.0
2023-02-23,花菜类,7.382,29.794600000000003,11,2,11,0.6,0.6,0.7272727272727273,1.0
2023-02-23,辣椒类,12.483,43.078399999999995,17,6,17,0.5897435897435898,0.5897435897435898,0.17647058823529413,1.0
2023-02-23,食用菌,23.004,78.8312,26,5,26,0.5932203389830508,0.5932203389830508,0.38461538461538464,1.0
2023-02-24,水生根茎类,6.0,32.400000000000006,6,1,6,0.5,0.5,0.5,1.0
2023-02-24,花叶类,15.0,44.4,15,4,14,0.6000000000000001,0.6000000000000001,0.6,0.9333333333333333
2023-02-24,花菜类,2.199,10.5552,4,1,4,0.6,0.6,1.0,1.0
2023-02-24,辣椒类,10.69,34.5704,14,5,10,0.5897435897435898,0.5897435897435898,0.5,0.7142857142857143
2023-02-24,食用菌,14.350999999999999,63.437799999999996,24,5,24,0.6,0.6,0.875,1.0
2023-02-25,水生根茎类,5.0,27.0,5,1,5,0.5,0.5,0.6,1.0
2023-02-25,花叶类,39.0,109.7,39,4,39,0.5918367346938775,0.5918367346938775,0.717948717948718,1.0
2023-02-25,花菜类,2.84,12.717600000000001,7,1,7,0.6,0.6,1.0,1.0
2023-02-25,辣椒类,14.484,44.3288,18,5,16,0.5897435897435898,0.5897435897435898,0.6111111111111112,0.8888888888888888
2023-02-25,食用菌,14.188,55.7664,19,5,19,0.5932203389830508,0.5932203389830508,0.9473684210526315,1.0
2023-02-26,花叶类,47.0,132.9,47,5,47,0.6000000000000001,0.6000000000000001,0.19148936170212766,1.0
2023-02-26,花菜类,4.7989999999999995,23.0352,11,1,11,0.6,0.6,0.7272727272727273,1.0
2023-02-26,辣椒类,27.214,78.2888,30,8,28,0.5897435897435898,0.5897435897435898,0.26666666666666666,0.9333333333333333
2023-02-26,食用菌,15.443999999999999,53.663199999999996,21,6,21,0.5955056179775281,0.5955056179775281,0.6666666666666666,1.0
2023-02-27,水生根茎类,1.295,7.0225,2,2,2,0.548913043478261,0.548913043478261,0.0,1.0
2023-02-27,花叶类,8.0,21.0,8,2,8,0.6000000000000001,0.6000000000000001,0.875,1.0
2023-02-27,辣椒类,11.326,31.4296,12,5,12,0.5897435897435898,0.5897435897435898,0.25,1.0
2023-02-27,食用菌,13.656,57.1168,23,4,23,0.6,0.6,0.6521739130434783,1.0
2023-02-28,花叶类,8.0,21.6,8,2,8,0.6000000000000001,0.6000000000000001,0.125,1.0
2023-02-28,花菜类,0.302,1.4496,1,1,1,0.6,0.6,1.0,1.0
2023-02-28,辣椒类,7.61,29.843500000000002,9,6,5,0.5897435897435898,0.5897435897435898,0.3333333333333333,0.5555555555555556
2023-02-28,食用菌,14.205,48.899,18,5,17,0.5932203389830508,0.5932203389830508,0.8333333333333334,0.9444444444444444
2023-03-01,水生根茎类,1.0,5.4,1,1,1,0.5,0.5,0.0,1.0
2023-03-01,花叶类,22.0,59.6,22,5,22,0.6000000000000001,0.6000000000000001,0.7727272727272727,1.0
2023-03-01,花菜类,2.2359999999999998,10.7328,4,1,4,0.6,0.6,0.75,1.0
2023-03-01,辣椒类,13.291,49.906099999999995,16,7,13,0.6,0.6,0.5625,0.8125
2023-03-01,食用菌,20.98,75.244,24,6,24,0.5932203389830508,0.5932203389830508,0.9166666666666666,1.0
2023-03-02,水生根茎类,2.0,10.8,2,1,2,0.5,0.5,0.5,1.0
2023-03-02,花叶类,36.0,98.6,36,5,36,0.5918367346938775,0.5918367346938775,0.8611111111111112,1.0
2023-03-02,花菜类,5.115,24.552,10,1,10,0.6,0.6,1.0,1.0
2023-03-02,辣椒类,27.188,75.604,28,6,21,0.5897435897435898,0.5897435897435898,0.5,0.75
2023-03-02,食用菌,18.509,63.9702,20,5,20,0.5932203389830508,0.5932203389830508,0.55,1.0
2023-03-03,花叶类,34.0,94.2,34,5,34,0.6000000000000001,0.6000000000000001,0.6764705882352942,1.0
2023-03-03,花菜类,5.514,29.2242,13,1,13,0.6022727272727272,0.6022727272727272,1.0,1.0
2023-03-03,辣椒类,27.884999999999998,79.79599999999999,30,6,23,0.5897435897435898,0.5897435897435898,0.5,0.7666666666666667
2023-03-03,食用菌,23.679,83.5962,26,8,24,0.5932203389830508,0.5932203389830508,0.7307692307692307,0.9230769230769231
2023-03-04,花叶类,21.0,57.9,21,5,21,0.5918367346938775,0.5918367346938775,0.5714285714285714,1.0
2023-03-04,花菜类,1.428,7.5684000000000005,3,1,3,0.6022727272727272,0.6022727272727272,1.0,1.0
2023-03-04,辣椒类,10.507,42.5418,13,3,13,0.5897435897435898,0.5897435897435898,0.07692307692307693,1.0
2023-03-04,食用菌,23.189,88.07419999999999,26,7,26,0.5925285368384642,0.5925285368384642,0.6923076923076923,1.0
2023-03-05,花叶类,26.0,74.2,26,4,26,0.5918367346938775,0.5918367346938775,0.3076923076923077,1.0
2023-03-05,花菜类,4.132,21.8996,8,1,8,0.6022727272727272,0.6022727272727272,0.875,1.0
2023-03-05,辣椒类,6.586,21.5734,7,4,7,0.5897435897435898,0.5897435897435898,0.7142857142857143,1.0
2023-03-05,食用菌,10.544,48.7432,14,6,13,0.6,0.6,0.7857142857142857,0.9285714285714286
2023-03-06,水生根茎类,2.644,14.342,3,2,3,0.5,0.5,0.6666666666666666,1.0
2023-03-06,花叶类,17.0,48.2,17,4,17,0.6000000000000001,0.6000000000000001,1.0,1.0
2023-03-06,花菜类,4.543,24.0779,10,1,10,0.6022727272727272,0.6022727272727272,0.6,1.0
2023-03-06,辣椒类,7.257,20.5672,8,3,8,0.6000000000000001,0.6000000000000001,0.625,1.0
2023-03-06,食用菌,9.644,42.2232,14,6,14,0.6,0.6,0.8571428571428571,1.0
2023-03-07,花叶类,19.043,67.0496,21,7,11,0.6,0.6,0.47619047619047616,0.5238095238095238
2023-03-07,花菜类,5.662,29.2994,12,1,12,0.6022727272727272,0.6022727272727272,0.6666666666666666,1.0
2023-03-07,辣椒类,5.897,23.711199999999998,8,3,8,0.5942028985507245,0.5942028985507245,1.0,1.0
2023-03-07,食用菌,24.552,91.2056,30,7,30,0.5943629784802895,0.5943629784802895,0.5666666666666667,1.0
2023-03-08,水生根茎类,2.0,10.8,2,1,2,0.5,0.5,0.5,1.0
2023-03-08,花叶类,15.0,43.9,15,4,11,0.5918367346938775,0.5918367346938775,0.7333333333333333,0.7333333333333333
2023-03-08,花菜类,4.44,23.1207,9,1,9,0.6022727272727272,0.6022727272727272,1.0,1.0
2023-03-08,辣椒类,8.134,29.9864,11,5,11,0.6,0.6,0.7272727272727273,1.0
2023-03-08,食用菌,10.972,41.181599999999996,14,6,13,0.5932203389830508,0.5932203389830508,0.9285714285714286,0.9285714285714286
2023-03-09,花叶类,22.0,68.8,22,5,21,0.6000000000000001,0.6000000000000001,0.8181818181818182,0.9545454545454546
2023-03-09,花菜类,2.455,13.0115,5,1,5,0.6022727272727272,0.6022727272727272,0.6,1.0
2023-03-09,辣椒类,26.004,83.9448,29,9,29,0.6923076923076924,0.6923076923076924,0.4827586206896552,1.0
2023-03-09,食用菌,10.741,36.0798,13,5,12,0.6,0.6,0.8461538461538461,0.9230769230769231
2023-03-10,水生根茎类,1.565,12.9109,3,3,3,0.5978260869565218,0.5978260869565218,0.3333333333333333,1.0
2023-03-10,花叶类,34.165,105.343,35,6,33,0.6923076923076924,0.6923076923076924,0.8285714285714286,0.9428571428571428
2023-03-10,花菜类,5.823,30.1527,13,1,13,0.6022727272727272,0.6022727272727272,0.7692307692307693,1.0
2023-03-10,辣椒类,20.79,79.1872,29,9,25,0.6000000000000001,0.6000000000000001,0.4827586206896552,0.8620689655172413
2023-03-10,食用菌,2.52,14.0168,5,4,5,0.5968992248062015,0.5968992248062015,0.6,1.0
2023-03-11,水生根茎类,0.335,5.963000000000001,1,1,1,0.6013513513513513,0.6013513513513513,1.0,1.0
2023-03-11,花叶类,41.631,129.6367,45,6,44,0.6923076923076924,0.6923076923076924,0.4222222222222222,0.9777777777777777
2023-03-11,花菜类,1.016,4.470400000000001,2,1,2,0.5,0.5,1.0,1.0
2023-03-11,辣椒类,15.982,59.1732,20,5,20,0.6000000000000001,0.6000000000000001,0.9,1.0
2023-03-11,食用菌,9.545,38.693,14,6,14,0.5968992248062015,0.5968992248062015,0.8571428571428571,1.0
2023-03-12,花叶类,9.0,21.299999999999997,9,2,9,0.5897435897435898,0.5897435897435898,1.0,1.0
2023-03-12,花菜类,5.389,23.7116,14,1,14,0.5,0.5,1.0,1.0
2023-03-12,辣椒类,2.95,14.3724,5,4,5,0.6,0.6,0.6,1.0
2023-03-12,食用菌,5.578,19.2084,8,4,8,0.6,0.6,0.75,1.0
2023-03-13,水生根茎类,1.0,6.5,1,1,1,0.6018518518518519,0.6018518518518519,1.0,1.0
2023-03-13,花叶类,2.138,17.136,3,2,3,0.6,0.6,1.0,1.0
2023-03-13,花菜类,3.06,16.218,7,1,7,0.6022727272727272,0.6022727272727272,1.0,1.0
2023-03-13,辣椒类,1.01,9.898,3,1,3,0.7000000000000001,0.7000000000000001,1.0,1.0
2023-03-13,食用菌,4.788,22.1464,8,4,7,0.6,0.6,0.375,0.875
2023-03-14,花叶类,10.329,45.7983,12,4,12,0.6,0.6,0.8333333333333334,1.0
2023-03-14,花菜类,1.302,6.9006,4,1,4,0.6022727272727272,0.6022727272727272,1.0,1.0
