销售日期,分类名称,日总销量,日销售额,条数,单品数,日批发成本,批发价覆盖销量,日平均售价,日加权批发价,月份,星期,月份_02,月份_03,月份_04,月份_05,月份_06,月份_07,月份_08,月份_09,月份_10,月份_11,月份_12,星期_2,星期_3,星期_4,星期_5,星期_6,星期_7
2022-02-01,食用菌,46.534,423.7264,78,8,255.282,78,9.10573774014699,3.272846153846154,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2022-02-02,食用菌,94.037,650.0584,118,7,374.203,118,6.9127939002732965,3.1712118644067795,2,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-02-03,食用菌,46.152,505.95540000000005,101,7,345.88905,101,10.96280551222049,3.4246440594059404,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-02-04,食用菌,62.232,585.0328000000001,107,7,354.65382,107,9.400835582979818,3.3145216822429906,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2022-02-05,食用菌,94.217,778.4774,142,10,465.11935,142,8.262600167697974,3.2754883802816903,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2022-02-06,食用菌,90.519,789.7434000000001,133,9,470.53249999999997,133,8.72461472177112,3.5378383458646616,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2022-02-07,食用菌,89.43,648.0116,135,10,387.25573,135,7.246020351112602,2.868560962962963,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-08,食用菌,48.124,406.82800000000003,77,10,247.48928,77,8.45374449339207,3.2141464935064934,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2022-02-09,食用菌,44.397999999999996,342.3012,74,9,201.2296,74,7.70983377629623,2.719318918918919,2,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-02-10,食用菌,42.478,293.80400000000003,69,9,190.9972,69,6.916615659870993,2.7680753623188403,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-02-11,食用菌,35.35,273.90000000000003,61,8,178.8225,61,7.748231966053749,2.9315163934426227,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2022-02-12,食用菌,41.628,300.604,72,7,192.836,72,7.221197271067551,2.6782777777777778,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2022-02-13,食用菌,62.028,394.004,87,7,240.92444,87,6.3520345650351455,2.7692464367816094,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2022-02-14,食用菌,43.618,351.324,82,8,220.4243,82,8.054564629281488,2.688101219512195,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-15,食用菌,54.996,390.528,87,8,246.7252,87,7.101025529129391,2.8359218390804597,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2022-02-16,食用菌,17.235,145.03,40,7,89.46199999999999,40,8.414853495793444,2.23655,2,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-02-17,食用菌,27.335,246.13,55,5,152.752,55,9.004207060545088,2.777309090909091,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-02-18,食用菌,43.249,325.282,79,6,197.2088,79,7.521144997572198,2.4963139240506327,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2022-02-19,食用菌,49.453,330.154,85,5,195.93359999999998,85,6.676116716882696,2.305101176470588,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2022-02-20,食用菌,29.076,238.268,56,5,141.6412,56,8.19466226441051,2.5293071428571428,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2022-02-21,食用菌,11.197,118.946,29,4,71.6564,29,10.623024024292222,2.4709103448275864,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-22,食用菌,14.499,139.082,42,3,82.27879999999999,42,9.59252362231878,1.9590190476190474,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2022-02-23,食用菌,16.979,123.322,31,5,71.5148,31,7.26320749160728,2.3069290322580644,2,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-02-24,食用菌,26.097,178.646,48,4,102.6664,48,6.84546116411848,2.1388833333333332,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-02-25,食用菌,33.498,282.664,70,5,114.31712,70,8.43823511851454,1.6331017142857143,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2022-02-26,食用菌,44.56,309.48,73,6,167.462,73,6.94524236983842,2.294,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2022-02-27,食用菌,26.748,190.464,55,4,111.0976,55,7.120681920143562,2.0199563636363638,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2022-02-28,食用菌,10.887,125.466,34,3,79.89304,34,11.524386883438963,2.349795294117647,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01,食用菌,18.112000000000002,141.716,39,5,83.7944,39,7.824425795053004,2.1485743589743587,3,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2022-03-02,食用菌,17.916,165.388,42,4,98.0392,42,9.231301629828087,2.3342666666666667,3,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-03-03,食用菌,15.525,105.25,34,6,62.699999999999996,34,6.77938808373591,1.8441176470588234,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-03-04,食用菌,28.908,171.04399999999998,55,5,109.2296,55,5.916839629168395,1.9859927272727274,3,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2022-03-05,食用菌,33.725,233.35,65,7,145.82999999999998,65,6.919199406968124,2.2435384615384613,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2022-03-06,食用菌,39.323,285.914,82,5,175.08759999999998,82,7.2709101543625865,2.135214634146341,3,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2022-03-07,食用菌,12.626,96.368,27,4,56.7112,27,7.632504356090607,2.100414814814815,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08,食用菌,14.096,180.69160000000002,41,5,108.9472,41,12.818643586833145,2.6572487804878047,3,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2022-03-09,食用菌,20.91,187.156,36,6,109.04199999999999,36,8.950549976087997,3.028944444444444,3,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-03-10,食用菌,14.375,126.50000000000001,28,4,75.25999999999999,28,8.8,2.6878571428571427,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-03-11,食用菌,11.525,160.44,36,3,95.80999999999999,36,13.921041214750542,2.6613888888888884,3,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2022-03-12,食用菌,20.441,239.8256,50,3,143.2312,50,11.73257668411526,2.864624,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2022-03-13,食用菌,23.827,299.7208,66,7,177.17552,66,12.579040584211189,2.684477575757576,3,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2022-03-14,食用菌,11.799,102.6616,26,4,58.4379,26,8.700872955335198,2.2476115384615385,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15,食用菌,17.42,221.4152,47,7,129.88905,47,12.710401836969,2.763596808510638,3,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2022-03-16,食用菌,15.552,186.0602,45,7,108.18111999999999,45,11.96374742798354,2.404024888888889,3,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-03-17,食用菌,22.721,309.082,57,6,178.43922,57,13.603362528057744,3.1305126315789473,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-03-18,食用菌,28.546,154.046,38,8,80.21993,38,5.396412807398584,2.1110507894736843,3,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2022-03-19,食用菌,47.313,337.8538,75,6,189.13908,75,7.140823875044913,2.5218544,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2022-03-20,食用菌,39.0,442.8326,93,6,261.61138,93,11.354682051282051,2.8130255913978495,3,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2022-03-21,食用菌,28.074,291.5528,65,8,168.72761,65,10.385153522832512,2.5958093846153845,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22,食用菌,30.747,307.2092,68,8,176.66496,68,9.991517871662277,2.598014117647059,3,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2022-03-23,食用菌,27.061,275.6132,65,7,159.37985,65,10.184885998300137,2.4519976923076925,3,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-03-24,食用菌,18.106,184.5044,41,6,104.53456,41,10.190235281122279,2.549623414634146,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-03-25,食用菌,38.858,270.0826,69,8,141.80612,69,6.950501827165578,2.05516115942029,3,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2022-03-26,食用菌,40.029,479.4404,89,5,260.38786,89,11.977326438332208,2.9257062921348314,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2022-03-27,食用菌,22.576999999999998,232.1096,48,7,130.45738,48,10.28079904327413,2.7178620833333333,3,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2022-03-28,食用菌,20.908,191.83200000000002,43,6,104.83306,43,9.175052611440597,2.437978139534884,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29,食用菌,22.608,227.19760000000002,47,6,124.32382,47,10.049433828733193,2.645187659574468,3,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2022-03-30,食用菌,21.844,248.83360000000002,56,7,135.50555,56,11.391393517670757,2.419741964285714,3,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-03-31,食用菌,26.203,235.81760000000003,57,6,129.85198,57,8.999641262450865,2.2781049122807016,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-04-01,食用菌,18.85,255.2028,52,7,140.01193,52,13.538610079575596,2.6925371153846154,4,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2022-04-02,食用菌,27.963,255.506,57,5,143.05925,57,9.137288559882702,2.5098114035087717,4,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2022-04-03,食用菌,46.766,318.3404,77,5,179.34964,77,6.807090621391609,2.329216103896104,4,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2022-04-04,食用菌,40.38,411.96360000000004,88,5,227.25958,88,10.20216939078752,2.582495227272727,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05,食用菌,31.046,284.8428,63,6,157.59,63,9.174863106358307,2.5014285714285713,4,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2022-04-06,食用菌,19.821,184.697,40,6,111.88844,40,9.318248322486252,2.797211,4,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-04-07,食用菌,14.709,175.83440000000002,40,6,110.22801,40,11.954204908559387,2.75570025,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-04-08,食用菌,15.572,149.72560000000001,36,4,94.0072,36,9.615052658618033,2.611311111111111,4,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2022-04-09,食用菌,35.619,262.226,67,8,156.10618,67,7.361969735253656,2.3299429850746267,4,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2022-04-10,食用菌,29.269,243.19400000000002,58,6,150.71366,58,8.308927534251257,2.5985113793103447,4,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2022-04-11,食用菌,11.088000000000001,141.3514,32,4,89.4513,32,12.748142135642135,2.795353125,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12,食用菌,16.858999999999998,205.7632,43,7,127.90805,43,12.204946912628271,2.9746058139534886,4,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2022-04-13,食用菌,29.728,213.8694,48,6,128.28727,48,7.1942074811625405,2.6726514583333336,4,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-04-14,食用菌,21.589,218.6252,51,5,134.24195,51,10.12669414979851,2.6321950980392157,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-04-15,食用菌,39.136,388.117,85,7,234.9975,85,9.917135118560916,2.764676470588235,4,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2022-04-16,食用菌,25.17,319.959,70,8,196.04716,70,12.711918951132299,2.8006737142857143,4,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2022-04-17,食用菌,38.721,361.4404,102,10,194.13391000000001,102,9.334479997933938,1.9032736274509805,4,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2022-04-18,食用菌,21.701,215.58440000000002,51,9,120.50614,51,9.934307174784573,2.3628654901960786,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-19,食用菌,17.801,199.0408,54,10,110.82815,54,11.181439244986237,2.052373148148148,4,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2022-04-20,食用菌,27.313,250.6342,68,9,140.54108,68,9.176370226632008,2.066780588235294,4,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-04-21,食用菌,24.596,199.469,52,8,115.74824,52,8.10981460400065,2.225927692307692,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-04-22,食用菌,21.983,200.1962,46,7,110.2042,46,9.106864395214483,2.3957434782608695,4,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2022-04-23,食用菌,26.223,262.89300000000003,65,7,158.55695,65,10.025283148381193,2.439337692307692,4,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2022-04-24,食用菌,31.113,310.3136,75,9,184.32978,75,9.973760164561437,2.4577304,4,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2022-04-25,食用菌,27.016,214.2988,54,7,129.85326,54,7.932291975125852,2.40469,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-26,食用菌,12.538,161.98000000000002,37,6,101.575,37,12.919125857393524,2.7452702702702703,4,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2022-04-27,食用菌,24.543,232.7178,55,9,138.03645,55,9.48204375993155,2.5097536363636364,4,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-04-28,食用菌,15.006,174.8276,42,7,102.98219,42,11.6505131280821,2.451956904761905,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-04-29,食用菌,20.751,318.5224,67,7,194.31732,67,15.34973736205484,2.9002585074626865,4,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2022-04-30,食用菌,33.764,344.4272,78,4,210.47639999999998,78,10.20101883663073,2.698415384615384,4,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2022-05-01,食用菌,30.083,228.767,57,4,133.2563,57,7.6045274739886315,2.3378298245614038,5,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2022-05-02,食用菌,41.191,333.4818,72,4,197.4366,72,8.095986987448715,2.742175,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-03,食用菌,18.375,178.925,43,3,108.365,43,9.737414965986396,2.5201162790697675,5,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2022-05-04,食用菌,27.071,219.63580000000002,54,4,129.0446,54,8.113324221491633,2.389714814814815,5,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-05,食用菌,16.992,136.4112,30,4,82.0564,30,8.027966101694915,2.7352133333333333,5,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-05-06,食用菌,19.454,183.5774,44,4,115.66801,44,9.43648606970289,2.628818409090909,5,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2022-05-07,食用菌,33.837,238.7726,60,5,145.12827000000001,60,7.056553476963088,2.4188045000000002,5,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2022-05-08,食用菌,35.067,331.52660000000003,74,4,204.9442,74,9.454090740582314,2.7695162162162164,5,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2022-05-09,食用菌,33.581,273.9038,63,6,167.0906,63,8.156511122360858,2.652231746031746,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-10,食用菌,9.417,138.35660000000001,28,3,87.2093,28,14.692216204736118,3.114617857142857,5,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2022-05-11,食用菌,20.87,229.32600000000002,47,3,150.254,47,10.988308576904648,3.1968936170212765,5,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-12,食用菌,20.925,164.815,37,4,105.1,37,7.876463560334527,2.84054054054054,5,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-05-13,食用菌,25.1,204.28,51,6,128.82999999999998,51,8.138645418326693,2.526078431372549,5,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2022-05-14,食用菌,26.77,298.1148,71,5,196.1052,71,11.136152409413523,2.762045070422535,5,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2022-05-15,食用菌,34.51,266.3264,65,5,173.15359999999998,65,7.717368878585917,2.663901538461538,5,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2022-05-16,食用菌,18.527,165.0346,40,3,108.0564,40,8.907788632806175,2.70141,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-17,食用菌,10.789,116.4484,28,5,72.31729999999999,28,10.793252386690149,2.582760714285714,5,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2022-05-18,食用菌,19.598,186.2404,44,3,122.3136,44,9.503030921522605,2.7798545454545454,5,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-19,食用菌,13.195,195.661,41,3,129.344,41,14.828419856006063,3.154731707317073,5,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-05-20,食用菌,14.719,158.2362,37,3,102.9708,37,10.750472178816496,2.7829945945945944,5,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2022-05-21,食用菌,43.484,362.58320000000003,85,5,233.4288,85,8.338312942691566,2.746221176470588,5,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2022-05-22,食用菌,23.398,214.3804,50,5,139.40359999999998,50,9.162338661424053,2.7880719999999997,5,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2022-05-23,食用菌,4.6370000000000005,76.91260000000001,20,2,50.3884,20,16.58671554884624,2.5194199999999998,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-24,食用菌,14.041,128.9118,31,3,83.13119999999999,31,9.181098212378036,2.6816516129032255,5,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2022-05-25,食用菌,18.698,168.5204,38,3,110.6736,38,9.012750026740827,2.9124631578947366,5,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-26,食用菌,21.185,164.06300000000002,37,4,105.402,37,7.744300212414445,2.8487027027027025,5,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-05-27,食用菌,19.308,201.3984,46,4,131.7056,46,10.430826600372903,2.8631652173913045,5,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2022-05-28,食用菌,44.827,421.57460000000003,86,5,264.77639999999997,86,9.40447944319272,3.078795348837209,5,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2022-05-29,食用菌,33.517,285.0366,62,3,187.3344,62,8.504239639585881,3.021522580645161,5,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2022-05-30,食用菌,14.585,155.583,36,4,101.812,36,10.667329448063077,2.8281111111111112,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-31,食用菌,35.474,258.1852,57,5,165.9468,57,7.278153013474658,2.9113473684210525,5,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2022-06-01,食用菌,35.603,291.5394,67,5,188.5296,67,8.188618936606465,2.8138746268656716,6,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2022-06-02,食用菌,35.405,315.519,64,5,204.176,64,8.911707385962435,3.19025,6,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2022-06-03,食用菌,61.149,468.5502,102,4,304.5568,102,7.662434381592504,2.985850980392157,6,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-06-04,食用菌,26.698,169.9204,42,4,108.44359999999999,42,6.3645366694134395,2.5819904761904757,6,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2022-06-05,食用菌,40.369,294.50620000000004,68,4,190.61079999999998,68,7.295355346924621,2.8030999999999997,6,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2022-06-06,食用菌,25.543,207.6514,54,5,134.9676,54,8.129483615863446,2.4994,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-07,食用菌,28.139,182.5522,47,5,114.9548,47,6.487515547816198,2.4458468085106384,6,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2022-06-08,食用菌,22.048,164.2504,47,4,106.9636,47,7.44967343976778,2.2758212765957446,6,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2022-06-09,食用菌,22.768,212.3064,47,4,139.8776,47,9.324771609276176,2.9761191489361702,6,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2022-06-10,食用菌,25.152,210.80960000000002,52,5,134.4864,52,8.381424936386768,2.586276923076923,6,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-06-11,食用菌,35.533,309.15340000000003,74,4,201.82559999999998,74,8.700458728505897,2.7273729729729728,6,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2022-06-12,食用菌,47.293,350.1014,84,5,226.45759999999999,84,7.40281648446916,2.6959238095238094,6,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2022-06-13,食用菌,33.014,248.2772,60,5,157.4848,60,7.520361058944689,2.624746666666667,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-14,食用菌,16.266,163.1668,37,3,104.21119999999999,37,10.031157014631749,2.8165189189189186,6,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2022-06-15,食用菌,26.243,222.5114,47,4,144.5976,47,8.478885798117593,3.0765446808510637,6,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2022-06-16,食用菌,31.228,221.8144,50,5,144.2596,50,7.103061355194057,2.885192,6,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2022-06-17,食用菌,34.568,257.1464,58,5,167.7276,58,7.438856746123584,2.891855172413793,6,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-06-18,食用菌,46.206,335.5788,76,5,216.6992,76,7.26266718607973,2.8513052631578946,6,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2022-06-19,食用菌,49.153,351.70480000000003,76,5,222.64293,76,7.1553068988668045,2.9295122368421054,6,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2022-06-20,食用菌,31.656,254.9696,61,5,164.354,61,8.054384634824363,2.6943278688524592,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-21,食用菌,26.804,192.50900000000001,47,4,119.38919,47,7.182099686613939,2.5401955319148937,6,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2022-06-22,食用菌,28.097,245.704,52,5,152.45827,52,8.744848204434637,2.9318898076923077,6,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2022-06-23,食用菌,25.488,176.7624,44,4,109.1788,44,6.93512241054614,2.4813363636363635,6,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2022-06-24,食用菌,28.265,214.947,53,3,133.38899999999998,53,7.604705466124182,2.51677358490566,6,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-06-25,食用菌,44.569,303.9662,71,4,183.6894,71,6.8201260966142385,2.587174647887324,6,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2022-06-26,食用菌,48.309,344.9182,75,5,211.1934,75,7.139833157382683,2.815912,6,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2022-06-27,食用菌,17.561,69.0078,18,4,38.8786,18,3.9296053755480895,2.1599222222222223,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-28,食用菌,33.818,158.8964,36,5,93.4768,36,4.698574723520019,2.5965777777777777,6,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2022-06-29,食用菌,27.342,135.7134,31,7,76.54762,31,4.963550581522933,2.469278064516129,6,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2022-06-30,食用菌,27.076,114.8048,28,6,64.8276,28,4.240094548677796,2.3152714285714286,6,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2022-07-01,食用菌,22.293,97.7014,23,4,60.861799999999995,23,4.382604404970171,2.646165217391304,7,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2022-07-02,食用菌,31.217,185.9966,37,4,114.7942,37,5.958183041291604,3.102545945945946,7,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2022-07-03,食用菌,32.474,137.7852,37,5,86.3224,37,4.242938966557862,2.333037837837838,7,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2022-07-04,食用菌,24.611,82.0978,27,5,51.2052,27,3.335817317459673,1.896488888888889,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-07-05,食用菌,39.223,145.4154,45,5,98.13813,45,3.707401269663208,2.1808473333333334,7,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2022-07-06,食用菌,25.183,99.6234,30,6,65.5888,30,3.955978239288409,2.1862933333333334,7,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2022-07-07,食用菌,18.996,62.5208,23,5,40.8756,23,3.291261318172247,1.7772,7,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2022-07-08,食用菌,22.728,72.2144,25,5,47.0608,25,3.1773319253783874,1.882432,7,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
